NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
05593451,11,2023,980000,2,,1,18333.3333
05593451,11,2023,980000,2,,2,18333.3333
05593451,11,2023,980000,2,,3,18333.3333
05593451,11,2023,980000,2,,4,18333.3333
05593451,11,2023,980000,2,,5,18333.3333
05593451,11,2023,980071,2,,1,14831.583333
05593451,11,2023,980071,2,,2,14831.583333
05593451,11,2023,980071,2,,3,14831.583333
05593451,11,2023,980071,2,,4,14831.583333
05593451,11,2023,980071,2,,5,14831.583333
05593451,12,2023,800940,2,,1,1402.5
05593451,12,2023,800940,2,,2,1402.5
05593451,12,2023,800940,2,,3,1402.5
05593451,12,2023,800940,2,,4,1402.5
05593451,12,2023,800940,2,,5,1402.5
05593451,12,2023,900000,2,,1,18333.3333
05593451,12,2023,900000,2,,2,18333.3333
05593451,12,2023,900000,2,,3,18333.3333
05593451,12,2023,900000,2,,4,18333.3333
05593451,12,2023,900000,2,,5,18333.3333
05593451,12,2023,980000,2,,1,18333.3333
05593451,12,2023,980000,2,,2,18333.3333
05593451,12,2023,980000,2,,3,18333.3333
05593451,12,2023,980000,2,,4,18333.3333
05593451,12,2023,980000,2,,5,18333.3333
05593451,12,2023,980071,2,,1,14831.583333
05593451,12,2023,980071,2,,2,14831.583333
05593451,12,2023,980071,2,,3,14831.583333
05593451,12,2023,980071,2,,4,14831.583333
05593451,12,2023,980071,2,,5,14831.583333
05593491,01,2024,800940,2,T,1,1947.4386
05593491,01,2024,800940,2,T,2,1947.4386
05593491,01,2024,800940,2,T,3,1947.4386
05593491,01,2024,800940,2,T,4,1947.4386
05593491,01,2024,800940,2,T,5,1947.4386
05593491,01,2024,900000,2,T,1,32385.6687
05593491,01,2024,900000,2,T,2,32385.6687
05593491,01,2024,900000,2,T,3,32385.6687
05593491,01,2024,900000,2,T,4,32385.6687
05593491,01,2024,900000,2,T,5,32385.6687
05593491,01,2024,900160,2,,1,4166.6667
05593491,01,2024,900160,2,,2,4166.6667
05593491,01,2024,900160,2,,3,4166.6667
05593491,01,2024,900160,2,,4,4166.6667
05593491,01,2024,900160,2,,5,4166.6667
05593491,01,2024,900180,2,,1,583.3333
05593491,01,2024,900180,2,,2,583.3333
05593491,01,2024,900180,2,,3,583.3333
05593491,01,2024,900180,2,,4,583.3333
05593491,01,2024,900180,2,,5,583.3333
05593491,01,2024,980000,2,T,1,37135.6687
05593491,01,2024,980000,2,T,2,37135.6687
05593491,01,2024,980000,2,T,3,37135.6687
05593491,01,2024,980000,2,T,4,37135.6687
05593491,01,2024,980000,2,T,5,37135.6687
05593491,01,2024,980071,2,T,1,29952.416667
05593491,01,2024,980071,2,T,2,29952.416667
05593491,01,2024,980071,2,T,3,29952.416667
05593491,01,2024,980071,2,T,4,29952.416667
05593491,01,2024,980071,2,T,5,29952.416667
05593491,11,2023,800940,2,T,1,1947.4386
05593491,11,2023,800940,2,T,2,1947.4386
05593491,11,2023,800940,2,T,3,1947.4386
05593491,11,2023,800940,2,T,4,1947.4386
05593491,11,2023,800940,2,T,5,1947.4386
05593491,11,2023,900000,2,T,1,32385.6687
05593491,11,2023,900000,2,T,2,32385.6687
05593491,11,2023,900000,2,T,3,32385.6687
05593491,11,2023,900000,2,T,4,32385.6687
05593491,11,2023,900000,2,T,5,32385.6687
05593491,11,2023,900160,2,,1,4166.6667
05593491,11,2023,900160,2,,2,4166.6667
05593491,11,2023,900160,2,,3,4166.6667
05593491,11,2023,900160,2,,4,4166.6667
05593491,11,2023,900160,2,,5,4166.6667
05593491,11,2023,900180,2,,1,583.3333
05593491,11,2023,900180,2,,2,583.3333
05593491,11,2023,900180,2,,3,583.3333
05593491,11,2023,900180,2,,4,583.3333
05593491,11,2023,900180,2,,5,583.3333
05593491,11,2023,980000,2,T,1,37135.6687
05593491,11,2023,980000,2,T,2,37135.6687
05593491,11,2023,980000,2,T,3,37135.6687
05593491,11,2023,980000,2,T,4,37135.6687
05593491,11,2023,980000,2,T,5,37135.6687
05593491,11,2023,980071,2,T,1,29952.416667
05593491,11,2023,980071,2,T,2,29952.416667
05593491,11,2023,980071,2,T,3,29952.416667
05593491,11,2023,980071,2,T,4,29952.416667
05593491,11,2023,980071,2,T,5,29952.416667
05593491,12,2023,800940,2,T,1,1947.4386
05593491,12,2023,800940,2,T,2,1947.4386
05593491,12,2023,800940,2,T,3,1947.4386
05593491,12,2023,800940,2,T,4,1947.4386
05593491,12,2023,800940,2,T,5,1947.4386
05593491,12,2023,900000,2,T,1,32385.6687
05593491,12,2023,900000,2,T,2,32385.6687
05593491,12,2023,900000,2,T,3,32385.6687
05593491,12,2023,900000,2,T,4,32385.6687
05593491,12,2023,900000,2,T,5,32385.6687
05593491,12,2023,900160,2,,1,4166.6667
05593491,12,2023,900160,2,,2,4166.6667
05593491,12,2023,900160,2,,3,4166.6667
05593491,12,2023,900160,2,,4,4166.6667
05593491,12,2023,900160,2,,5,4166.6667
05593491,12,2023,900180,2,,1,583.3333
05593491,12,2023,900180,2,,2,583.3333
05593491,12,2023,900180,2,,3,583.3333
05593491,12,2023,900180,2,,4,583.3333
05593491,12,2023,900180,2,,5,583.3333
05593491,12,2023,980000,2,T,1,37135.6687
05593491,12,2023,980000,2,T,2,37135.6687
05593491,12,2023,980000,2,T,3,37135.6687
05593491,12,2023,980000,2,T,4,37135.6687
05593491,12,2023,980000,2,T,5,37135.6687
05593491,12,2023,980071,2,T,1,29952.416667
05593491,12,2023,980071,2,T,2,29952.416667
05593491,12,2023,980071,2,T,3,29952.416667
05593491,12,2023,980071,2,T,4,29952.416667
05593491,12,2023,980071,2,T,5,29952.416667
05593511,01,2024,900030,2,,1,2499.6667
05593511,01,2024,900030,2,,2,2499.6667
05593511,01,2024,900030,2,,3,2499.6667
05593511,01,2024,900030,2,,4,2499.6667
05593511,01,2024,900030,2,,5,2499.6667
05593511,01,2024,900090,2,,1,25
05593511,01,2024,900090,2,,2,25
05593511,01,2024,900090,2,,3,25
05593511,01,2024,900090,2,,4,25
05593511,01,2024,900090,2,,5,25
05593511,01,2024,900150,2,,1,107
05593511,01,2024,900150,2,,2,107
05593511,01,2024,900150,2,,3,107
05593511,01,2024,900150,2,,4,107
05593511,01,2024,900150,2,,5,107
05593511,01,2024,980000,2,,1,2631.6667
05593511,01,2024,980000,2,,2,2631.6667
05593511,01,2024,980000,2,,3,2631.6667
05593511,01,2024,980000,2,,4,2631.6667
05593511,01,2024,980000,2,,5,2631.6667
05593511,01,2024,980071,2,,1,2627
05593511,01,2024,980071,2,,2,2627
05593511,01,2024,980071,2,,3,2627
05593511,01,2024,980071,2,,4,2627
05593511,01,2024,980071,2,,5,2627
05593511,11,2023,900030,2,,1,2499.6667
05593511,11,2023,900030,2,,2,2499.6667
05593511,11,2023,900030,2,,3,2499.6667
05593511,11,2023,900030,2,,4,2499.6667
05593511,11,2023,900030,2,,5,2499.6667
05593511,11,2023,900090,2,,1,25
05593511,11,2023,900090,2,,2,25
05593511,11,2023,900090,2,,3,25
05593511,11,2023,900090,2,,4,25
05593511,11,2023,900090,2,,5,25
05593511,11,2023,900150,2,,1,107
05593511,11,2023,900150,2,,2,107
05593511,11,2023,900150,2,,3,107
05593511,11,2023,900150,2,,4,107
05593511,11,2023,900150,2,,5,107
05593511,11,2023,980000,2,,1,2631.6667
05593511,11,2023,980000,2,,2,2631.6667
05593511,11,2023,980000,2,,3,2631.6667
05593511,11,2023,980000,2,,4,2631.6667
05593511,11,2023,980000,2,,5,2631.6667
05593511,11,2023,980071,2,,1,2627
05593511,11,2023,980071,2,,2,2627
05593511,11,2023,980071,2,,3,2627
05593511,11,2023,980071,2,,4,2627
05593511,11,2023,980071,2,,5,2627
05593511,12,2023,900030,2,,1,2499.6667
05593511,12,2023,900030,2,,2,2499.6667
05593511,12,2023,900030,2,,3,2499.6667
05593511,12,2023,900030,2,,4,2499.6667
05593511,12,2023,900030,2,,5,2499.6667
05593511,12,2023,900090,2,,1,25
05593511,12,2023,900090,2,,2,25
05593511,12,2023,900090,2,,3,25
05593511,12,2023,900090,2,,4,25
05593511,12,2023,900090,2,,5,25
05593511,12,2023,900150,2,,1,107
05593511,12,2023,900150,2,,2,107
05593511,12,2023,900150,2,,3,107
05593511,12,2023,900150,2,,4,107
05593511,12,2023,900150,2,,5,107
05593511,12,2023,980000,2,,1,2631.6667
05593511,12,2023,980000,2,,2,2631.6667
05593511,12,2023,980000,2,,3,2631.6667
05593511,12,2023,980000,2,,4,2631.6667
05593511,12,2023,980000,2,,5,2631.6667
05593511,12,2023,980071,2,,1,2627
05593511,12,2023,980071,2,,2,2627
05593511,12,2023,980071,2,,3,2627
05593511,12,2023,980071,2,,4,2627
05593511,12,2023,980071,2,,5,2627
05593531,01,2024,800940,2,,1,548.25
05593531,01,2024,800940,2,,2,548.25
05593531,01,2024,800940,2,,3,548.25
05593531,01,2024,800940,2,,4,548.25
05593531,01,2024,800940,2,,5,548.25
05593531,01,2024,900000,2,,1,7166.6667
05593531,01,2024,900000,2,,2,7166.6667
05593531,01,2024,900000,2,,3,7166.6667
05593531,01,2024,900000,2,,4,7166.6667
05593531,01,2024,900000,2,,5,7166.6667
05593531,01,2024,980000,2,,1,7166.6667
05593531,01,2024,980000,2,,2,7166.6667
05593531,01,2024,980000,2,,3,7166.6667
05593531,01,2024,980000,2,,4,7166.6667
05593531,01,2024,980000,2,,5,7166.6667
05593531,01,2024,980071,2,,1,7101.4166667
05593531,01,2024,980071,2,,2,7101.4166667
05593531,01,2024,980071,2,,3,7101.4166667
05593531,01,2024,980071,2,,4,7101.4166667
05593531,01,2024,980071,2,,5,7101.4166667
05593531,11,2023,800940,2,,1,548.25
05593531,11,2023,800940,2,,2,548.25
05593531,11,2023,800940,2,,3,548.25
05593531,11,2023,800940,2,,4,548.25
05593531,11,2023,800940,2,,5,548.25
05593531,11,2023,900000,2,,1,7166.6667
05593531,11,2023,900000,2,,2,7166.6667
05593531,11,2023,900000,2,,3,7166.6667
05593531,11,2023,900000,2,,4,7166.6667
05593531,11,2023,900000,2,,5,7166.6667
05593531,11,2023,980000,2,,1,7166.6667
05593531,11,2023,980000,2,,2,7166.6667
05593531,11,2023,980000,2,,3,7166.6667
05593531,11,2023,980000,2,,4,7166.6667
05593531,11,2023,980000,2,,5,7166.6667
05593531,11,2023,980071,2,,1,7101.4166667
05593531,11,2023,980071,2,,2,7101.4166667
05593531,11,2023,980071,2,,3,7101.4166667
05593531,11,2023,980071,2,,4,7101.4166667
05593531,11,2023,980071,2,,5,7101.4166667
05593531,12,2023,800940,2,,1,548.25
05593531,12,2023,800940,2,,2,548.25
05593531,12,2023,800940,2,,3,548.25
05593531,12,2023,800940,2,,4,548.25
05593531,12,2023,800940,2,,5,548.25
05593531,12,2023,900000,2,,1,7166.6667
05593531,12,2023,900000,2,,2,7166.6667
05593531,12,2023,900000,2,,3,7166.6667
05593531,12,2023,900000,2,,4,7166.6667
05593531,12,2023,900000,2,,5,7166.6667
05593531,12,2023,980000,2,,1,7166.6667
05593531,12,2023,980000,2,,2,7166.6667
05593531,12,2023,980000,2,,3,7166.6667
05593531,12,2023,980000,2,,4,7166.6667
05593531,12,2023,980000,2,,5,7166.6667
05593531,12,2023,980071,2,,1,7101.4166667
05593531,12,2023,980071,2,,2,7101.4166667
05593531,12,2023,980071,2,,3,7101.4166667
05593531,12,2023,980071,2,,4,7101.4166667
05593531,12,2023,980071,2,,5,7101.4166667
05593581,01,2024,800940,2,,1,298.5833
05593581,01,2024,800940,2,,2,298.5833
05593581,01,2024,800940,2,,3,298.5833
05593581,01,2024,800940,2,,4,298.5833
05593581,01,2024,800940,2,,5,298.5833
05593581,01,2024,900000,2,,1,3902.5
05593581,01,2024,900000,2,,2,3902.5
05593581,01,2024,900000,2,,3,3902.5
05593581,01,2024,900000,2,,4,3902.5
05593581,01,2024,900000,2,,5,3902.5
05593581,01,2024,980000,2,,1,3902.5
05593581,01,2024,980000,2,,2,3902.5
05593581,01,2024,980000,2,,3,3902.5
05593581,01,2024,980000,2,,4,3902.5
05593581,01,2024,980000,2,,5,3902.5
05593581,01,2024,980071,2,,1,3582.5833333
05593581,01,2024,980071,2,,2,3582.5833333
05593581,01,2024,980071,2,,3,3582.5833333
05593581,01,2024,980071,2,,4,3582.5833333
05593581,01,2024,980071,2,,5,3582.5833333
05593581,11,2023,800940,2,,1,298.5833
05593581,11,2023,800940,2,,2,298.5833
05593581,11,2023,800940,2,,3,298.5833
05593581,11,2023,800940,2,,4,298.5833
05593581,11,2023,800940,2,,5,298.5833
05593581,11,2023,900000,2,,1,3902.5
05593581,11,2023,900000,2,,2,3902.5
05593581,11,2023,900000,2,,3,3902.5
05593581,11,2023,900000,2,,4,3902.5
05593581,11,2023,900000,2,,5,3902.5
05593581,11,2023,980000,2,,1,3902.5
05593581,11,2023,980000,2,,2,3902.5
05593581,11,2023,980000,2,,3,3902.5
05593581,11,2023,980000,2,,4,3902.5
05593581,11,2023,980000,2,,5,3902.5
05593581,11,2023,980071,2,,1,3582.5833333
05593581,11,2023,980071,2,,2,3582.5833333
05593581,11,2023,980071,2,,3,3582.5833333
05593581,11,2023,980071,2,,4,3582.5833333
05593581,11,2023,980071,2,,5,3582.5833333
05593581,12,2023,800940,2,,1,298.5833
05593581,12,2023,800940,2,,2,298.5833
05593581,12,2023,800940,2,,3,298.5833
05593581,12,2023,800940,2,,4,298.5833
05593581,12,2023,800940,2,,5,298.5833
05593581,12,2023,900000,2,,1,3902.5
05593581,12,2023,900000,2,,2,3902.5
05593581,12,2023,900000,2,,3,3902.5
05593581,12,2023,900000,2,,4,3902.5
05593581,12,2023,900000,2,,5,3902.5
05593581,12,2023,980000,2,,1,3902.5
05593581,12,2023,980000,2,,2,3902.5
05593581,12,2023,980000,2,,3,3902.5
05593581,12,2023,980000,2,,4,3902.5
05593581,12,2023,980000,2,,5,3902.5
05593581,12,2023,980071,2,,1,3582.5833333
05593581,12,2023,980071,2,,2,3582.5833333
05593581,12,2023,980071,2,,3,3582.5833333
05593581,12,2023,980071,2,,4,3582.5833333
05593581,12,2023,980071,2,,5,3582.5833333
05593641,01,2024,800940,2,T,1,2088.9052
05593641,01,2024,800940,2,T,2,2088.9052
05593641,01,2024,800940,2,T,3,2088.9052
05593641,01,2024,800940,2,T,4,2088.9052
05593641,01,2024,800940,2,T,5,2088.9052
05593641,01,2024,900000,2,,1,5314.25
05593641,01,2024,900000,2,,2,5547.1667
05593641,01,2024,900000,2,,3,4525.5
05593641,01,2024,900000,2,,4,4939.3333
05593641,01,2024,900000,2,,5,5434.6667
05593641,01,2024,900160,2,,1,4985.6667
05593641,01,2024,900160,2,,2,7753.8333
05593641,01,2024,900160,2,,3,14035.8333
05593641,01,2024,900160,2,,4,1965
05593641,01,2024,900160,2,,5,2921.1667
05593641,01,2024,900200,2,,1,4166.6667
05593641,01,2024,900200,2,,2,4166.6667
05593641,01,2024,900200,2,,3,4166.6667
05593641,01,2024,900200,2,,4,4166.6667
05593641,01,2024,900200,2,,5,4166.6667
05593641,01,2024,980000,2,,1,14466.5833
05593641,01,2024,980000,2,,2,17467.6667
05593641,01,2024,980000,2,,3,22728
05593641,01,2024,980000,2,,4,11071
05593641,01,2024,980000,2,,5,12522.5
05593641,01,2024,980071,2,,1,12983.75
05593641,01,2024,980071,2,,2,15984.833333
05593641,01,2024,980071,2,,3,21245.166667
05593641,01,2024,980071,2,,4,9588.1666667
05593641,01,2024,980071,2,,5,11039.666667
05593641,11,2023,800940,2,T,1,2088.9052
05593641,11,2023,800940,2,T,2,2088.9052
05593641,11,2023,800940,2,T,3,2088.9052
05593641,11,2023,800940,2,T,4,2088.9052
05593641,11,2023,800940,2,T,5,2088.9052
05593641,11,2023,900000,2,,1,5314.25
05593641,11,2023,900000,2,,2,5547.1667
05593641,11,2023,900000,2,,3,4525.5
05593641,11,2023,900000,2,,4,4939.3333
05593641,11,2023,900000,2,,5,5434.6667
05593641,11,2023,900160,2,,1,4985.6667
05593641,11,2023,900160,2,,2,7753.8333
05593641,11,2023,900160,2,,3,14035.8333
05593641,11,2023,900160,2,,4,1965
05593641,11,2023,900160,2,,5,2921.1667
05593641,11,2023,900200,2,,1,4166.6667
05593641,11,2023,900200,2,,2,4166.6667
05593641,11,2023,900200,2,,3,4166.6667
05593641,11,2023,900200,2,,4,4166.6667
05593641,11,2023,900200,2,,5,4166.6667
05593641,11,2023,980000,2,,1,14466.5833
05593641,11,2023,980000,2,,2,17467.6667
05593641,11,2023,980000,2,,3,22728
05593641,11,2023,980000,2,,4,11071
05593641,11,2023,980000,2,,5,12522.5
05593641,11,2023,980071,2,,1,12983.75
05593641,11,2023,980071,2,,2,15984.833333
05593641,11,2023,980071,2,,3,21245.166667
05593641,11,2023,980071,2,,4,9588.1666667
05593641,11,2023,980071,2,,5,11039.666667
05593641,12,2023,800940,2,T,1,2088.9052
05593641,12,2023,800940,2,T,2,2088.9052
05593641,12,2023,800940,2,T,3,2088.9052
05593641,12,2023,800940,2,T,4,2088.9052
05593641,12,2023,800940,2,T,5,2088.9052
05593641,12,2023,900000,2,,1,5314.25
05593641,12,2023,900000,2,,2,5547.1667
05593641,12,2023,900000,2,,3,4525.5
05593641,12,2023,900000,2,,4,4939.3333
05593641,12,2023,900000,2,,5,5434.6667
05593641,12,2023,900160,2,,1,4985.6667
05593641,12,2023,900160,2,,2,7753.8333
05593641,12,2023,900160,2,,3,14035.8333
05593641,12,2023,900160,2,,4,1965
05593641,12,2023,900160,2,,5,2921.1667
05593641,12,2023,900200,2,,1,4166.6667
05593641,12,2023,900200,2,,2,4166.6667
05593641,12,2023,900200,2,,3,4166.6667
05593641,12,2023,900200,2,,4,4166.6667
05593641,12,2023,900200,2,,5,4166.6667
05593641,12,2023,980000,2,,1,14466.5833
05593641,12,2023,980000,2,,2,17467.6667
05593641,12,2023,980000,2,,3,22728
05593641,12,2023,980000,2,,4,11071
05593641,12,2023,980000,2,,5,12522.5
05593641,12,2023,980071,2,,1,12983.75
05593641,12,2023,980071,2,,2,15984.833333
05593641,12,2023,980071,2,,3,21245.166667
05593641,12,2023,980071,2,,4,9588.1666667
05593641,12,2023,980071,2,,5,11039.666667
05593651,01,2024,800940,2,,1,726.75
05593651,01,2024,800940,2,,2,726.75
05593651,01,2024,800940,2,,3,726.75
05593651,01,2024,800940,2,,4,726.75
05593651,01,2024,800940,2,,5,726.75
05593651,01,2024,900000,2,,1,9500
05593651,01,2024,900000,2,,2,9500
05593651,01,2024,900000,2,,3,9500
05593651,01,2024,900000,2,,4,9500
05593651,01,2024,900000,2,,5,9500
05593651,01,2024,980000,2,,1,9500
05593651,01,2024,980000,2,,2,9500
05593651,01,2024,980000,2,,3,9500
05593651,01,2024,980000,2,,4,9500
05593651,01,2024,980000,2,,5,9500
05593651,01,2024,980071,2,,1,8347.9166667
05593651,01,2024,980071,2,,2,8347.9166667
05593651,01,2024,980071,2,,3,8347.9166667
05593651,01,2024,980071,2,,4,8347.9166667
05593651,01,2024,980071,2,,5,8347.9166667
05593651,11,2023,800940,2,,1,726.75
05593651,11,2023,800940,2,,2,726.75
05593651,11,2023,800940,2,,3,726.75
05593651,11,2023,800940,2,,4,726.75
05593651,11,2023,800940,2,,5,726.75
05593651,11,2023,900000,2,,1,9500
05593651,11,2023,900000,2,,2,9500
05593651,11,2023,900000,2,,3,9500
05593651,11,2023,900000,2,,4,9500
05593651,11,2023,900000,2,,5,9500
05593651,11,2023,980000,2,,1,9500
05593651,11,2023,980000,2,,2,9500
05593651,11,2023,980000,2,,3,9500
05593651,11,2023,980000,2,,4,9500
05593651,11,2023,980000,2,,5,9500
05593651,11,2023,980071,2,,1,8347.9166667
05593651,11,2023,980071,2,,2,8347.9166667
05593651,11,2023,980071,2,,3,8347.9166667
05593651,11,2023,980071,2,,4,8347.9166667
05593651,11,2023,980071,2,,5,8347.9166667
05593651,12,2023,800940,2,,1,726.75
05593651,12,2023,800940,2,,2,726.75
05593651,12,2023,800940,2,,3,726.75
05593651,12,2023,800940,2,,4,726.75
05593651,12,2023,800940,2,,5,726.75
05593651,12,2023,900000,2,,1,9500
05593651,12,2023,900000,2,,2,9500
05593651,12,2023,900000,2,,3,9500
05593651,12,2023,900000,2,,4,9500
05593651,12,2023,900000,2,,5,9500
05593651,12,2023,980000,2,,1,9500
05593651,12,2023,980000,2,,2,9500
05593651,12,2023,980000,2,,3,9500
05593651,12,2023,980000,2,,4,9500
05593651,12,2023,980000,2,,5,9500
05593651,12,2023,980071,2,,1,8347.9166667
05593651,12,2023,980071,2,,2,8347.9166667
05593651,12,2023,980071,2,,3,8347.9166667
05593651,12,2023,980071,2,,4,8347.9166667
05593651,12,2023,980071,2,,5,8347.9166667
05593701,01,2024,900030,2,,1,529.6667
05593701,01,2024,900030,2,,2,415.6667
05593701,01,2024,900030,2,,3,191.6667
05593701,01,2024,900030,2,,4,435.6667
05593701,01,2024,900030,2,,5,204.6667
05593701,01,2024,980000,2,,1,529.6667
05593701,01,2024,980000,2,,2,415.6667
05593701,01,2024,980000,2,,3,191.6667
05593701,01,2024,980000,2,,4,435.6667
05593701,01,2024,980000,2,,5,204.6667
05593701,01,2024,980071,2,,1,529.66666667
05593701,01,2024,980071,2,,2,415.66666667
05593701,01,2024,980071,2,,3,191.66666667
05593701,01,2024,980071,2,,4,435.66666667
05593701,01,2024,980071,2,,5,204.66666667
05593701,11,2023,900030,2,,1,529.6667
05593701,11,2023,900030,2,,2,415.6667
05593701,11,2023,900030,2,,3,191.6667
05593701,11,2023,900030,2,,4,435.6667
05593701,11,2023,900030,2,,5,204.6667
05593701,11,2023,980000,2,,1,529.6667
05593701,11,2023,980000,2,,2,415.6667
05593701,11,2023,980000,2,,3,191.6667
05593701,11,2023,980000,2,,4,435.6667
05593701,11,2023,980000,2,,5,204.6667
05593701,11,2023,980071,2,,1,529.66666667
05593701,11,2023,980071,2,,2,415.66666667
05593701,11,2023,980071,2,,3,191.66666667
05593701,11,2023,980071,2,,4,435.66666667
05593701,11,2023,980071,2,,5,204.66666667
05593701,12,2023,900030,2,,1,529.6667
05593701,12,2023,900030,2,,2,415.6667
05593701,12,2023,900030,2,,3,191.6667
05593701,12,2023,900030,2,,4,435.6667
05593701,12,2023,900030,2,,5,204.6667
05593701,12,2023,980000,2,,1,529.6667
05593701,12,2023,980000,2,,2,415.6667
05593701,12,2023,980000,2,,3,191.6667
05593701,12,2023,980000,2,,4,435.6667
05593701,12,2023,980000,2,,5,204.6667
05593701,12,2023,980071,2,,1,529.66666667
05593701,12,2023,980071,2,,2,415.66666667
05593701,12,2023,980071,2,,3,191.66666667
05593701,12,2023,980071,2,,4,435.66666667
05593701,12,2023,980071,2,,5,204.66666667
05593721,01,2024,800940,2,,1,88
05593721,01,2024,800940,2,,2,88
05593721,01,2024,800940,2,,3,88
05593721,01,2024,800940,2,,4,88
05593721,01,2024,800940,2,,5,88
05593721,01,2024,900000,2,,1,1150
05593721,01,2024,900000,2,,2,1150
05593721,01,2024,900000,2,,3,1150
05593721,01,2024,900000,2,,4,1150
05593721,01,2024,900000,2,,5,1150
05593721,01,2024,980000,2,,1,1150
05593721,01,2024,980000,2,,2,1150
05593721,01,2024,980000,2,,3,1150
05593721,01,2024,980000,2,,4,1150
05593721,01,2024,980000,2,,5,1150
05593721,01,2024,980071,2,,1,1173.9166667
05593721,01,2024,980071,2,,2,1173.9166667
05593721,01,2024,980071,2,,3,1173.9166667
05593721,01,2024,980071,2,,4,1173.9166667
05593721,01,2024,980071,2,,5,1173.9166667
05593721,11,2023,800940,2,,1,88
05593721,11,2023,800940,2,,2,88
05593721,11,2023,800940,2,,3,88
05593721,11,2023,800940,2,,4,88
05593721,11,2023,800940,2,,5,88
05593721,11,2023,900000,2,,1,1150
05593721,11,2023,900000,2,,2,1150
05593721,11,2023,900000,2,,3,1150
05593721,11,2023,900000,2,,4,1150
05593721,11,2023,900000,2,,5,1150
05593721,11,2023,980000,2,,1,1150
05593721,11,2023,980000,2,,2,1150
05593721,11,2023,980000,2,,3,1150
05593721,11,2023,980000,2,,4,1150
05593721,11,2023,980000,2,,5,1150
05593721,11,2023,980071,2,,1,1173.9166667
05593721,11,2023,980071,2,,2,1173.9166667
05593721,11,2023,980071,2,,3,1173.9166667
05593721,11,2023,980071,2,,4,1173.9166667
05593721,11,2023,980071,2,,5,1173.9166667
05593721,12,2023,800940,2,,1,88
05593721,12,2023,800940,2,,2,88
05593721,12,2023,800940,2,,3,88
05593721,12,2023,800940,2,,4,88
05593721,12,2023,800940,2,,5,88
05593721,12,2023,900000,2,,1,1150
05593721,12,2023,900000,2,,2,1150
05593721,12,2023,900000,2,,3,1150
05593721,12,2023,900000,2,,4,1150
05593721,12,2023,900000,2,,5,1150
05593721,12,2023,980000,2,,1,1150
05593721,12,2023,980000,2,,2,1150
05593721,12,2023,980000,2,,3,1150
05593721,12,2023,980000,2,,4,1150
05593721,12,2023,980000,2,,5,1150
05593721,12,2023,980071,2,,1,1173.9166667
05593721,12,2023,980071,2,,2,1173.9166667
05593721,12,2023,980071,2,,3,1173.9166667
05593721,12,2023,980071,2,,4,1173.9166667
05593721,12,2023,980071,2,,5,1173.9166667
05593761,01,2024,800940,2,,1,1328.3333
05593761,01,2024,800940,2,,2,656.4167
05593761,01,2024,800940,2,,3,1125.3333
05593761,01,2024,800940,2,,4,995.5
05593761,01,2024,800940,2,,5,860.5833
05593761,01,2024,900000,2,,1,13565.3333
05593761,01,2024,900000,2,,2,5565.4167
05593761,01,2024,900000,2,,3,8624.5833
05593761,01,2024,900000,2,,4,5954.5833
05593761,01,2024,900000,2,,5,9102.4167
05593761,01,2024,900150,2,,1,700
05593761,01,2024,900150,2,,2,700
05593761,01,2024,900150,2,,3,700
05593761,01,2024,900150,2,,4,700
05593761,01,2024,900150,2,,5,700
05593761,01,2024,900160,2,,1,1899.3333
05593761,01,2024,900160,2,,2,1507.25
05593761,01,2024,900160,2,,3,3042.9167
05593761,01,2024,900160,2,,4,3529.3333
05593761,01,2024,900160,2,,5,1073.5
05593761,01,2024,980000,2,,1,16164.6667
05593761,01,2024,980000,2,,2,7772.6667
05593761,01,2024,980000,2,,3,12367.5
05593761,01,2024,980000,2,,4,10183.9167
05593761,01,2024,980000,2,,5,10875.9167
05593761,01,2024,980071,2,,1,15070.416667
05593761,01,2024,980071,2,,2,6678.4166667
05593761,01,2024,980071,2,,3,11273.25
05593761,01,2024,980071,2,,4,9089.6666667
05593761,01,2024,980071,2,,5,9781.6666667
05593761,11,2023,800940,2,,1,1328.3333
05593761,11,2023,800940,2,,2,656.4167
05593761,11,2023,800940,2,,3,1125.3333
05593761,11,2023,800940,2,,4,995.5
05593761,11,2023,800940,2,,5,860.5833
05593761,11,2023,900000,2,,1,13565.3333
05593761,11,2023,900000,2,,2,5565.4167
05593761,11,2023,900000,2,,3,8624.5833
05593761,11,2023,900000,2,,4,5954.5833
05593761,11,2023,900000,2,,5,9102.4167
05593761,11,2023,900150,2,,1,700
05593761,11,2023,900150,2,,2,700
05593761,11,2023,900150,2,,3,700
05593761,11,2023,900150,2,,4,700
05593761,11,2023,900150,2,,5,700
05593761,11,2023,900160,2,,1,1899.3333
05593761,11,2023,900160,2,,2,1507.25
05593761,11,2023,900160,2,,3,3042.9167
05593761,11,2023,900160,2,,4,3529.3333
05593761,11,2023,900160,2,,5,1073.5
05593761,11,2023,980000,2,,1,16164.6667
05593761,11,2023,980000,2,,2,7772.6667
05593761,11,2023,980000,2,,3,12367.5
05593761,11,2023,980000,2,,4,10183.9167
05593761,11,2023,980000,2,,5,10875.9167
05593761,11,2023,980071,2,,1,15070.416667
05593761,11,2023,980071,2,,2,6678.4166667
05593761,11,2023,980071,2,,3,11273.25
05593761,11,2023,980071,2,,4,9089.6666667
