NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,VETERAN,VETERAN_,TAX_UNIT,TU_CODE,TU_DPNDT
05832391,44,D,,A,,A,,A,2,D,2,1,D,1,D,8,D,1,D,,A,7292,D,3,D,40,D,,A,,A,1,D,52,D,17000,D,13063,D,1,2,D,2,03,D,6,D,,A,,A,,A,180000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13063.0,D,13063,13063,13063,13063,13063,,A,,,,,,100,180000.0,D,180000,180000,180000,180000,180000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05832391,12,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832391,9,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832401,65,D,1986,D,,A,,A,2,D,1,1,D,1,D,8,D,2,D,150,D,7100,D,3,D,37,D,1,D,,A,4,D,52,D,6000,D,10404,D,3,2,D,1,03,D,2,D,,A,,A,2155,D,94000,D,1,3213,D,18638,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,1986,D,,A,,A,10404.0,D,10404,10404,10404,10404,10404,2155.0,D,2155,2155,2155,2155,2155,100,94000.0,D,94000,94000,94000,94000,94000,100,3213.0,D,3213,3213,3213,3213,3213,18638.0,D,18638,18638,18638,18638,18638,,A,,,,,,100,1,D,21000,21000,21000,21000,21000,100,21000,D,21000,D,,A,,A,1,D,D,D,A,1,2,D,1,1,B
05832401,66,D,,A,,A,,A,,A,0,1,D,3,D,6,D,2,D,,A,,C,3,D,50,D,,A,,A,5,D,20,D,1500,D,6197,D,2,,A,2,10,D,3,D,,A,,A,,A,,C,2,4896,D,0,D,,A,,A,2,D,04,D,17000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3879.8,D,3798,4010,3864,3642,4085,,A,,,,,,100,16960.2,D,17432,19013,16480,15062,16814,301,2582.4,D,2465,2556,2603,2489,2799,,A,,,,,,,A,,,,,,100,2,D,16108,16705,17012,16271,18295,301,,C,16878,D,04,D,16000,D,2,D,D,D,A,2,2,D,2,1,B
05832411,73,D,,A,,A,,A,,A,1,2,D,,A,6,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,2400,D,,A,1,,A,30896,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,2400.0,D,2400,2400,2400,2400,2400,100,,A,,,,,,100,,A,,,,,,30896.0,D,30896,30896,30896,30896,30896,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,1,B
05832411,70,D,,A,,A,,A,,A,2,2,D,,A,6,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,800,D,,A,2,,A,11696,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,800.0,D,800,800,800,800,800,100,,A,,,,,,100,,A,,,,,,11696.0,D,11696,11696,11696,11696,11696,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,2,B
05832411,41,D,,A,,B,,A,2,D,3,1,D,1,D,7,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,C,3290,D,5,1,D,3,05,D,2,D,,C,,A,,A,,C,2,0,D,0,D,,A,,A,,A,07,D,43000,D,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,B,,A,3373.2,D,3645,3331,3488,3273,3129,,A,,,,,,100,44096.4,D,47641,43547,45600,42788,40906,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,2,1,B
05832411,33,D,,A,,A,,A,2,D,3,2,D,,A,6,D,,A,,A,,A,3,D,,A,,A,4,D,,A,0,D,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,3,1
05832511,60,D,,A,,A,,A,2,D,1,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,2,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,1,B
05832511,57,D,,A,,A,,A,2,D,2,1,D,2,D,4,D,2,D,,A,275,D,3,D,30,D,,A,,A,5,D,52,D,,A,1010,D,1,,A,2,13,D,1,D,,A,,A,,A,13200,D,1,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2346.4,D,3529,1481,2179,2893,1650,,A,,,,,,100,13200.0,D,13200,13200,13200,13200,13200,100,1336.4,D,2519,471,1169,1883,640,,A,,,,,,,A,,,,,,100,2,D,16463,3077,7642,12309,4184,201,,B,8735,D,,B,,B,2,D,D,D,A,2,1,D,1,2,B
05832521,30,D,,A,,A,,A,2,D,1,1,D,3,D,7,D,2,D,,A,,C,3,D,40,D,,A,,A,2,D,44,D,,A,4208,D,1,2,D,1,10,D,2,D,,A,,A,,A,,C,2,0,D,0,D,,A,,A,,A,08,D,55000,D,,A,,A,,A,,A,1,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4475.6,D,4341,4963,4042,4739,4293,,A,,,,,,100,58507.6,D,56743,64881,52838,61952,56124,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832521,59,D,,B,,B,,B,2,D,2,1,D,1,D,3,D,,B,,B,,B,,A,36,D,,A,,A,1,D,52,D,,A,0,D,1,,A,2,11,D,,B,,B,,B,,A,,B,1,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,1,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,1949.0,D,1777,1768,259,3465,2476,,A,,,,,,100,25479.4,D,23231,23114,3391,45293,32368,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05832521,18,D,,A,,A,,A,2,D,3,2,D,,A,5,D,,A,,A,,A,1,D,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,3,1
05832531,64,D,7600,D,,A,,A,2,D,1,1,D,1,D,7,D,1,D,300,D,2500,D,3,D,40,D,,A,,A,4,D,52,D,1007,D,5814,D,1,2,D,1,01,D,2,D,,A,,A,,A,76000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,7600,D,,A,,A,5814.0,D,5814,5814,5814,5814,5814,,A,,,,,,100,76000.0,D,76000,76000,76000,76000,76000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832531,35,D,,A,,A,,A,2,D,3,1,D,4,D,6,D,2,D,,A,300,D,3,D,6,D,,A,,A,1,D,26,D,,A,1148,D,5,2,D,2,07,D,1,D,,A,,A,,A,15000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1148.0,D,1148,1148,1148,1148,1148,,A,,,,,,100,15000.0,D,15000,15000,15000,15000,15000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,2,1,B
05832601,40,D,,A,,B,,A,2,D,1,1,D,1,D,5,D,2,D,,A,,C,3,D,40,D,,A,,A,4,D,52,D,5000,D,9945,D,1,2,D,1,07,D,2,D,,C,,A,,A,130000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,9945.0,D,9945,9945,9945,9945,9945,,A,,,,,,100,130000.0,D,130000,130000,130000,130000,130000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832601,37,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,2,D,,A,,C,3,D,40,D,,A,,A,4,D,52,D,,A,2601,D,1,,A,2,02,D,2,D,,A,,A,,A,,C,2,0,D,0,D,,A,,A,2,D,06,D,34000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2693.2,D,2365,2877,2704,2967,2553,,A,,,,,,100,35204.6,D,30912,37608,35344,38784,33375,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05832601,14,D,,A,,A,,A,,A,3,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,,A,1,3,1
05832601,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832631,43,D,,B,,B,,B,2,D,1,1,D,1,D,7,D,,B,,B,,B,3,D,60,D,,A,,A,1,D,52,D,,A,0,D,1,,A,1,07,D,,B,,B,,B,,A,,B,2,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,B,3501.2,D,2981,1232,4889,4490,3914,,A,,,,,,100,45766.6,D,38963,16104,63911,58688,51167,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832631,45,D,,A,,A,,A,2,D,2,1,D,4,D,7,D,,A,,A,,A,3,D,25,D,,A,,A,5,D,43,D,,A,0,D,1,,A,2,14,D,,A,,A,,A,,A,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2949.8,D,941,5083,93,815,7817,,A,,,,,,100,,A,,,,,,100,2949.8,D,941,5083,93,815,7817,,A,,,,,,,A,,,,,,100,,A,6152,33223,606,5328,51094,201,,B,19281,D,,B,,B,2,D,D,D,A,2,2,D,1,2,B
05832671,50,D,,B,,A,,A,2,D,1,1,D,1,D,7,D,1,D,,C,,C,3,D,40,D,,A,,A,2,D,52,D,11400,D,13226,D,3,2,D,1,01,D,2,D,,A,,A,,A,191200,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,13226.0,D,13226,13226,13226,13226,13226,,A,,,,,,100,191200.0,D,191200,191200,191200,191200,191200,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832671,15,D,,A,,A,,A,,A,3,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,,A,1,3,1
05832701,69,D,,A,,A,,A,,A,1,2,D,,A,5,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,1114,D,,A,2,,A,15464,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1114.0,D,1114,1114,1114,1114,1114,100,,A,,,,,,100,,A,,,,,,15464.0,D,15464,15464,15464,15464,15464,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,1,B
05832701,66,D,,A,,A,,A,,A,2,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,2770,D,,A,1,,A,35336,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2770.0,D,2770,2770,2770,2770,2770,100,,A,,,,,,100,,A,,,,,,35336.0,D,35336,35336,35336,35336,35336,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,2,B
05832731,37,D,,B,,B,,B,2,D,1,1,D,3,D,2,D,,B,,B,,B,,A,40,D,,A,,A,1,D,48,D,,A,0,D,1,,A,1,10,D,,B,,B,,B,,A,,B,1,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,B,2961.4,D,5168,2034,2039,3730,1836,,A,,,,,,100,38711.2,D,67551,26587,26657,48761,24000,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832731,33,D,,B,,B,,B,2,D,2,1,D,1,D,4,D,,B,,B,,B,2,D,40,D,,A,,A,4,D,52,D,,A,0,D,1,,A,2,06,D,,B,,B,,B,,A,,B,2,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,B,3147.2,D,4819,2649,1914,1152,5202,,A,,,,,,100,41140.2,D,62992,34630,25023,15056,68000,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05832731,10,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832731,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832731,13,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832741,68,D,,A,,A,,A,,A,1,1,D,1,D,7,D,2,D,,A,5000,D,3,D,40,D,1,D,,A,5,D,52,D,,A,22552,T,3,,A,1,05,D,7,D,,A,,A,2895,D,120000,D,1,18360,D,36836,D,12,D,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,17249.3,T,17249,17249,17249,17249,17249,2895.0,D,2895,2895,2895,2895,2895,100,120000.0,D,120000,120000,120000,120000,120000,100,18360.0,D,18360,18360,18360,18360,18360,36836.0,D,36836,36836,36836,36836,36836,,A,,,,,,100,2,D,120000,120000,120000,120000,120000,100,120000,D,120000,D,,A,,A,1,D,D,D,A,2,2,D,1,1,B
05832751,56,D,,A,,B,,A,2,D,1,1,D,1,D,7,D,2,D,,A,,C,3,D,40,D,,A,,A,4,D,52,D,14400,D,9945,D,1,2,D,1,01,D,6,D,,C,,A,,A,130000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,9945.0,D,9945,9945,9945,9945,9945,,A,,,,,,100,130000.0,D,130000,130000,130000,130000,130000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832751,60,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,2,D,,A,,C,3,D,68,D,,A,,A,5,D,52,D,4800,D,4361,D,1,2,D,2,01,D,2,D,,A,,A,,A,57000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17249.3,T,17249,17249,17249,17249,17249,,A,,,,,,100,57000.0,D,57000,57000,57000,57000,57000,100,7066.8,D,18045,11285,1175,149,4680,,A,,,,,,,A,,,,,,100,2,D,117939,73758,7680,974,30591,201,,B,46188,D,,B,,B,2,D,D,D,A,2,1,D,1,2,B
05832771,54,D,,A,12847,D,,A,2,D,1,1,D,3,D,8,D,1,D,,A,3892,D,3,D,50,D,,A,,A,1,D,48,D,10000,D,7650,D,1,1,D,1,04,D,2,D,500,D,,A,,A,100000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,12847,D,,A,7650.0,D,7650,7650,7650,7650,7650,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832771,60,D,,B,,B,,A,2,D,2,1,D,1,D,5,D,1,D,,C,,C,3,D,50,D,,A,,A,4,D,50,D,,A,7650,D,1,1,D,2,10,D,2,D,,C,,A,,A,100000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,A,7650.0,D,7650,7650,7650,7650,7650,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,1,D,1,2,B
05832771,21,D,,A,,A,,A,2,D,3,1,D,1,D,4,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,51,D,3800,D,2678,D,5,1,D,3,05,D,2,D,,A,,A,,A,35000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2678.0,D,2678,2678,2678,2678,2678,,A,,,,,,100,35000.0,D,35000,35000,35000,35000,35000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,2,1,B
05832771,14,D,,A,,A,,A,,A,4,2,D,,A,2,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,,A,1,3,1
05832771,12,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05832781,54,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,1299,D,3,D,50,D,,A,,A,1,D,51,D,,A,3749,D,3,2,D,1,03,D,1,D,,A,,A,,A,49000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3749.0,D,3749,3749,3749,3749,3749,,A,,,,,,100,49000.0,D,49000,49000,49000,49000,49000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05832811,26,D,,A,,B,,A,2,D,1,1,D,1,D,5,D,1,D,,A,1000,D,3,D,50,D,,A,,A,1,D,52,D,,C,3825,D,5,,C,1,10,D,1,D,,C,,A,,A,50000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,B,,A,3825.0,D,3825,3825,3825,3825,3825,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
