QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH
20251,05815343,5,0,1,260,D,1,D,11,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815343,6,0,1,650,D,1,D,01,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815343,7,0,1,650,D,1,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815423,1,0,1,230,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815423,2,0,1,660,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815493,1,0,1,260,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815493,2,0,2,300,D,1,D,11,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815503,1,0,1,320,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815503,2,0,1,330,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,1,0,1,230,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,2,0,1,240,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,3,0,1,260,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,4,0,1,270,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,5,0,1,460,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05815613,6,0,1,460,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05815613,7,0,1,330,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815613,8,0,1,660,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05815633,1,0,1,260,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815713,1,0,1,645,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815713,2,0,1,470,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815723,1,0,1,650,D,2,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815773,1,0,1,230,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815803,2,0,1,640,D,1,D,11,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,180,D,
20251,05815803,3,0,1,320,D,1,D,11,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05815853,1,0,1,640,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05815863,2,0,1,230,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816043,1,0,1,645,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816143,1,0,1,260,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816143,2,0,1,645,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816143,3,0,1,570,D,1,D,12,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05816143,4,0,2,260,D,1,D,11,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816143,5,0,2,310,D,1,D,11,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816153,1,0,1,640,D,1,D,12,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,2
20251,05816153,2,0,1,300,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816233,1,0,1,390,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816243,4,0,1,365,D,1,D,01,D,1099,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05816363,1,0,1,350,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816393,1,0,1,640,D,1,D,12,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05816393,2,0,1,645,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816593,4,0,2,350,D,1,D,11,D,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816623,1,0,1,230,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816703,2,0,1,260,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816703,3,0,1,550,D,2,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816763,1,0,1,470,D,1,D,01,D,462,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816783,1,0,1,230,D,1,D,11,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816783,2,0,1,230,D,1,D,12,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816783,3,0,1,230,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816783,4,0,1,425,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05816833,2,0,1,320,D,1,D,01,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816833,3,0,1,365,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05816873,1,0,1,365,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05816933,1,0,1,230,D,1,D,01,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05816933,2,0,1,460,D,3,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05816983,1,0,1,230,D,3,D,11,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817003,1,0,1,750,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817003,2,0,2,750,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817023,1,0,1,650,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817053,1,0,1,240,D,3,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817053,2,0,1,640,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05817053,3,0,1,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817053,4,0,1,440,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817053,5,0,1,425,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05817053,6,0,1,470,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817093,1,0,1,350,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817153,1,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817153,2,0,1,240,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817153,3,0,1,300,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05817153,4,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817173,1,0,1,240,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817173,2,0,1,260,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817173,3,0,1,655,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817203,1,0,2,310,D,1,D,11,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817393,1,0,1,260,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817393,2,0,1,480,D,3,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817483,1,0,1,660,D,1,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817493,1,0,1,640,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05817553,1,0,1,460,D,2,D,,A,,A,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817553,2,0,1,460,D,2,D,,A,,A,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817553,3,0,1,460,D,2,D,,A,,A,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817623,2,0,1,260,D,1,D,01,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817623,3,0,1,260,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817623,4,0,1,460,D,3,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05817693,1,0,1,660,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817733,1,0,1,230,D,1,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05817733,2,0,1,365,D,1,D,01,D,1127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05817753,5,0,1,230,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05818023,1,0,1,230,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818133,1,0,1,645,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818133,2,0,1,350,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818163,1,0,1,230,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818163,2,0,1,230,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818163,3,0,1,480,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818163,4,0,1,480,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818203,1,0,2,640,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818243,1,0,1,640,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818243,2,0,2,240,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818253,1,0,2,230,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818323,1,0,1,640,D,1,D,11,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818323,2,0,1,660,D,1,D,01,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818443,2,0,1,390,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818443,3,0,1,470,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818463,1,0,1,440,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818493,1,0,1,230,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818493,2,0,1,440,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818513,1,0,1,240,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818543,1,0,1,655,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818543,2,0,1,350,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818543,3,0,1,550,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818564,1,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818564,2,0,1,230,D,1,D,11,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818564,3,0,1,700,D,1,D,01,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05818583,1,0,1,230,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818583,2,0,1,320,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818673,1,0,1,365,D,1,D,01,D,1367,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818673,2,0,1,365,D,1,D,01,D,282,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05818683,1,0,1,660,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818753,1,0,1,700,D,1,D,12,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818753,2,0,2,700,D,1,D,12,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818763,1,0,1,700,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818893,1,0,1,230,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818893,2,0,1,480,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05818903,2,0,1,660,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818913,2,0,1,660,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818913,3,0,1,300,D,1,D,02,D,888,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818913,4,0,1,320,D,1,D,12,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818913,5,0,1,500,D,1,D,12,D,336,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05818923,3,0,1,270,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05818923,4,0,1,645,D,1,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819073,1,0,1,460,D,1,D,12,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05819113,1,0,1,460,D,1,D,12,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819153,1,0,1,230,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819213,1,0,1,750,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819213,2,0,1,480,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819213,3,0,1,480,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819213,4,0,1,480,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819213,5,0,1,510,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819223,1,0,1,365,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05819263,1,0,1,230,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819263,2,0,1,260,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819263,3,0,1,310,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819263,4,0,1,320,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819263,5,0,1,310,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819293,1,0,1,240,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819463,1,0,1,645,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819463,2,0,1,500,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819693,1,0,1,645,D,1,D,02,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819693,2,0,1,390,D,1,D,12,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819693,3,0,1,510,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819753,1,0,1,365,D,1,D,02,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05819913,1,0,1,230,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05819913,2,0,1,365,D,1,D,12,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05820153,2,0,1,660,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820263,1,0,1,660,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820313,1,0,1,240,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820393,1,0,1,660,D,1,D,01,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820603,1,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820713,2,0,1,365,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05820763,3,0,1,655,D,1,D,02,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820763,4,0,1,330,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05820763,5,0,1,350,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820763,6,0,1,480,D,1,D,01,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05820763,7,0,1,500,D,1,D,01,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05820793,2,0,1,645,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820793,3,0,1,460,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820793,4,0,1,350,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820793,5,0,1,800,D,1,D,01,D,,H,,A,330,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820793,5,1,1,330,D,1,D,01,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820793,5,2,1,320,D,1,D,01,D,150,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820953,2,0,1,655,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05820953,3,0,1,365,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05821083,2,0,1,540,D,1,D,12,D,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821233,2,0,1,230,D,1,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821233,3,0,1,620,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821233,4,0,1,550,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821233,5,0,1,480,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821303,1,0,1,395,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821303,2,0,1,470,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821303,3,0,2,390,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05821373,1,0,1,480,D,1,D,12,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821373,2,0,1,470,D,3,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821453,1,0,2,640,D,1,D,12,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05821453,2,0,2,425,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05821513,1,0,1,645,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05821513,2,0,1,320,D,1,D,01,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821573,1,0,1,240,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821573,2,0,1,460,D,1,D,02,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821613,1,0,1,240,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821613,2,0,1,620,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821843,1,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821843,2,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821923,1,0,1,640,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05821923,2,0,1,700,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821923,3,0,1,310,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821953,1,0,1,230,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05821983,1,0,2,230,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822023,1,0,1,300,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822153,1,0,1,640,D,1,D,01,D,764,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20251,05822163,1,0,1,260,D,2,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822163,2,0,1,660,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05822183,2,0,1,230,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822233,1,0,1,470,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05822243,1,0,1,480,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822243,2,0,2,700,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822333,1,0,1,650,D,1,D,01,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822393,10,0,1,270,D,1,D,12,D,3164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05822423,1,0,2,230,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
