ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR,TRICOV,TRICOV_
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05664064,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05664114,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,1,5,D,,D,A,2,D,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05664224,,A,HHM,5,1,6,2,D,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05664354,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,3,D,,A,,A,2,1,D,D,,A,05664614,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,2,D,,A,A,,A,,A,,A,,A,,,A,A,,A,05664654,,A,HHM,5,1,7,,A,,A,2,D,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05664704,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05664794,,A,HHM,4,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05664914,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05665084,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,48,D,1,D,16,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05665164,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05665794,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05665814,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05666064,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05666094,,A,HHM,1,1,9,,A,,A,,A,,A,,A,,,A,A,20251,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05666154,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05666184,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05666464,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05666474,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05666564,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05666654,,A,HHM,4,1,13,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05666694,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,1,D,,A,3,1,D,,D,A,4,D,,A,,A,,A,,,A,A,2,D,05666744,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,2,D,,A,,A,1,1,D,D,,A,05666754,315,F,HHM,5,1,11,,A,1,D,1,D,,A,1,D,03,,D,C,20251,3,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05667274,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05667284,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05667314,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05667784,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05667794,,A,HHM,4,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05668024,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668164,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05668284,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668304,,A,HHM,1,1,17,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668424,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05668444,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668564,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,7,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668584,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05668704,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05668784,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05668824,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05668854,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,2,D,,A,A,,A,,A,,A,,A,,2,A,D,2,D,05669354,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,1,1,D,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05669364,,A,HHM,1,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05669494,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05669824,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,1,1,D,,D,A,2,D,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05669914,,A,HHM,5,1,8,2,D,,A,,A,,A,,A,,,A,A,20251,,A
0,1,4,D,100,D,F,1,D,2,,A,D,300,D,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05670074,,A,HHM,5,1,8,1,D,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05670134,,A,HHM,1,1,9,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05670154,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05670404,,A,HHM,5,1,15,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05670464,,A,HHM,5,1,10,,A,,A,1,D,,A,,A,,,A,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05670594,,A,HHM,5,1,30,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05670744,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,1,1,D,,D,A,,C,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05670834,,A,HHM,1,1,5,2,D,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,C,,2,D,,A,A,1,D,2,D,,A,,A,2,1,D,D,,A,05670914,,A,HHM,5,1,6,,A,2,D,1,D,,A,,A,,,C,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,3,D,,A,,A,,A,1,1,D,D,,A,05671034,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05671114,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05671194,,A,HHM,5,1,10,,A,2,D,1,D,,A,,A,10,,D,A,20251,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05671234,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05671244,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,3,D,,A,,A,,A,1,1,D,D,,A,05671624,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05671734,,A,HHM,5,1,8,,A,,A,1,D,,A,,A,,,A,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05671874,,A,HHM,5,1,7,,A,,A,1,D,,A,,A,,,A,A,20251,1,D
0,1,1,D,30,D,D,1,D,2,,A,D,90,D,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05671914,,A,HHM,5,1,7,1,D,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05672064,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05672124,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05672184,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05672254,159,D,HHM,5,1,16,,A,1,D,1,D,,A,,A,04,53,D,D,20251,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05672294,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05672354,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05672734,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,330,D,6,D,110,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05672784,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05672844,,A,HHM,4,1,9,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05673114,,A,HHM,1,1,10,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05673224,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05673504,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05673624,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,2,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05673964,135,D,HHM,5,1,18,,A,1,D,1,D,,A,1,D,04,45,D,D,20251,4,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05674274,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05674364,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05674544,,A,HHM,5,1,6,,A,2,D,1,D,,A,,A,04,,D,A,20251,3,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05674744,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,2,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05674844,135,D,HHM,5,1,10,,A,1,D,1,D,,A,1,D,04,45,D,D,20251,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,552,D,1,D,184,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05674904,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05674924,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05675154,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05675554,,A,HHM,5,1,7,,A,,A,1,D,,A,,A,,,A,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05675654,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,2,,D,A,,A,05675824,,A,HHM,1,1,10,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,1,1,D,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05675924,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676134,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676394,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,135,D,2,D,45,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676494,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05676554,,A,HHM,5,1,14,,A,,A,1,D,,A,,A,,,A,A,20251,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05676594,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676654,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676684,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676694,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05676804,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,2,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05676924,180,D,HHM,5,1,7,,A,1,D,1,D,,A,1,D,04,60,D,D,20251,6,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05677194,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,,C,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05677454,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05677644,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05678074,,A,HHM,5,1,19,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05678194,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05678404,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20251,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05678754,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20251,,A
