QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20241,05288864,15,0,1,1,D,1,D,1,D,12,D,3,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,G,347,G,18,G,,A,660,G,,A,,A,,A,,A,,A,,A,,A,,A,420,G,20,D,,A,130,D,60,D,,A,180,D,,A
20241,05288944,16,0,1,2,D,1,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,597,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,F,,A,20,F,1143,D
20241,05288954,50,0,2,1,D,1,D,1,D,10,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,400,D,1800,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1997,D,90,D,30,D,,A,,A,,A,810,D,240,D
20241,05288954,51,0,1,1,D,2,D,1,D,10,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,180,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,60,D,5,D,70,D,1752,D,70,D,40,D,,A,,A,,A,1130,D,310,D
20241,05289064,31,0,1,2,D,1,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,100,D,20,D,,A,,A,40,D,75,D,130,D,,A
20241,05289114,28,0,1,1,D,1,D,6,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,30,D
20241,05289114,29,0,1,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,30,D,,A,,A,100,D,30,D,,A,200,D,50,D
20241,05289124,33,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,150,D,700,D,200,D,,A,,A,,A,,A,300,D,,A
20241,05289154,31,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,50,D,,A,,A,1000,D,,A,150,D,60,D
20241,05289494,50,0,1,2,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D
20241,05289574,34,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,160,D,80,D
20241,05290094,27,0,1,2,D,2,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,350,D,,A
20241,05290094,28,0,1,2,D,3,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,400,D,,A
20241,05290094,29,0,1,1,D,4,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,350,D,,A
20241,05290094,30,0,1,1,D,5,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,200,D,,A,,A,,A,,A,800,D,,A
20241,05290094,31,0,1,2,D,6,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290144,30,0,2,1,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,7,G,66,G,3,G,,A,,A,,A,,A,,A,,A,,A,59,G,17,G,,A,,A,7,G,3,G,,A,,A,,A,227,G,7,G
20241,05290144,31,0,1,1,D,2,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290244,49,0,2,1,D,1,D,12,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290244,50,0,1,1,D,2,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,512,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,20,D,,A,,A,300,D,250,D,55,D
20241,05290244,51,0,1,1,D,3,D,1,D,10,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,150,D,150,D,20,D,,A,,A,,A,,A,80,D,200,D
20241,05290414,81,0,1,1,D,1,D,1,D,12,D,1,D,2,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,321,G,60,D,,A,157,G,242,G,,A,120,D,,A
20241,05290414,82,0,1,1,D,2,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,240,D,150,D,,A,,A,,A,,A,150,D,,A
20241,05290414,83,0,1,1,D,3,D,1,D,12,D,6,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,151,G,1452,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,767,G,252,G,,A,,A,1200,D,,A,578,G,,A
20241,05290414,84,0,1,1,D,4,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1400,D,,A,,A,,A,800,D,,A,,A,,A,,A,150,D,,A,,A,1200,D,200,D,,A,205,D,200,D,,A,700,D,,A
20241,05290414,85,0,1,1,D,5,D,1,D,11,D,4,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,200,G,1928,G,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,1019,G,635,G,,A,,A,100,D,800,D,868,G,,A
20241,05290514,45,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,D,,A,,A,434,D,,A,,A,,A,,A,,A,115,D,,A
20241,05290524,25,0,2,1,D,1,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290624,18,0,1,1,D,1,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290734,15,0,2,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,A
20241,05290754,31,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,1100,D,,A,,A,,A,,A,,A,200,D,,A
20241,05290764,41,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,,A,10,D,387,D,,A,,A,,A,,A,,A,250,D,38,D
20241,05290824,45,0,2,1,D,1,D,1,D,10,D,10,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,596,G,3350,G,419,G,289,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,3938,G,436,G,,A,,A,,A,,A,1123,G,,A
20241,05291004,32,0,2,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,200,D,,A
20241,05291044,28,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,25,D,,A,,A,158,D,,A,,A,,A,,A,,A,50,D,,A
20241,05291044,29,0,1,1,D,2,D,1,D,11,D,4,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,99,G,385,G,38,G,27,G,,A,0,D,,A,,A,,A,,A,,A,,A,,A,311,G,12,G,,A,35,G,66,G,,A,87,G,20,D
20241,05291114,42,0,1,1,D,1,D,2,D,11,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291114,43,0,1,1,D,2,D,2,D,12,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,49,0,2,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,,A
20241,05291184,50,0,1,2,D,2,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,174,D,20,D
20241,05291274,35,0,1,1,D,1,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,7000,D,,A,,A,,A,,A,,A,150,D,,A,120,D,1000,D,,A,,A,,A,1500,D,122,F,100,D,,A
20241,05291414,34,0,1,1,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,20,D,139,D,25,D,,A,,A,,A,,A,175,D,,A
20241,05291494,47,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,06,D,,A,,A,,A,,A,,A,,A,,A,5,G,4161,G,,A,49,G,140,G,0,D,,A,,A,,A,,A,9,G,,A,,A,4000,D,,A,,A,13,G,259,G,,A,200,D,20,D
20241,05291544,30,0,1,2,D,1,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,500,D,100,D
20241,05291584,21,0,2,2,D,1,D,1,D,10,D,6,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,44,D,630,D,200,D,,A,,A,,A,350,D,450,D,170,D
20241,05291584,22,0,1,1,D,2,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291584,23,0,1,2,D,3,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,650,D,,A,,A,,A,0,D,,A,,A,,A,,A,130,D,,A,,A,1200,D,80,D,50,D,,A,,A,1688,D,420,D,100,D
20241,05291674,52,0,2,2,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,200,D
20241,05291674,53,0,1,2,D,2,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,150,D
20241,05291694,51,0,2,1,D,1,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,150,D,,A
20241,05291694,52,0,1,1,D,2,D,1,D,12,D,6,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,,A,,A,91,G,721,G,81,G,78,G,517,G,0,D,,A,,A,,A,,A,9,D,,A,,A,614,G,658,G,,A,,A,40,D,,A,390,G,,A
20241,05291754,25,0,1,1,D,1,D,1,D,12,D,40,D,1,D,1,D,1,D,1,D,01,D,02,D,03,D,04,D,05,D,06,D,,A,,A,,A,,A,,A,,A,,A,89,G,1674,G,110,G,93,G,741,G,1,F,,A,,A,,A,,A,,A,,A,,A,850,G,117,G,,A,87,G,221,G,,A,318,G,,A
20241,05291764,25,0,1,1,D,1,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,20,D,,A,,A,,A,40,D,,A,,A,,A,,A,110,D
20241,05291884,15,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,90,D,,A,,A,,A,,A,,A,100,D,80,D
20241,05291884,16,0,1,1,D,2,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,150,D,,A,,A,400,D,,A,,A,,A,35,D,,A,200,D,80,D
20241,05291894,29,0,1,2,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291924,32,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,75,D,,A,,A,,A,,A,125,D,,A
20241,05291924,33,0,1,2,D,2,D,1,D,12,D,7,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,G,494,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,273,G,67,G,,A,31,G,18,G,,A,139,G,,A
20241,05292074,53,0,1,1,D,1,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,40,D,25,D,,A,,A,,A,80,D,75,D
20241,05292094,37,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,75,D,,A,,A,,A,75,D,,A,,A,,A
20241,05292094,38,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,75,D,,A,,A,,A,50,D,,A,,A,,A
20241,05292234,18,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,120,D
20241,05292254,37,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,0,D,,A,,A,,A,8,D,100,D,250,D,,A
20241,05292274,36,0,1,1,D,1,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D
20241,05292444,26,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,457,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1325,D,,A,22,D,,A,,A,,A,535,D,106,D
20241,05292474,37,0,1,1,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,60,D,,A,,A,90,D,,A,240,D,,A
20241,05292544,94,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,450,D,,A,,A,,A,,A,80,D,,A,,A,400,D,50,D,,A,,A,104,D,,A,200,D,100,D
20241,05292544,95,0,1,2,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,57,D,,A,,A,,A,40,D,0,D
20241,05292644,27,0,1,1,D,1,D,1,D,12,D,36,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,448,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,41,D,474,D
20241,05292824,36,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,445,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,212,D
20241,05292824,37,0,1,1,D,2,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,339,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,170,D,,A
20241,05292954,42,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,100,D,200,D,100,D
20241,05292984,22,0,1,2,D,1,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292984,23,0,1,2,D,2,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,58,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,30,D,,A,300,D,150,F,,A,,A,,A,,A,850,F,5,D
20241,05293084,11,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,150,D,50,D
20241,05293324,24,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,100,D,50,D,,A,,A,,A,400,D,50,D
20241,05293424,31,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,40,D,,A,,A,1000,D,,A,20,D
20241,05293434,55,0,1,1,D,1,D,1,D,11,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293434,56,0,1,2,D,2,D,1,D,10,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,30,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20241,05293554,41,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,140,D,,A,,A,,A,,A,70,D,200,D,150,D
20241,05293604,38,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1600,D,75,D,,A,,A,500,D,,A,525,D,,A
20241,05293694,57,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,170,D,1550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,20,D,552,D,,A,,A,350,D,80,D
20241,05293854,35,0,1,1,D,1,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A
20241,05293894,33,0,1,2,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,40,D,100,D,30,D
20241,05293894,34,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,150,D,60,D,,A,,A,200,D,150,D,,A,,A,20,D,,A,250,D,50,D
