QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20244,05816662,21,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05816662,22,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05816702,13,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816752,16,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,5600,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816772,9,0,1,01,D,100,D,,A,3,D,09,F,2019,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816782,20,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816792,11,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,3900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816872,18,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816892,10,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,4800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816932,25,0,5,01,D,400,D,,A,3,D,,B,1988,D,,A,,A,,A,200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05816982,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817002,27,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817022,27,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,250,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817072,10,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,5200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817092,26,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817122,28,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,20889,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817152,35,0,5,01,D,100,D,0.20,D,1,D,,B,2021,D,,A,,A,,A,960,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817172,43,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817172,44,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05817182,13,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817202,18,0,5,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,240,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817212,18,0,1,01,D,100,D,,A,3,D,08,F,2011,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817232,11,0,1,01,D,100,D,0.50,D,3,D,08,F,1992,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817252,15,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817382,23,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817392,13,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817412,28,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817512,24,0,5,01,D,100,D,0.10,D,3,D,,B,2022,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817552,21,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817652,39,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817702,32,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,20889,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817702,33,0,1,02,D,400,D,,A,3,D,,B,2022,D,,A,,A,,A,1000,D,,A,,A,,A,,A,1,D,0,D,,A,,A,,A
20244,05817732,16,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817752,38,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,9600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817752,39,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05817752,40,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05817762,9,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817902,24,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,4000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817942,18,0,5,01,D,100,D,,A,2,D,,B,2010,D,,A,,A,,A,5600,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817942,19,0,5,02,D,200,D,,A,1,D,,B,2014,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05817972,25,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818022,11,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818062,33,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,4900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818172,21,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818172,22,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05818172,23,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05818182,24,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818192,11,0,1,01,D,100,D,,A,3,D,10,F,1989,D,,A,,A,,A,320,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818202,14,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818212,20,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818242,39,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,5500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818272,12,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818292,14,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818312,19,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,60,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818322,24,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818382,9,0,1,01,D,100,D,,A,3,D,08,F,2001,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818442,25,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,8300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818442,26,0,5,02,D,400,D,,A,3,D,,B,2008,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818512,14,0,5,01,D,100,D,,A,3,D,,B,1969,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818582,22,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818662,20,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,4600,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818672,32,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818752,19,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818802,16,0,5,01,D,100,D,0.20,D,3,D,,B,2015,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818852,21,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,20889,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818882,8,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05818922,7,0,1,01,D,100,D,,A,1,D,,B,2021,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819002,21,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819132,12,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819152,21,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,550,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819162,14,0,1,01,D,100,D,,A,3,D,11,F,2000,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819182,29,0,5,01,D,100,D,,A,1,D,,B,2014,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819202,13,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819232,9,0,1,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819292,26,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819352,26,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819352,27,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05819352,28,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05819352,29,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05819352,30,0,1,05,D,300,D,,A,3,D,12,D,2024,D,380000,D,128000,D,5000,D,700,D,2,D,,A,,A,,A,2,D,,A,2,D,,A,,A
20244,05819372,11,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,5000,D,,A,,A,,A,,A,1,D,0,D,,A,,A,,A
20244,05819442,14,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1100,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819472,27,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819512,9,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,640,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819532,9,0,1,01,D,100,D,,A,1,D,,B,,C,,A,,A,,A,3000,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05819542,31,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,5200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819622,14,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819682,18,0,5,01,D,100,D,,A,3,D,12,D,2023,D,,A,,A,,A,7900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819752,20,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819772,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819782,7,0,1,01,D,100,D,,A,3,D,11,F,2017,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819852,22,0,1,01,D,100,D,,A,3,D,04,D,2024,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819942,17,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05819982,26,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820032,9,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820062,13,0,5,01,D,100,D,0.25,D,3,D,,B,2017,D,,A,,A,,A,730,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820142,15,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820152,23,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820152,24,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05820152,26,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05820252,11,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820252,12,0,1,02,D,600,D,,A,,A,11,F,2024,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05820252,13,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05820252,14,0,1,04,D,300,D,,A,1,D,,B,2021,D,,A,,A,,A,2900,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05820252,15,0,1,05,D,400,D,,A,3,D,,B,1993,D,,A,,A,,A,750,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820292,12,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820312,29,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5100,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820392,21,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820412,27,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820412,28,0,5,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,5700,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820452,20,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,8800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820462,20,0,1,01,D,100,D,,A,3,D,09,D,2024,D,335000,D,57000,D,7000,D,4100,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20244,05820462,21,0,1,02,D,200,D,,A,3,D,10,F,1994,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820602,13,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,60,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820612,13,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820642,18,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820652,44,0,5,01,D,100,D,0.30,D,3,D,01,D,2023,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820752,27,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820792,26,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820802,11,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820882,15,0,5,01,D,100,D,,A,3,D,08,D,2024,D,150000,D,1400,D,14000,D,400,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20244,05820892,12,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820902,14,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820952,17,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05820982,19,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821052,19,0,1,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821052,20,0,1,02,D,300,D,,A,1,D,11,F,1990,D,,A,,A,,A,5400,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05821062,13,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821082,29,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821172,12,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821182,14,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821192,19,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821202,16,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821222,12,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821222,13,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05821222,14,0,1,03,D,600,D,,A,,A,11,F,2024,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05821232,21,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821282,17,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,10500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821292,12,0,1,01,D,100,D,,A,3,D,11,F,1997,D,,A,,A,,A,6700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821302,19,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,13000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821352,8,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821372,44,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821472,14,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821482,11,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821512,39,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821512,40,0,5,02,D,300,D,,A,1,D,,B,2016,D,,A,,A,,A,3000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821532,30,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821672,13,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821722,27,0,5,01,D,100,D,,A,3,D,,B,1944,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821762,17,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821772,8,0,5,01,D,100,D,,A,3,D,07,D,2024,D,170000,D,8000,D,,C,2500,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20244,05821812,11,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,12400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821842,34,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821842,35,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05821842,36,0,5,03,D,300,D,,A,1,D,,B,2017,D,,A,,A,,A,700,D,1,D,4,D,1,D,0,D,,A,,A,,A,,A,1,D
20244,05821842,37,0,5,04,D,300,D,,A,1,D,,B,1999,D,,A,,A,,A,1600,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821922,13,0,5,01,D,100,D,,A,3,D,12,D,2023,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05821982,18,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822022,10,0,1,01,D,100,D,,A,3,D,09,F,1972,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822082,14,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822142,10,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822152,22,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,650,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822162,32,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,6200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822162,33,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05822172,19,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,13000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822182,11,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822212,11,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822222,12,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822232,28,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822242,16,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,4300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822272,11,0,5,01,D,100,D,,A,3,D,09,D,2023,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822292,12,0,1,01,D,100,D,,A,3,D,10,F,1980,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822322,16,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822332,36,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,11600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05822352,20,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
