QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_,PAYESCRW,PAYE_CRW,MORTSPEC,MORT_PEC,FEEAMTX,FEEAMTX_
20241,05578901,12,0,1,01,D,100,D,.0640,F,52000,F,10,F,831,F,3,F,4,F,,A,,A,243,F,416,F,418,F,421,F,172,F,170,F,167,F,,A,03,F,2019,F,1,F,,A,32204,F,31788,F,31369,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05578981,14,0,1,01,D,100,D,.0450,D,84900,D,30,D,680,D,3,D,4,D,,A,,A,250,D,318,D,320,D,321,D,112,D,110,D,109,D,,A,06,D,2000,D,1,D,,A,29771,D,29452,D,29133,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579011,10,0,1,01,D,100,D,.0587,D,83000,D,30,D,971,D,3,D,4,D,,A,,A,480,D,243,D,244,D,245,D,248,D,247,D,246,D,,A,11,D,2005,D,1,D,,A,50766,D,50524,D,50280,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05579061,20,0,1,01,D,100,D,.0681,D,340795,D,30,D,3500,D,3,D,4,D,,A,,A,1276,D,297,D,298,D,300,D,1927,D,1926,D,1924,D,,A,06,D,2023,D,1,D,,A,339625,D,339329,D,339030,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579091,13,0,1,01,D,100,D,.0417,D,112874,D,30,D,950,D,3,D,4,D,5,D,,A,400,D,234,D,235,D,236,D,316,D,315,D,314,D,,A,04,D,2014,D,1,D,,A,90852,D,90618,D,90383,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05579101,12,0,1,01,D,100,D,.0296,D,170000,D,30,D,715,D,,B,,B,,B,,B,2,D,313,D,314,D,315,D,400,D,399,D,398,D,,A,08,D,2021,D,1,D,,A,162125,D,161811,D,161498,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05579131,12,0,1,01,D,100,D,.0620,F,180000,F,30,F,1425,F,3,F,4,F,,A,,A,323,F,184,F,185,F,186,F,918,F,917,F,916,F,,A,09,F,2022,F,1,F,,A,177693,F,177509,F,177325,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05579321,15,0,1,01,D,100,D,.0311,D,435000,D,15,D,3700,D,3,D,4,D,,A,,A,673,D,3132,T,3141,T,3165,T,915,D,909,D,904,D,,A,05,D,2020,D,1,D,,A,352939,D,350827,D,348709,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579351,29,0,1,01,D,100,D,.0296,D,355000,D,18,D,3000,D,3,D,4,D,,A,,A,878,D,1322,D,1326,D,1329,D,800,D,796,D,793,D,,A,10,D,2021,D,1,D,,A,324224,D,322902,D,321576,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579571,9,0,1,01,D,100,D,.0750,F,325000,F,40,F,2574,F,3,F,4,F,,A,,A,435,F,258,F,259,F,261,F,1061,F,1060,F,1058,F,,A,09,F,2005,F,2,F,,A,275311,F,274893,F,274473,F,01,D,,A,,A,,A,1444,F,1444,F,1444,F,1,D,2,D,2,D,,A,,A,,A
20241,05579641,22,0,1,01,D,100,D,.0582,D,270000,D,30,D,2000,D,3,D,4,D,,A,,A,412,D,907,D,911,D,916,D,681,D,677,D,672,D,,A,06,D,2003,D,1,D,,A,140447,D,139540,D,138629,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579641,23,0,1,02,D,200,D,.0781,D,190000,D,30,D,1500,D,3,D,4,D,,A,,A,131,D,1112,D,1119,D,1126,D,257,D,250,D,243,D,,A,06,D,1996,D,1,D,,A,39513,D,38401,D,37282,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579701,12,0,1,01,D,100,D,.0420,D,200000,D,30,D,1420,D,3,D,4,D,,A,,A,442,D,320,D,321,D,322,D,658,D,657,D,656,D,,A,06,D,2020,D,1,D,,A,188086,D,187767,D,187446,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579761,17,0,1,01,D,100,D,.0365,D,69000,D,30,D,900,D,,B,,B,,B,,B,584,D,162,D,163,D,163,D,154,D,153,D,153,D,,A,02,D,2012,D,1,D,,A,50512,D,50350,D,50187,D,01,D,,A,,A,,A,,A,,A,,A,1,D,,A,1,D,,A,,A,,A
20241,05579811,16,0,1,01,D,100,D,.0296,F,913387,V,30,F,2908,F,,A,,A,,A,,A,0,F,1296,F,1299,F,1303,F,1612,F,1609,F,1605,F,,A,03,F,2021,F,1,F,,A,833430,V,831147,V,832659,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05579861,27,0,1,03,D,300,D,.0417,D,186171,D,15,D,1393,D,,A,,A,,A,,A,0,D,1108,D,1112,D,1116,D,285,D,281,D,277,D,,A,04,D,2014,D,1,D,,A,82030,D,80922,D,79810,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05579911,15,0,1,01,D,100,D,.0500,F,200000,F,30,F,2300,F,,B,,B,,B,,B,1226,F,873,F,877,F,881,F,201,F,197,F,193,F,,A,01,F,1998,F,1,F,,A,48144,F,47270,F,46393,F,01,D,,A,,A,3,D,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580091,15,0,1,01,D,100,D,.0398,D,406127,D,15,D,3000,D,,C,,C,,C,,C,0,D,3132,T,3141,T,3165,T,466,D,458,D,449,D,,A,01,D,2013,D,1,D,,A,140547,D,138013,D,135471,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D,,A,,A,,A
20241,05580131,25,0,1,01,D,100,D,.0311,D,601086,D,30,D,3270,D,3,D,,A,,A,,A,700,D,1111,D,1114,D,1117,D,1459,D,1456,D,1453,D,,A,10,D,2020,D,1,D,,A,562945,D,561834,D,560720,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580141,15,0,1,01,D,100,D,.0690,D,199000,D,30,D,1585,D,3,D,4,D,,A,,A,274,D,168,D,169,D,170,D,1143,D,1142,D,1141,D,,A,09,D,2023,D,1,D,,A,198833,D,198666,D,198497,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580151,17,0,1,01,D,100,D,.0584,D,30000,D,30,D,291,D,3,D,4,D,,A,,A,114,D,93,D,94,D,94,D,84,D,83,D,83,D,,A,11,D,2004,D,1,D,,A,17194,D,17101,D,17007,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580151,18,0,1,01,D,100,D,.0500,D,106000,D,30,D,1120,D,3,D,4,D,,A,,A,551,D,432,D,434,D,436,D,137,D,135,D,133,D,,A,04,D,1999,D,1,D,,A,32793,D,32361,D,31927,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580221,30,0,1,01,D,100,D,.0400,D,350000,D,30,D,2214,D,3,D,,A,,A,,A,543,D,1151,D,1155,D,1159,D,520,D,516,D,512,D,,A,02,D,2003,D,1,D,,A,155951,D,154799,D,153644,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580411,20,0,1,01,D,100,D,.0397,D,275000,D,30,D,3100,D,3,D,,A,,A,,A,1792,D,476,D,478,D,479,D,624,D,623,D,622,D,,A,04,D,2019,D,1,D,,A,251499,D,251023,D,250545,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580421,23,0,1,01,D,100,D,.0365,D,450000,D,30,D,2800,D,3,D,4,D,,A,,A,741,D,1046,D,1050,D,1053,D,1013,D,1009,D,1006,D,,A,05,D,2012,D,1,D,,A,332903,D,331857,D,330807,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580501,20,0,1,01,D,100,D,.0397,D,206859,D,30,D,1291,D,3,D,4,D,,A,,A,307,D,349,D,350,D,351,D,635,D,634,D,633,D,,A,12,D,2019,D,1,D,,A,191998,D,191649,D,191299,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580571,24,0,1,01,D,100,D,.0400,D,240000,D,30,D,1505,D,3,D,4,D,,A,,A,359,D,411,D,413,D,414,D,735,D,733,D,732,D,,A,06,D,2019,D,1,D,,A,220390,D,219979,D,219566,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580591,18,0,1,01,D,100,D,.0400,D,341422,D,30,D,2511,D,3,D,4,D,,A,,A,881,D,528,D,529,D,531,D,1102,D,1101,D,1099,D,,A,01,D,2022,D,1,D,,A,330740,D,330212,D,329683,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580601,39,0,1,01,D,100,D,.0450,D,122759,D,30,D,940,D,3,D,4,D,5,D,,A,318,D,183,D,184,D,184,D,439,D,438,D,438,D,,A,01,D,2021,D,1,D,,A,117092,D,116909,D,116725,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580611,24,0,1,01,D,100,D,.0454,D,360000,D,30,D,2600,D,3,D,4,D,,A,,A,767,D,598,D,600,D,602,D,926,D,925,D,923,D,,A,07,D,2018,D,1,D,,A,326563,D,325966,D,325366,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580751,11,0,1,01,D,100,D,.0385,D,200000,D,30,D,1500,D,3,D,,A,5,D,,A,562,D,406,D,407,D,408,D,532,D,531,D,530,D,,A,08,D,2015,D,1,D,,A,165939,D,165533,D,165126,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580781,28,0,1,01,D,100,D,.0410,F,124173,F,30,F,1000,F,3,F,4,F,,A,,A,400,F,531,F,532,F,534,F,69,F,68,F,66,F,,A,10,F,1996,F,1,F,,A,20293,F,19762,F,19230,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580931,30,0,1,01,D,100,D,.0600,F,239000,F,30,F,1840,F,3,F,4,F,,A,,A,407,F,248,F,249,F,250,F,1185,F,1184,F,1183,F,,A,02,F,2023,F,1,F,,A,237062,F,236815,F,236566,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580971,22,0,1,01,D,100,D,.0454,D,187474,D,15,D,1438,D,,A,,A,,A,,A,0,D,939,D,942,D,946,D,499,D,496,D,492,D,,A,03,D,2018,D,1,D,,A,132022,D,131084,D,130142,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05580981,21,0,1,01,D,100,D,.0311,D,349000,D,30,D,2317,D,3,D,,A,,A,,A,825,D,648,D,650,D,652,D,844,D,842,D,840,D,,A,08,D,2020,D,1,D,,A,325570,D,324922,D,324272,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05580991,27,0,1,01,D,100,D,.0311,D,200000,D,15,D,1600,D,,B,,B,,B,,B,208,D,961,D,964,D,966,D,431,D,428,D,426,D,,A,09,D,2020,D,1,D,,A,166120,D,165158,D,164194,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05581111,17,0,1,01,D,100,D,.0450,D,450000,D,30,D,2280,D,,A,,A,,A,,A,0,D,1193,D,1198,D,1202,D,1087,D,1082,D,1078,D,,A,03,D,2008,D,1,D,,A,289847,D,288654,D,287456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05581131,13,0,1,01,D,100,D,.0600,D,116754,D,30,D,758,D,3,D,,A,,A,,A,58,D,375,D,377,D,379,D,325,D,323,D,321,D,,A,03,D,2004,D,1,D,,A,64946,D,64571,D,64194,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05581141,13,0,1,01,D,100,D,.0525,D,100000,D,30,D,1000,D,3,D,4,D,,A,,A,448,D,194,D,195,D,196,D,358,D,357,D,356,D,,A,09,D,2013,D,1,D,,A,81787,D,81593,D,81398,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05581321,11,0,1,01,D,100,D,.0700,F,110000,F,15,F,1000,F,,B,,B,,B,,B,11,F,476,F,478,F,481,F,513,F,511,F,508,F,,A,06,F,2019,F,1,F,,A,88028,F,87553,F,87075,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05581441,17,0,1,01,D,100,D,.0311,D,91500,D,30,D,650,D,3,D,4,D,,A,,A,259,D,170,D,171,D,171,D,221,D,220,D,220,D,,A,07,D,2020,D,1,D,,A,85194,D,85024,D,84853,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05581461,33,0,1,01,D,100,D,.0311,D,171868,D,15,D,1428,D,3,D,4,D,,A,,A,232,D,832,D,835,D,837,D,364,D,361,D,359,D,,A,06,D,2020,D,1,D,,A,140277,D,139444,D,138610,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05581491,9,0,1,01,D,100,D,.0743,D,149476,D,30,D,1560,D,3,D,4,D,,A,,A,522,D,682,D,686,D,691,D,356,D,352,D,347,D,,A,06,D,1999,D,1,D,,A,57467,D,56785,D,56099,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05581681,23,0,1,01,D,100,D,.0681,F,180000,F,30,F,1500,F,3,F,4,F,,A,,A,325,F,157,F,158,F,159,F,1018,F,1017,F,1016,F,,A,06,F,2023,F,1,F,,A,179381,F,179224,F,179066,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05581771,10,0,1,01,D,100,D,.0385,D,180000,D,30,D,1500,D,3,D,4,D,5,D,,A,656,D,371,D,372,D,373,D,473,D,472,D,471,D,,A,03,D,2015,D,1,D,,A,147532,D,147162,D,146790,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582021,25,0,1,01,D,100,D,.0398,D,270751,D,15,D,2000,D,,A,,A,,A,,A,0,D,1645,D,1651,D,1656,D,355,D,349,D,344,D,,A,09,D,2013,D,1,D,,A,107012,D,105367,D,103716,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582101,13,0,1,01,D,100,D,.0681,D,330000,D,30,D,2600,D,3,D,4,D,,A,,A,446,D,281,D,283,D,284,D,1873,D,1871,D,1870,D,,A,10,D,2023,D,1,D,,A,330000,D,329719,D,329436,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582231,18,0,1,01,D,100,D,.0365,D,190000,D,30,D,1442,D,3,D,4,D,,A,,A,573,D,379,D,380,D,381,D,490,D,489,D,488,D,,A,07,D,2016,D,1,D,,A,161059,D,160680,D,160300,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582251,20,0,1,01,D,100,D,.0654,D,198000,D,30,D,1698,D,3,D,4,D,,A,,A,441,D,509,D,511,D,514,D,391,D,389,D,386,D,,A,07,D,2002,D,2,D,,A,100276,D,99565,D,98851,D,01,D,1,D,,A,,A,1461,D,1461,D,1461,D,1,D,2,D,1,D,,A,,A,,A
20241,05582314,24,0,1,01,D,100,D,.0296,D,510000,D,15,D,4200,D,3,D,4,D,,A,,A,688,D,3132,T,3141,T,3165,T,1073,D,1067,D,1061,D,,A,02,D,2021,D,1,D,,A,435045,D,432606,D,430161,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582321,11,0,1,01,D,100,D,.0525,D,152706,D,20,D,1594,D,3,D,,A,,A,,A,565,D,816,D,820,D,824,D,213,D,209,D,205,D,,A,03,D,2008,D,1,D,,A,48582,D,47765,D,46945,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582351,21,0,1,01,D,100,D,.0650,D,336000,D,30,D,2349,D,3,D,,A,,A,,A,225,D,1020,D,1025,D,1031,D,1104,D,1099,D,1093,D,,A,02,D,2005,D,1,D,,A,203904,D,202885,D,201860,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582391,12,0,1,01,D,100,D,.0400,D,142000,D,15,D,1050,D,,A,,A,,A,,A,0,D,753,D,755,D,758,D,297,D,295,D,292,D,,A,02,D,2017,D,1,D,,A,89230,D,88478,D,87723,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582401,17,0,1,01,D,100,D,.0400,D,125000,D,15,D,1142,D,3,D,,A,5,D,,A,217,D,640,D,642,D,644,D,285,D,283,D,281,D,,A,01,D,2018,D,1,D,,A,85637,D,84997,D,84356,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582491,33,0,1,01,D,100,D,.0311,D,510400,D,30,D,2910,D,3,D,4,D,,A,,A,728,D,953,D,955,D,958,D,1229,D,1227,D,1224,D,,A,06,D,2020,D,1,D,,A,474236,D,473283,D,472328,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582511,13,0,1,01,D,100,D,.0400,D,182022,D,30,D,869,D,,A,,A,,A,,A,0,D,411,D,412,D,414,D,458,D,457,D,455,D,,A,07,D,2012,D,1,D,,A,137401,D,136990,D,136577,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582691,8,0,1,01,D,100,D,.0670,F,30994,F,30,F,950,F,3,F,4,F,5,F,,A,750,F,28,F,28,F,28,F,172,F,172,F,172,F,,A,04,F,2023,F,1,F,,A,30802,F,30774,F,30746,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05582841,26,0,1,01,D,100,D,.0695,F,172000,F,30,F,1600,F,3,F,4,F,,A,,A,461,F,841,F,846,F,851,F,298,F,293,F,288,F,,A,04,F,1998,F,1,F,,A,51453,F,50612,F,49766,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,,C,,A,,A,,A
20241,05582881,13,0,1,01,D,100,D,.0446,D,86851,D,30,D,626,D,3,D,4,D,5,D,,A,188,D,195,D,196,D,197,D,243,D,242,D,241,D,,A,12,D,2011,D,1,D,,A,65355,D,65160,D,64964,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05582891,29,0,1,01,D,100,D,.0296,F,315000,F,30,F,1600,F,3,F,,A,,A,,A,279,F,580,F,581,F,583,F,741,F,740,F,738,F,,A,08,F,2021,F,1,F,,A,300411,F,299831,F,299250,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583141,19,0,1,02,D,200,D,.0365,D,913387,T,30,D,6823,T,3,D,4,D,,A,,A,2654,D,3132,T,3141,T,3165,T,2449,D,2443,D,2438,D,,A,07,D,2016,D,1,D,,A,833430,T,831147,T,832659,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583161,17,0,1,01,D,100,D,.0365,D,270000,D,30,D,1868,D,3,D,4,D,,A,,A,633,D,545,D,547,D,549,D,690,D,688,D,686,D,,A,03,D,2016,D,1,D,,A,226697,D,226152,D,225605,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583181,29,0,1,01,D,100,D,.0525,F,650000,F,30,F,4097,F,3,F,,A,,A,,A,508,F,796,F,799,F,803,F,2793,F,2790,F,2786,F,,A,09,F,2022,F,1,F,,A,833430,V,831147,V,832659,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583241,18,0,1,01,D,100,D,.0397,D,445000,D,30,D,2800,D,3,D,4,D,,A,,A,683,D,758,D,761,D,763,D,1359,D,1356,D,1354,D,,A,09,D,2019,D,1,D,,A,410761,D,410003,D,409243,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583301,17,0,1,01,D,100,D,.0365,D,119484,D,15,D,1200,D,3,D,,A,,A,,A,337,D,746,D,748,D,750,D,117,D,115,D,113,D,,A,10,D,2012,D,1,D,,A,38487,D,37741,D,36993,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583391,20,0,1,01,D,100,D,.0500,D,330000,D,30,D,2409,D,3,D,4,D,,A,,A,637,D,417,D,419,D,421,D,1355,D,1353,D,1351,D,,A,10,D,2022,D,1,D,,A,325125,D,324708,D,324289,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583421,11,0,1,01,D,100,D,.0640,D,52000,D,10,D,831,D,3,D,4,D,,A,,A,243,D,416,D,418,D,421,D,172,D,170,D,167,D,,A,03,D,2019,D,1,D,,A,32204,D,31788,D,31369,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583441,17,0,1,01,D,100,D,.0469,D,185000,D,15,D,1500,D,3,D,4,D,,A,,A,67,D,1330,D,1336,D,1341,D,103,D,97,D,92,D,,A,05,D,2010,D,1,D,,A,26256,D,24926,D,23590,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583501,26,0,1,01,D,100,D,.0500,D,107000,D,30,D,816,D,3,D,4,D,,A,,A,242,D,332,D,334,D,335,D,242,D,240,D,239,D,,A,09,D,2004,D,1,D,,A,58050,D,57718,D,57384,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583511,25,0,1,01,D,100,D,.0697,D,182424,D,30,D,1564,D,3,D,,A,,A,,A,354,D,702,D,706,D,710,D,508,D,504,D,500,D,,A,08,D,2001,D,1,D,,A,87455,D,86753,D,86046,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583601,13,0,1,01,D,100,D,.0534,D,139000,D,30,D,900,D,3,D,4,D,,A,,A,125,D,169,D,169,D,170,D,606,D,606,D,605,D,,A,05,D,2022,D,1,D,,A,136244,D,136075,D,135905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05583611,27,0,1,01,D,100,D,.0296,D,400000,D,30,D,4300,D,3,D,4,D,,A,,A,2622,D,735,D,737,D,739,D,943,D,941,D,939,D,,A,09,D,2021,D,1,D,,A,382195,D,381460,D,380723,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583621,20,0,1,01,D,100,D,.0296,D,186000,D,20,D,1500,D,3,D,4,D,,A,,A,472,D,614,D,616,D,617,D,414,D,412,D,411,D,,A,03,D,2021,D,1,D,,A,167686,D,167072,D,166456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583631,12,0,1,01,D,100,D,.0650,D,150300,D,30,D,950,D,3,D,4,D,,A,,A,0,D,306,D,307,D,309,D,644,D,643,D,641,D,,A,04,D,2011,D,1,D,,A,118979,D,118674,D,118367,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583881,8,0,1,01,D,100,D,.0296,D,540000,D,30,D,6823,T,3,D,4,D,,A,,A,3535,D,985,D,987,D,990,D,1280,D,1278,D,1275,D,,A,12,D,2021,D,1,D,,A,518934,D,517949,D,516961,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05583981,17,0,1,01,D,100,D,.0534,D,396206,D,30,D,2210,D,,A,,A,,A,,A,0,D,484,D,486,D,488,D,1519,D,1517,D,1515,D,,A,04,D,2022,D,1,D,,A,387850,D,387366,D,386880,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05584021,18,0,1,01,D,100,D,.0735,D,220000,D,25,D,1710,D,3,D,4,D,,A,,A,106,D,312,D,314,D,316,D,1292,D,1290,D,1288,D,,A,02,D,2021,D,1,D,,A,210963,D,210651,D,210337,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05584031,13,0,1,01,D,100,D,.0700,D,200000,D,12,D,2057,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,05,D,2013,D,2,D,,A,36889,D,35048,D,33195,D,01,D,1,D,,A,,A,1800,D,1800,D,1800,D,1,D,2,D,1,D,,A,,A,,A
20241,05584041,11,0,1,01,D,100,D,.0534,D,451603,D,30,D,3505,D,3,D,4,D,,A,,A,986,D,552,D,554,D,557,D,1967,D,1965,D,1962,D,,A,04,D,2022,D,1,D,,A,442079,D,441527,D,440973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05584051,18,0,1,01,D,100,D,.0750,D,250000,D,1,D,6823,T,,A,,A,,A,,A,0,D,3132,T,3141,T,3165,T,1563,D,1437,D,1310,D,,A,10,D,2023,D,1,D,,A,250000,D,229874,D,209621,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05584211,19,0,1,01,D,100,D,.0400,F,180000,F,15,F,2020,F,,B,,B,,B,,B,689,F,944,F,948,F,951,F,387,F,383,F,380,F,,A,05,F,2017,F,1,F,,A,115951,F,115006,F,114059,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05584241,35,0,1,01,D,100,D,.0534,D,475000,D,30,D,6823,T,3,D,4,D,,A,,A,2535,D,589,D,591,D,594,D,2061,D,2059,D,2056,D,,A,01,D,2022,D,1,D,,A,463223,D,462635,D,462043,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
