QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20242,05596392,30,0,1,355,D,1,D,1,D,13,D,
20242,05596402,30,0,1,355,D,1,D,10,D,13,D,
20242,05596422,15,0,1,600,D,1,D,60,D,04,D,
20242,05596422,16,0,1,355,D,1,D,34,D,13,D,
20242,05596512,15,0,1,355,D,1,D,20,D,13,D,1
20242,05596512,16,0,1,840,D,1,D,18,D,13,D,1
20242,05596512,17,0,1,355,D,1,D,16,D,13,D,1
20242,05596532,27,0,1,830,D,1,D,25,D,13,D,
20242,05596532,28,0,1,840,D,1,D,17,D,13,D,
20242,05596532,29,0,1,355,D,1,D,15,D,13,D,
20242,05596542,34,0,1,100,D,1,D,30,D,02,D,
20242,05596542,35,0,1,100,D,1,D,30,D,03,D,
20242,05596542,36,0,1,330,D,1,D,17,D,13,D,
20242,05596582,34,0,1,830,D,1,D,15,D,13,D,
20242,05596582,35,0,1,610,D,1,D,150,D,03,D,
20242,05596582,36,0,1,610,D,1,D,200,D,04,D,
20242,05596582,37,0,1,520,D,1,D,30,D,04,D,
20242,05596582,38,0,1,330,D,1,D,19,F,02,D,
20242,05596582,39,0,1,355,D,1,D,45,D,13,D,
20242,05596602,28,0,1,840,D,1,D,15,D,13,D,
20242,05596602,29,0,1,500,D,1,D,59,D,04,D,
20242,05596602,30,0,1,355,D,1,D,17,D,13,D,1
20242,05596602,31,0,1,355,D,1,D,15,D,13,D,1
20242,05596602,32,0,1,355,D,1,D,7,D,13,D,1
20242,05596602,33,0,1,355,D,1,D,6,D,13,D,1
20242,05596672,24,0,1,830,D,1,D,40,D,13,D,
20242,05596672,25,0,1,355,D,1,D,12,D,13,D,
20242,05596672,26,0,1,355,D,1,D,12,D,13,D,
20242,05596702,12,0,1,150,D,1,D,130,D,13,D,
20242,05596782,8,0,1,830,D,1,D,10,D,13,D,1
20242,05596802,13,0,1,610,D,1,D,33,D,05,D,
20242,05596882,19,0,1,700,D,1,D,40,D,13,D,
20242,05596952,37,0,1,520,D,1,D,35,D,05,D,
20242,05596952,38,0,1,150,D,1,D,25,D,13,D,
20242,05596952,39,0,1,210,D,1,D,16,D,13,D,
20242,05596952,40,0,1,500,D,1,D,174,D,03,D,
20242,05596952,41,0,1,520,D,1,D,171,D,04,D,
20242,05596952,43,0,1,355,D,1,D,25,D,13,D,
20242,05596992,8,0,1,840,D,1,D,90,D,05,D,
20242,05597132,15,0,1,355,D,1,D,14,D,13,D,
20242,05597132,16,0,1,355,D,1,D,23,D,13,D,
20242,05597212,46,0,1,150,D,1,D,10,D,13,D,
20242,05597212,47,0,1,210,D,1,D,15,D,13,D,
20242,05597212,48,0,1,210,D,1,D,40,D,13,D,
20242,05597212,49,0,1,330,D,1,D,5,D,13,D,
20242,05597212,50,0,1,355,D,1,D,50,D,13,D,1
20242,05597222,9,0,1,355,D,1,D,25,D,13,D,
20242,05597232,29,0,1,150,D,1,D,11,D,04,D,
20242,05597232,30,0,1,150,D,1,D,11,D,05,D,
20242,05597232,31,0,1,700,D,1,D,8,D,13,D,
20242,05597232,32,0,1,330,D,1,D,9,D,13,D,
20242,05597232,33,0,2,150,D,1,D,11,D,03,D,
20242,05597322,22,0,1,500,D,1,D,60,D,05,D,4
20242,05597322,23,0,1,150,D,1,D,20,D,03,D,3
20242,05597342,11,0,1,600,D,1,D,20,D,05,D,1
20242,05597502,39,0,1,500,D,1,D,100,D,04,D,
20242,05597502,40,0,1,160,D,1,D,10,D,03,D,
20242,05597502,41,0,1,210,D,1,D,200,D,04,D,
20242,05597562,15,0,1,830,D,1,D,40,D,13,D,2
20242,05597612,31,0,1,520,D,1,D,15,D,04,D,
20242,05597612,32,0,1,210,D,1,D,50,D,05,D,
20242,05597612,33,0,1,330,D,1,D,10,D,13,D,
20242,05597612,34,0,1,355,D,1,D,8,D,13,D,
20242,05597612,35,0,1,355,D,1,D,10,D,13,D,
20242,05597632,25,0,1,700,D,1,D,17,D,13,D,
20242,05597632,26,0,1,840,D,1,D,10,D,13,D,
20242,05597642,31,0,1,800,D,1,D,435,D,13,D,
20242,05597642,32,0,1,830,D,1,D,25,D,13,D,
20242,05597642,33,0,1,840,D,1,D,16,D,13,D,
20242,05597642,34,0,1,500,D,1,D,75,D,04,D,
20242,05597642,35,0,1,150,D,1,D,3,D,13,D,
20242,05597642,36,0,1,210,D,1,D,120,D,04,D,
20242,05597642,37,0,1,355,D,1,D,18,D,04,D,
20242,05597642,38,0,1,355,D,1,D,75,D,13,D,
20242,05597642,39,0,1,355,D,1,D,15,D,13,D,
20242,05597642,40,0,1,330,D,1,D,18,D,13,D,
20242,05597662,23,0,1,210,D,1,D,150,D,05,D,
20242,05597682,41,0,1,310,D,1,D,15,D,03,D,
20242,05597682,42,0,1,330,D,1,D,11,D,13,D,
20242,05597682,43,0,1,340,D,1,D,25,D,05,D,
20242,05597682,44,0,1,355,D,1,D,220,D,13,D,
20242,05597682,45,0,1,400,D,1,D,10,D,04,D,
20242,05597792,66,0,1,500,D,1,D,40,D,04,D,1
20242,05597792,67,0,1,210,D,1,D,60,D,05,D,1
20242,05597792,68,0,1,330,D,1,D,20,D,13,D,
20242,05597792,69,0,1,355,D,1,D,6,D,13,D,
20242,05597792,70,0,1,355,D,1,D,9,D,13,D,
20242,05597792,71,0,1,355,D,1,D,6,D,13,D,
20242,05597792,72,0,1,355,D,1,D,16,D,13,D,
20242,05597792,73,0,2,520,D,1,D,7,D,03,D,
20242,05597912,21,0,1,500,D,1,D,200,D,05,D,
20242,05597912,22,0,1,210,D,1,D,20,D,13,D,
20242,05597922,21,0,1,150,D,1,D,20,D,03,D,
20242,05597932,13,0,1,840,D,1,D,15,D,13,D,
20242,05597932,14,0,1,330,D,1,D,12,D,13,D,
20242,05597932,15,0,1,355,D,1,D,2,D,13,D,
20242,05597942,22,0,1,210,D,1,D,300,D,05,D,
20242,05597942,23,0,1,330,D,1,D,1,D,13,D,
20242,05597942,24,0,1,840,D,1,D,140,D,03,D,
20242,05597972,40,0,1,830,D,1,D,25,D,03,D,
20242,05597972,41,0,1,830,D,1,D,25,D,04,D,
20242,05597972,42,0,1,830,D,1,D,25,D,05,D,
20242,05597972,43,0,1,840,D,1,D,12,D,13,D,
20242,05597972,44,0,1,840,D,1,D,12,D,13,D,
20242,05597972,45,0,1,600,D,1,D,200,D,04,D,
20242,05597972,46,0,1,600,D,1,D,150,D,03,D,
20242,05597972,47,0,1,520,D,1,D,90,D,03,D,
20242,05597972,48,0,1,355,D,1,D,22,D,13,D,
20242,05597972,49,0,1,355,D,1,D,100,D,13,D,
20242,05597972,50,0,1,320,D,1,D,50,D,05,D,
20242,05597972,51,0,2,520,D,1,D,150,D,03,D,
20242,05597972,52,0,2,210,D,1,D,13,D,03,D,
20242,05598032,52,0,1,830,D,1,D,10,D,13,D,
20242,05598032,53,0,1,830,D,1,D,76,D,13,D,
20242,05598032,54,0,1,840,D,1,D,6,D,13,D,
20242,05598032,55,0,1,500,D,1,D,160,D,03,D,
20242,05598032,56,0,1,500,D,1,D,120,D,04,D,
20242,05598032,57,0,1,500,D,1,D,96,D,05,D,
20242,05598032,58,0,1,210,D,1,D,12,D,13,D,
20242,05598032,59,0,1,330,D,1,D,20,D,13,D,
20242,05598032,60,0,1,355,D,1,D,17,D,13,D,
20242,05598032,61,0,1,355,D,1,D,10,D,13,D,
20242,05598032,62,0,1,355,D,1,D,7,D,13,D,
20242,05598032,63,0,1,355,D,1,D,5,D,13,D,
20242,05598102,41,0,1,800,D,1,D,130,D,13,D,
20242,05598102,42,0,1,840,D,1,D,17,D,13,D,
20242,05598102,43,0,1,210,D,1,D,14,D,13,D,
20242,05598102,44,0,1,355,D,1,D,20,D,13,D,
20242,05598122,32,0,1,330,D,1,D,11,D,03,D,
20242,05598122,33,0,1,355,D,1,D,15,D,13,D,
20242,05598132,22,0,1,100,D,1,D,80,D,13,D,
20242,05598132,23,0,1,830,D,1,D,60,D,13,D,
20242,05598132,24,0,1,830,D,1,D,300,D,13,D,
20242,05598132,25,0,1,610,D,1,D,20,D,05,D,
20242,05598132,26,0,1,840,D,1,D,15,D,13,D,
20242,05598132,27,0,1,500,D,1,D,60,D,04,D,
20242,05598132,28,0,1,355,D,1,D,70,D,13,D,1
20242,05598132,29,0,1,330,D,1,D,10,D,13,D,
20242,05598132,30,0,1,410,D,1,D,15,D,03,D,
20242,05598132,31,0,1,410,D,1,D,15,D,04,D,
20242,05598132,32,0,1,410,D,1,D,15,D,05,D,
20242,05598132,33,0,2,500,D,1,D,300,D,03,D,
20242,05598172,32,0,1,600,D,1,D,60,D,05,D,
20242,05598222,15,0,1,150,D,1,D,8,D,13,D,1
20242,05598232,24,0,1,355,D,1,D,25,D,13,D,
20242,05598232,25,0,1,700,D,1,D,20,D,13,D,
20242,05598232,26,0,2,600,D,1,D,350,D,03,D,
20242,05598244,28,0,1,100,D,1,D,40,D,03,D,1
20242,05598244,29,0,1,100,D,1,D,40,D,04,D,1
20242,05598244,30,0,1,100,D,1,D,23,D,13,D,1
20242,05598244,31,0,1,500,D,1,D,150,D,03,D,
20242,05598244,32,0,1,210,D,1,D,15,D,13,D,
20242,05598244,33,0,1,330,D,1,D,14,D,13,D,
20242,05598252,28,0,1,500,D,1,D,200,D,05,D,
20242,05598322,67,0,1,100,D,1,D,50,D,13,D,
20242,05598322,68,0,1,610,D,1,D,400,D,05,D,2
20242,05598322,69,0,1,810,D,1,D,100,D,04,D,2
20242,05598322,70,0,1,840,D,1,D,200,D,05,D,2
20242,05598322,71,0,1,355,D,1,D,30,D,13,D,
20242,05598322,72,0,1,370,D,1,D,50,D,03,D,
20242,05598322,73,0,1,370,D,1,D,50,D,04,D,
20242,05598322,74,0,1,370,D,1,D,50,D,05,D,
20242,05598352,16,0,1,610,D,1,D,50,D,05,D,
20242,05598352,17,0,1,100,D,1,D,150,D,03,D,
20242,05598352,18,0,1,100,D,1,D,150,D,04,D,
20242,05598352,19,0,1,100,D,1,D,150,D,05,D,
20242,05598352,20,0,1,840,D,1,D,20,D,13,D,
20242,05598382,60,0,1,810,D,1,D,25,D,03,D,
20242,05598382,61,0,1,820,D,1,D,95,D,04,D,
20242,05598382,62,0,1,500,D,1,D,335,D,03,D,
20242,05598382,63,0,1,500,D,1,D,110,D,04,D,
20242,05598382,64,0,1,150,D,2,D,12,D,04,D,
20242,05598382,65,0,1,210,D,1,D,3,D,05,D,
20242,05598382,66,0,1,330,D,1,D,110,D,05,D,
20242,05598382,67,0,1,355,D,1,D,5,D,13,D,
20242,05598382,68,0,1,400,D,1,D,5,D,04,D,
20242,05598382,69,0,1,400,D,1,D,5,D,05,D,
20242,05598402,23,0,1,800,D,1,D,650,D,13,D,
20242,05598402,24,0,1,800,D,1,D,1850,D,13,D,
20242,05598402,25,0,1,700,D,1,D,50,D,13,D,
20242,05598402,26,0,1,355,D,1,D,89,F,13,D,
20242,05598412,39,0,1,800,D,1,D,700,D,13,D,
20242,05598412,40,0,1,830,D,1,D,1200,D,13,D,
20242,05598412,41,0,1,840,D,1,D,8,D,13,D,
20242,05598412,42,0,1,500,D,1,D,200,D,04,D,
20242,05598412,43,0,1,330,D,1,D,15,D,13,D,
20242,05598412,44,0,1,700,D,1,D,45,D,13,D,
20242,05598482,30,0,1,410,D,1,D,25,D,03,D,
20242,05598482,31,0,1,410,D,1,D,25,D,04,D,
20242,05598482,32,0,1,410,D,1,D,25,D,05,D,
20242,05598482,33,0,1,355,D,1,D,50,D,13,D,
20242,05598482,34,0,2,370,D,1,D,50,D,03,D,
20242,05598502,24,0,1,355,D,1,D,16,D,13,D,
20242,05598502,25,0,1,355,D,1,D,3,D,13,D,
20242,05598522,17,0,1,355,D,1,D,20,D,13,D,
20242,05598522,18,0,1,330,D,1,D,30,D,13,D,
20242,05598532,53,0,1,330,D,1,D,15,D,13,D,
20242,05598532,54,0,1,355,D,1,D,5,D,13,D,
20242,05598532,55,0,2,820,D,1,D,650,D,03,D,
20242,05598532,56,0,2,355,D,1,D,104,D,03,D,
20242,05598652,19,0,1,500,D,1,D,160,D,05,D,
20242,05598652,20,0,1,355,D,1,D,15,D,13,D,
20242,05598652,21,0,1,355,D,1,D,10,D,13,D,
20242,05598662,15,0,1,840,D,1,D,6,D,13,D,
20242,05598692,40,0,1,150,D,1,D,75,D,05,D,
20242,05598692,41,0,1,700,D,1,D,57,D,13,D,
20242,05598722,22,0,1,830,D,1,D,25,D,13,D,
20242,05598722,23,0,1,520,D,1,D,80,D,03,D,
20242,05598722,24,0,1,520,D,1,D,80,D,04,D,
20242,05598722,25,0,1,520,D,1,D,80,D,05,D,
20242,05598722,26,0,1,330,D,1,D,10,D,13,D,
20242,05598722,27,0,1,355,D,1,D,14,D,03,D,
20242,05598722,28,0,1,355,D,1,D,14,D,04,D,
20242,05598722,29,0,1,355,D,1,D,14,D,05,D,
20242,05598732,13,0,1,610,D,1,D,35,D,03,D,
20242,05598732,14,0,1,610,D,1,D,75,D,05,D,
20242,05598744,14,0,1,355,D,1,D,8,D,13,D,
20242,05598792,11,0,1,355,D,1,D,25,D,13,D,
20242,05598812,19,0,1,840,D,1,D,139,D,05,D,
20242,05598812,20,0,1,330,D,1,D,15,D,13,D,
20242,05598812,21,0,1,355,D,1,D,22,D,13,D,
20242,05598812,22,0,1,410,D,1,D,51,D,13,D,
20242,05598832,21,0,1,840,D,1,D,17,D,13,D,
20242,05598962,37,0,1,210,D,1,D,60,D,13,D,
20242,05598962,38,0,1,150,D,1,D,225,D,13,D,
20242,05598962,39,0,1,330,D,1,D,281,D,13,D,
20242,05598962,40,0,1,700,D,1,D,16,D,13,D,
20242,05598962,41,0,1,355,D,1,D,275,D,13,D,
20242,05598962,42,0,2,840,D,1,D,120,D,03,D,
20242,05599022,24,0,1,810,D,1,D,100,D,05,D,
20242,05599022,25,0,1,700,D,1,D,5,F,13,D,
20242,05599022,26,0,1,355,D,1,D,177,F,13,D,
20242,05599202,24,0,1,830,D,1,D,20,D,13,D,
20242,05599202,25,0,1,150,D,1,D,10,D,13,D,
20242,05599232,43,0,1,530,D,1,D,85,D,03,D,
20242,05599232,44,0,1,210,D,1,D,10,D,13,D,
20242,05599232,45,0,1,320,D,1,D,20,D,05,D,2
20242,05599232,46,0,1,700,D,1,D,19,D,13,D,1
20242,05599232,47,0,1,355,D,1,D,89,D,13,D,1
20242,05599232,48,0,1,355,D,1,D,7,D,13,D,1
20242,05599232,49,0,1,355,D,1,D,7,D,13,D,1
20242,05599232,50,0,1,355,D,1,D,6,D,03,D,1
20242,05599382,14,0,1,830,D,1,D,40,D,05,D,
20242,05599412,28,0,1,700,D,1,D,16,D,13,D,
20242,05599412,29,0,2,160,D,1,D,40,D,03,D,
20242,05599412,30,0,2,210,D,1,D,2,D,03,D,
20242,05599432,12,0,1,830,D,1,D,39,D,13,D,
20242,05599432,13,0,1,355,D,1,D,17,D,13,D,1
20242,05599432,14,0,1,355,D,1,D,16,D,13,D,1
20242,05599462,38,0,1,355,D,1,D,25,D,13,D,
20242,05599522,22,0,1,520,D,1,D,9,D,05,D,
20242,05599532,15,0,1,355,D,1,D,15,D,13,D,
20242,05599532,16,0,1,330,D,1,D,11,D,13,D,
20242,05599682,26,0,1,830,D,1,D,40,D,13,D,
20242,05599682,27,0,2,530,D,1,D,15,D,03,D,
20242,05599722,25,0,1,150,D,1,D,100,D,13,D,
20242,05599722,26,0,1,700,D,1,D,20,D,13,D,1
20242,05599792,24,0,1,610,D,1,D,65,D,03,D,
20242,05599792,25,0,1,355,D,1,D,23,D,13,D,
20242,05599792,26,0,1,355,D,1,D,100,D,13,D,
20242,05599842,8,0,1,355,D,1,D,20,D,13,D,
20242,05599872,17,0,1,355,D,1,D,14,D,03,D,
20242,05599872,18,0,1,355,D,1,D,14,D,04,D,
20242,05599872,19,0,1,355,D,1,D,14,D,05,D,
20242,05599882,51,0,1,830,D,1,D,750,D,13,D,
20242,05599882,52,0,1,355,D,1,D,100,D,13,D,
20242,05599882,53,0,1,330,D,1,D,17,D,13,D,
20242,05599922,46,0,1,610,D,1,D,100,D,05,D,2
20242,05599932,21,0,1,830,D,1,D,45,D,13,D,1
20242,05599932,22,0,1,600,D,1,D,600,D,05,D,1
20242,05599932,23,0,1,600,D,1,D,600,D,04,D,1
20242,05599942,27,0,1,840,D,1,D,128,D,03,D,1
20242,05599942,28,0,1,700,D,1,D,23,F,04,D,
20242,05599952,36,0,2,150,D,1,D,67,D,03,D,
20242,05599972,44,0,1,830,D,1,D,44,D,13,D,
20242,05599972,45,0,1,840,D,1,D,15,D,13,D,
20242,05599972,46,0,1,210,D,1,D,15,D,13,D,
20242,05599972,47,0,1,400,D,1,D,30,D,04,D,
20242,05599972,48,0,1,700,D,1,D,20,D,13,D,
20242,05599972,49,0,1,355,D,1,D,9,D,13,D,
20242,05599972,50,0,1,330,D,1,D,15,D,13,D,
20242,05599972,51,0,1,355,D,1,D,15,D,13,D,
20242,05599972,52,0,1,355,D,1,D,9,D,13,D,
20242,05599972,53,0,2,840,D,1,D,130,D,03,D,
20242,05599972,54,0,2,840,D,1,D,130,D,03,D,
20242,05599992,35,0,1,330,D,1,D,16,D,13,D,
20242,05599992,36,0,1,355,D,1,D,4,D,13,D,
20242,05599992,37,0,1,410,D,1,D,17,D,03,D,
20242,05599992,38,0,1,410,D,1,D,17,D,04,D,
20242,05599992,39,0,1,410,D,1,D,17,D,05,D,
20242,05599992,40,0,2,410,D,1,D,17,D,03,D,
20242,05600042,21,0,1,830,D,1,D,1000,D,04,D,
20242,05600042,22,0,1,520,D,1,D,24,D,04,D,
20242,05600042,23,0,1,520,D,1,D,24,D,05,D,
20242,05600042,24,0,1,355,D,1,D,16,D,13,D,
20242,05600042,25,0,1,355,D,1,D,7,D,13,D,
20242,05600042,26,0,1,355,D,1,D,10,D,13,D,
20242,05600042,27,0,1,355,D,1,D,12,D,13,D,
20242,05600062,24,0,1,520,D,1,D,120,D,05,D,
20242,05600062,25,0,1,370,D,1,D,200,D,05,D,
20242,05600092,38,0,1,830,D,1,D,30,D,13,D,
20242,05600092,39,0,1,530,D,1,D,40,D,04,D,
20242,05600092,40,0,1,150,D,1,D,24,D,13,D,
20242,05600092,41,0,1,150,D,1,D,79,D,03,D,
20242,05600092,42,0,1,150,D,1,D,24,D,13,D,
20242,05600092,43,0,1,150,D,1,D,40,D,13,D,
20242,05600092,44,0,1,210,D,1,D,12,D,13,D,
20242,05600102,16,0,1,330,D,1,D,18,D,13,D,
20242,05600102,17,0,1,355,D,1,D,17,D,13,D,
20242,05600232,38,0,1,830,D,1,D,26,D,13,D,1
20242,05600232,39,0,1,830,D,1,D,200,D,13,D,2
20242,05600232,40,0,1,840,D,1,D,120,D,04,D,1
20242,05600232,41,0,1,210,D,1,D,16,D,13,D,2
20242,05600232,42,0,1,355,D,1,D,131,D,13,D,
20242,05600232,43,0,1,370,D,1,D,190,D,05,D,
20242,05600302,30,0,1,830,D,1,D,10,D,13,D,
20242,05600352,15,0,1,530,D,1,D,150,D,03,D,
20242,05600352,16,0,1,530,D,1,D,150,D,04,D,
20242,05600352,17,0,1,530,D,1,D,150,D,05,D,
20242,05600412,22,0,1,840,D,1,D,17,D,13,D,
20242,05600432,36,0,1,330,D,1,D,13,D,13,D,
20242,05600442,6,0,1,100,D,1,D,25,D,03,D,
20242,05600442,25,0,1,500,D,1,D,800,D,04,D,
20242,05600442,26,0,1,210,D,1,D,50,D,05,D,
20242,05600442,27,0,1,355,D,1,D,27,D,13,D,1
20242,05600442,28,0,1,355,D,1,D,15,D,13,D,1
20242,05600442,29,0,1,830,D,1,D,12,D,13,D,1
20242,05600442,30,0,1,410,D,1,D,50,D,03,D,
20242,05600442,31,0,2,840,D,1,D,120,D,03,D,
20242,05600452,45,0,1,610,D,1,D,300,D,13,D,
20242,05600452,46,0,1,610,D,1,D,125,D,13,D,
20242,05600452,47,0,1,600,D,1,D,343,D,03,D,
20242,05600452,48,0,1,600,D,1,D,138,D,05,D,
20242,05600452,49,0,1,600,D,1,D,122,D,04,D,
20242,05600452,50,0,1,330,D,1,D,16,D,13,D,
20242,05600452,51,0,1,355,D,1,D,113,D,13,D,
20242,05600452,52,0,1,355,D,1,D,9,D,13,D,
20242,05600452,53,0,1,410,D,1,D,25,D,13,D,
20242,05600452,54,0,1,355,D,1,D,25,D,13,D,
20242,05600452,55,0,1,355,D,1,D,16,D,13,D,
20242,05600452,56,0,2,600,D,1,D,300,D,03,D,
20242,05600492,21,0,1,600,D,1,D,600,D,05,D,
20242,05600492,22,0,1,355,D,1,D,60,D,13,D,
20242,05600512,11,0,1,840,D,1,D,15,D,13,D,
20242,05600512,12,0,1,355,D,1,D,10,D,13,D,1
20242,05600512,13,0,1,355,D,1,D,11,D,13,D,1
20242,05600542,16,0,1,355,D,1,D,22,D,13,D,
20242,05600542,17,0,1,355,D,1,D,15,D,13,D,
20242,05600562,38,0,1,830,D,1,D,50,D,13,D,
20242,05600562,39,0,1,840,D,1,D,25,D,13,D,
20242,05600562,40,0,1,150,D,1,D,15,D,13,D,
20242,05600562,41,0,1,700,D,1,D,20,D,13,D,
20242,05600562,42,0,1,355,D,1,D,30,D,13,D,
20242,05600572,37,0,1,830,D,1,D,43,D,13,D,
20242,05600572,38,0,1,800,D,1,D,150,D,05,D,
20242,05600572,39,0,1,840,D,1,D,60,F,13,D,
20242,05600572,40,0,1,700,D,1,D,18,D,13,D,1
20242,05600572,41,0,1,330,D,1,D,20,F,13,D,
20242,05600572,42,0,1,355,D,1,D,79,D,13,D,1
20242,05600572,43,0,1,355,D,1,D,5,D,13,D,1
20242,05600572,44,0,1,355,D,1,D,18,D,13,D,1
20242,05600572,45,0,1,355,D,1,D,10,D,13,D,1
20242,05600572,46,0,1,355,D,1,D,10,D,13,D,1
20242,05600642,33,0,1,830,D,1,D,23,D,13,D,
20242,05600642,34,0,1,830,D,1,D,23,D,13,D,
20242,05600642,35,0,1,700,D,1,D,14,D,13,D,
20242,05600642,36,0,1,700,D,1,D,14,D,13,D,
20242,05600642,37,0,1,355,D,1,D,15,D,13,D,
20242,05600742,33,0,1,600,D,1,D,250,D,05,D,
20242,05600752,33,0,1,500,D,1,D,100,D,04,D,
20242,05600752,34,0,1,355,D,1,D,40,D,13,D,1
20242,05600782,48,0,1,610,D,1,D,30,D,03,D,
20242,05600782,49,0,1,610,D,1,D,30,D,04,D,
20242,05600782,50,0,1,610,D,1,D,30,D,05,D,
20242,05600782,51,0,1,520,D,1,D,40,D,05,D,
20242,05600782,52,0,1,530,D,1,D,450,D,05,D,
20242,05600782,53,0,1,530,D,1,D,13,D,05,D,
20242,05600782,54,0,1,150,D,1,D,13,D,03,D,
20242,05600782,55,0,1,150,D,1,D,13,D,04,D,
20242,05600782,56,0,1,150,D,1,D,13,D,05,D,
20242,05600782,57,0,1,210,D,1,D,15,D,03,D,
20242,05600782,58,0,1,210,D,1,D,15,D,04,D,
20242,05600782,59,0,1,210,D,1,D,15,D,05,D,
20242,05600782,60,0,1,355,D,1,D,13,D,03,D,
20242,05600782,61,0,1,355,D,1,D,13,D,04,D,
20242,05600782,62,0,1,355,D,1,D,13,D,05,D,
20242,05600782,63,0,1,355,D,1,D,74,D,03,D,
20242,05600782,64,0,1,355,D,1,D,74,D,04,D,
20242,05600782,65,0,1,355,D,1,D,74,D,04,D,
20242,05600782,66,0,1,355,D,1,D,11,D,03,D,
20242,05600782,67,0,1,355,D,1,D,11,D,04,D,
20242,05600782,68,0,1,355,D,1,D,11,D,05,D,
20242,05600792,22,0,1,355,D,1,D,10,D,13,D,
20242,05600802,32,0,1,830,D,1,D,10,D,13,D,
20242,05600802,33,0,1,330,D,1,D,22,D,13,D,
20242,05600802,34,0,1,355,D,1,D,20,D,05,D,
20242,05600802,35,0,1,340,D,1,D,20,D,04,D,
20242,05600802,36,0,1,355,D,1,D,10,D,13,D,
20242,05600902,12,0,1,150,D,1,D,89,D,13,D,
20242,05600992,28,0,1,840,D,1,D,60,D,05,D,
20242,05600992,29,0,1,500,D,1,D,30,D,05,D,
20242,05600992,30,0,1,520,D,1,D,25,D,05,D,
20242,05600992,31,0,1,500,D,1,D,10,D,04,D,
20242,05600992,32,0,1,500,D,1,D,10,D,05,D,
20242,05600992,33,0,1,330,D,1,D,10,D,13,D,
20242,05601022,38,0,1,355,D,1,D,40,D,13,D,
20242,05601022,39,0,1,840,D,1,D,16,D,13,D,
20242,05601022,40,0,1,410,D,1,D,20,F,03,D,
20242,05601122,24,0,1,210,D,1,D,60,D,05,D,
20242,05601122,25,0,1,330,D,1,D,6,D,13,D,
20242,05601122,26,0,1,355,D,1,D,110,D,13,D,
20242,05601172,32,0,1,840,D,1,D,125,D,04,D,
20242,05601232,17,0,1,355,D,1,D,19,D,13,D,
20242,05601272,26,0,1,100,D,1,D,150,D,13,D,
20242,05601272,27,0,1,100,D,1,D,80,D,13,D,
20242,05601272,28,0,1,100,D,1,D,110,D,13,D,
20242,05601272,29,0,1,830,D,1,D,300,D,05,D,
20242,05601272,30,0,1,840,D,1,D,30,D,03,D,
20242,05601272,31,0,1,840,D,1,D,30,D,13,D,
20242,05601272,32,0,1,530,D,1,D,400,D,04,D,
20242,05601292,32,0,1,840,D,1,D,159,D,04,D,
20242,05601332,27,0,1,830,D,1,D,25,D,13,D,
20242,05601332,28,0,1,370,D,1,D,60,D,05,D,
20242,05601332,29,0,2,600,D,1,D,20,D,03,D,
20242,05601392,48,0,1,100,D,1,D,240,D,13,D,
20242,05601392,49,0,1,830,D,1,D,45,D,13,D,
20242,05601392,50,0,1,610,D,1,D,200,D,03,D,
20242,05601392,51,0,1,610,D,1,D,200,D,04,D,
20242,05601392,52,0,1,610,D,1,D,200,D,05,D,
20242,05601392,53,0,1,840,D,1,D,120,D,05,D,
20242,05601392,54,0,1,520,D,1,D,45,D,05,D,
20242,05601392,55,0,1,210,D,1,D,10,D,13,D,
20242,05601412,21,0,1,840,D,1,D,12,D,13,D,1
20242,05601412,22,0,1,600,D,1,D,120,D,05,D,1
20242,05601452,23,0,1,840,D,1,D,140,D,05,D,
20242,05601452,24,0,1,500,D,1,D,160,D,04,D,
20242,05601452,25,0,1,210,D,1,D,50,D,04,D,
20242,05601452,26,0,1,330,D,1,D,12,D,13,D,
20242,05601452,27,0,1,700,D,1,D,7,D,13,D,
20242,05601452,28,0,1,355,D,1,D,24,D,13,D,
20242,05601482,30,0,1,830,D,1,D,40,D,13,D,
20242,05601482,31,0,1,840,D,1,D,15,D,13,D,
20242,05601482,32,0,1,500,D,1,D,300,D,04,D,
20242,05601482,33,0,1,520,D,1,D,40,D,03,D,
20242,05601482,34,0,1,330,D,1,D,12,D,13,D,
20242,05601482,35,0,1,355,D,1,D,100,D,13,D,
20242,05601492,22,0,1,210,D,1,D,13,D,03,D,
20242,05601492,23,0,1,355,D,1,D,12,D,13,D,1
20242,05601552,44,0,1,830,D,1,D,74,D,13,D,
20242,05601552,45,0,1,830,D,1,D,17,D,13,D,
20242,05601552,46,0,1,210,D,1,D,13,D,13,D,
20242,05601552,47,0,1,355,D,1,D,50,D,13,D,
20242,05601552,48,0,1,355,D,1,D,79,D,13,D,
20242,05601552,49,0,2,100,D,1,D,539,D,03,D,
20242,05601602,24,0,1,610,D,1,D,100,D,03,D,
20242,05601602,25,0,1,610,D,1,D,100,D,04,D,
20242,05601602,26,0,1,610,D,1,D,100,D,05,D,
20242,05601602,27,0,1,700,D,1,D,11,D,13,D,
20242,05601702,16,0,1,840,D,1,D,16,D,13,D,
20242,05601702,17,0,1,830,D,1,D,20,D,13,D,
20242,05601702,18,0,1,355,D,1,D,14,D,13,D,
