QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20244,05861711,34,4,1,,A,2,E,140,D
20244,05861711,34,5,1,,A,234,E,150,D
20244,05861711,34,6,1,,A,7,E,190,D
20244,05861741,17,0,1,2,D,,H,,A
20244,05861741,17,1,1,,A,134,E,100,D
20244,05861741,17,2,1,,A,66,E,110,D
20244,05863241,10,0,1,1,D,,H,,A
20244,05863241,10,1,1,,A,50,E,100,D
20244,05863241,10,2,1,,A,250,E,130,D
20244,05865461,35,0,1,1,D,,H,,A
20244,05865461,35,1,1,,A,266,E,100,D
20244,05865461,35,2,1,,A,54,E,110,D
20251,05654694,32,0,1,1,D,,H,,A
20251,05654694,32,1,1,,A,146,E,100,D
20251,05654694,32,2,1,,A,56,E,110,D
20251,05654694,32,3,1,,A,398,E,130,D
20251,05655074,63,0,1,2,D,,H,,A
20251,05655074,63,1,1,,A,42,E,100,D
20251,05655074,63,2,1,,A,10,E,110,D
20251,05655074,63,3,1,,A,11,E,120,D
20251,05655074,63,4,1,,A,62,E,130,D
20251,05655074,63,5,1,,A,4,E,140,D
20251,05655074,63,6,1,,A,108,E,150,D
20251,05655074,63,7,1,,A,14,E,160,D
20251,05655074,63,8,1,,A,11,E,190,D
20251,05655074,63,9,1,,A,20,E,210,D
20251,05655074,63,10,1,,A,18,E,220,D
20251,05657854,65,0,1,1,D,,H,,A
20251,05657854,65,1,1,,A,204,E,100,D
20251,05657854,65,2,1,,A,57,E,110,D
20251,05657854,65,3,1,,A,63,E,120,D
20251,05657854,65,4,1,,A,22,E,140,D
20251,05657854,65,5,1,,A,579,E,150,D
20251,05657854,65,6,1,,A,77,E,160,D
20251,05657854,65,7,1,,A,62,E,190,D
20251,05657854,65,8,1,,A,111,E,210,D
20251,05657854,65,9,1,,A,100,E,220,D
20251,05661154,30,0,1,2,D,,H,,A
20251,05661154,30,1,1,,A,169,E,100,D
20251,05661154,30,2,1,,A,38,E,110,D
20251,05661154,30,3,1,,A,57,E,120,D
20251,05661154,30,4,1,,A,18,E,140,D
20251,05661154,30,5,1,,A,275,E,150,D
20251,05661154,30,6,1,,A,43,E,160,D
20251,05661994,47,0,1,1,D,,H,,A
20251,05661994,47,1,1,,A,442,E,100,D
20251,05661994,47,2,1,,A,122,E,110,D
20251,05661994,47,3,1,,A,135,E,120,D
20251,05661994,47,4,1,,A,714,E,130,D
20251,05661994,47,5,1,,A,47,E,140,D
20251,05661994,47,6,1,,A,1241,E,150,D
20251,05661994,47,7,1,,A,166,E,160,D
20251,05661994,47,8,1,,A,133,E,190,D
20251,05662494,81,0,1,1,D,,H,,A
20251,05662494,81,1,1,,A,81,E,100,D
20251,05662494,81,2,1,,A,21,E,110,D
20251,05662494,81,3,1,,A,23,E,120,D
20251,05662494,81,4,1,,A,126,E,130,D
20251,05662494,81,5,1,,A,8,E,140,D
20251,05662494,81,6,1,,A,219,E,150,D
20251,05662494,81,7,1,,A,29,E,160,D
20251,05662494,81,8,1,,A,23,E,190,D
20251,05664124,26,0,1,1,D,,H,,A
20251,05664124,26,1,1,,A,25,E,100,D
20251,05664124,26,2,1,,A,6,E,110,D
20251,05664124,26,3,1,,A,7,E,120,D
20251,05664124,26,4,1,,A,2,E,140,D
20251,05664124,26,5,1,,A,65,E,150,D
20251,05664124,26,6,1,,A,8,E,160,D
20251,05664124,26,7,1,,A,7,E,190,D
20251,05664304,48,0,1,1,D,,H,,A
20251,05664304,48,1,1,,A,90,E,100,D
20251,05664304,48,2,1,,A,37,E,110,D
20251,05664304,48,3,1,,A,148,E,130,D
20251,05665004,25,0,1,1,D,,H,,A
20251,05665004,25,1,1,,A,733,E,210,D
20251,05665004,25,2,1,,A,717,E,220,D
20251,05667754,38,0,1,1,D,,H,,A
20251,05667754,38,1,1,,A,13,E,100,D
20251,05667754,38,2,1,,A,2,E,110,D
20251,05667754,38,3,1,,A,2,E,120,D
20251,05667754,38,4,1,,A,1,E,140,D
20251,05667754,38,5,1,,A,27,E,150,D
20251,05667754,38,6,1,,A,3,E,160,D
20251,05667754,38,7,1,,A,2,E,190,D
20251,05667774,55,0,1,4,D,,H,,A
20251,05667774,55,1,1,,A,207,E,100,D
20251,05667774,55,2,1,,A,57,E,110,D
20251,05667774,55,3,1,,A,336,E,130,D
20251,05669674,34,0,1,1,D,,H,,A
20251,05669674,34,1,1,,A,312,E,100,D
20251,05669674,34,2,1,,A,88,E,110,D
20251,05669914,42,0,1,1,D,,H,,A
20251,05669914,42,1,1,,A,8,E,100,D
20251,05669914,42,2,1,,A,2,E,110,D
20251,05669914,42,3,1,,A,7,E,120,D
20251,05669914,42,4,1,,A,39,E,150,D
20251,05669914,42,5,1,,A,1,E,170,D
20251,05669914,42,6,1,,A,3,E,190,D
20251,05670624,38,0,1,1,D,,H,,A
20251,05670624,38,1,1,,A,29,E,100,D
20251,05670624,38,2,1,,A,8,E,110,D
20251,05670624,38,3,1,,A,13,E,210,D
20251,05671064,43,0,1,2,D,,H,,A
20251,05671064,43,1,1,,A,41,E,100,D
20251,05671064,43,2,1,,A,16,E,110,D
20251,05671064,43,3,1,,A,19,E,120,D
20251,05671064,43,4,1,,A,177,E,150,D
20251,05671064,43,5,1,,A,27,E,160,D
20251,05671064,43,6,1,,A,20,E,190,D
20251,05675994,56,0,1,1,D,,H,,A
20251,05675994,56,1,1,,A,32,E,100,D
20251,05675994,56,2,1,,A,8,E,110,D
20251,05677224,46,0,1,1,D,,H,,A
20251,05677224,46,1,1,,A,47,E,100,D
20251,05677224,46,2,1,,A,13,E,110,D
20251,05677554,32,0,1,1,D,,H,,A
20251,05677554,32,1,1,,A,7,E,120,D
20251,05677554,32,2,1,,A,2,E,140,D
20251,05677554,32,3,1,,A,67,E,150,D
20251,05677554,32,4,1,,A,8,E,160,D
20251,05677554,32,5,1,,A,6,E,190,D
20251,05681534,27,0,1,1,D,,H,,A
20251,05681534,27,1,1,,A,196,E,100,D
20251,05681534,27,2,1,,A,45,E,110,D
20251,05681534,27,3,1,,A,69,E,120,D
20251,05681534,27,4,1,,A,495,E,130,D
20251,05681534,27,5,1,,A,21,E,140,D
20251,05681534,27,6,1,,A,323,E,150,D
20251,05681534,27,7,1,,A,51,E,160,D
20251,05682044,15,0,1,1,D,,H,,A
20251,05682044,15,1,1,,A,14,E,100,D
20251,05682044,15,2,1,,A,11,E,110,D
20251,05682044,15,3,1,,A,8,E,120,D
20251,05682044,15,4,1,,A,31,E,130,D
20251,05682044,15,5,1,,A,4,E,140,D
20251,05682044,15,6,1,,A,25,E,150,D
20251,05682044,15,7,1,,A,13,E,160,D
20251,05682044,15,8,1,,A,6,E,190,D
20251,05682044,15,9,1,,A,1,E,210,D
20251,05683024,78,0,1,1,D,,H,,A
20251,05683024,78,1,1,,A,326,E,100,D
20251,05683024,78,2,1,,A,96,E,110,D
20251,05683024,78,3,1,,A,101,E,120,D
20251,05683024,78,4,1,,A,35,E,140,D
20251,05683024,78,5,1,,A,927,E,150,D
20251,05683024,78,6,1,,A,124,E,160,D
20251,05683024,78,7,1,,A,100,E,190,D
20251,05683024,78,8,1,,A,173,E,210,D
20251,05683024,78,9,1,,A,160,E,220,D
20251,05683264,24,0,1,1,D,,H,,A
20251,05683264,24,1,1,,A,11,E,100,D
20251,05683264,24,2,1,,A,5,E,110,D
20251,05683264,24,3,1,,A,7,E,120,D
20251,05683264,24,4,1,,A,3,E,140,D
20251,05683264,24,5,1,,A,20,E,150,D
20251,05683264,24,6,1,,A,14,E,160,D
20251,05683264,24,7,1,,A,5,E,190,D
20251,05683604,66,0,1,1,D,,H,,A
20251,05683604,66,1,1,,A,45,E,100,D
20251,05683604,66,2,1,,A,10,E,110,D
20251,05683924,20,0,1,4,D,,H,,A
20251,05683924,20,1,1,,A,13,E,210,D
20251,05683924,20,2,1,,A,47,E,220,D
20251,05684064,33,0,1,1,D,,H,,A
20251,05684064,33,1,1,,A,166,E,210,D
20251,05684064,33,2,1,,A,134,E,220,D
20251,05686014,39,0,1,2,D,,H,,A
20251,05686014,39,1,1,,A,18,E,120,D
20251,05686014,39,2,1,,A,9,E,140,D
20251,05686014,39,3,1,,A,52,E,150,D
20251,05686014,39,4,1,,A,27,E,160,D
20251,05686014,39,5,1,,A,17,E,190,D
20251,05686014,39,6,1,,A,3,E,210,D
20251,05686224,20,0,1,4,D,,H,,A
20251,05686224,20,1,1,,A,361,E,100,D
20251,05686224,20,2,1,,A,74,E,110,D
20251,05686224,20,3,1,,A,171,E,120,D
20251,05686224,20,4,1,,A,1220,E,130,D
20251,05686224,20,5,1,,A,28,E,140,D
20251,05686224,20,6,1,,A,1050,E,150,D
20251,05686224,20,7,1,,A,42,E,170,D
20251,05686224,20,8,1,,A,54,E,190,D
20251,05686464,57,0,1,1,D,,H,,A
20251,05686464,57,1,1,,A,29,E,100,D
20251,05686464,57,2,1,,A,11,E,110,D
20251,05686464,57,3,1,,A,11,E,120,D
20251,05686464,57,4,1,,A,51,E,130,D
20251,05686464,57,5,1,,A,125,E,150,D
20251,05686464,57,6,1,,A,19,E,160,D
20251,05686464,57,7,1,,A,14,E,190,D
20251,05687984,20,0,1,1,D,,H,,A
20251,05687984,20,1,1,,A,62,E,100,D
20251,05687984,20,2,1,,A,30,E,110,D
20251,05687984,20,3,1,,A,8,E,210,D
20251,05798713,19,0,1,1,D,,H,,A
20251,05798713,19,1,1,,A,415,E,100,D
20251,05798713,19,2,1,,A,162,E,110,D
20251,05798713,19,3,1,,A,161,E,120,D
20251,05798713,19,4,1,,A,1779,E,150,D
20251,05798713,19,5,1,,A,275,E,160,D
20251,05798713,19,6,1,,A,208,E,190,D
20251,05799393,33,0,1,1,D,,H,,A
20251,05799393,33,1,1,,A,175,E,100,D
20251,05799393,33,2,1,,A,68,E,110,D
20251,05799393,33,3,1,,A,72,E,120,D
20251,05799393,33,4,1,,A,287,E,130,D
20251,05799393,33,5,1,,A,751,E,150,D
20251,05799393,33,6,1,,A,116,E,160,D
20251,05799393,33,7,1,,A,88,E,190,D
20251,05799393,33,8,1,,A,43,E,210,D
20251,05800233,59,0,1,1,D,,H,,A
20251,05800233,59,1,1,,A,57,E,100,D
20251,05800233,59,2,1,,A,16,E,110,D
20251,05800233,59,3,1,,A,17,E,120,D
20251,05800233,59,4,1,,A,6,E,140,D
20251,05800233,59,5,1,,A,162,E,150,D
20251,05800233,59,6,1,,A,21,E,160,D
20251,05800233,59,7,1,,A,21,E,190,D
20251,05801973,17,0,1,3,D,,H,,A
20251,05801973,17,1,1,,A,138,E,100,D
20251,05801973,17,2,1,,A,54,E,110,D
20251,05801973,17,3,1,,A,53,E,120,D
20251,05801973,17,4,1,,A,592,E,150,D
20251,05801973,17,5,1,,A,94,E,160,D
20251,05801973,17,6,1,,A,69,E,190,D
20251,05802893,23,0,1,4,D,,H,,A
20251,05802893,23,1,1,,A,235,E,100,D
20251,05802893,23,2,1,,A,65,E,110,D
20251,05803883,39,0,1,1,D,,H,,A
20251,05803883,39,1,1,,A,58,E,100,D
20251,05803883,39,2,1,,A,22,E,110,D
20251,05803883,39,3,1,,A,22,E,120,D
20251,05803883,39,4,1,,A,100,E,130,D
20251,05803883,39,5,1,,A,251,E,150,D
20251,05803883,39,6,1,,A,38,E,160,D
20251,05803883,39,7,1,,A,29,E,190,D
20251,05804193,24,0,1,1,D,,H,,A
20251,05804193,24,1,1,,A,39,E,100,D
20251,05804193,24,2,1,,A,11,E,110,D
20251,05805393,25,0,1,1,D,,H,,A
20251,05805393,25,1,1,,A,336,E,100,D
20251,05805393,25,2,1,,A,164,E,110,D
20251,05805863,30,0,1,2,D,,H,,A
20251,05805863,30,1,1,,A,3,E,100,D
20251,05805863,30,2,1,,A,1,E,110,D
20251,05805863,30,3,1,,A,4,E,120,D
20251,05805863,30,4,1,,A,16,E,150,D
20251,05805863,30,5,1,,A,1,E,190,D
20251,05805933,34,0,1,1,D,,H,,A
20251,05805933,34,1,1,,A,105,E,100,D
20251,05805933,34,2,1,,A,39,E,110,D
20251,05805933,34,3,1,,A,39,E,120,D
20251,05805933,34,4,1,,A,166,E,130,D
20251,05805933,34,5,1,,A,434,E,150,D
20251,05805933,34,6,1,,A,67,E,160,D
20251,05805933,34,7,1,,A,50,E,190,D
20251,05806593,39,0,1,1,D,,H,,A
20251,05806593,39,1,1,,A,82,E,100,D
20251,05806593,39,2,1,,A,18,E,110,D
20251,05810453,63,0,1,1,D,,H,,A
20251,05810453,63,1,1,,A,195,E,100,D
20251,05810453,63,2,1,,A,55,E,110,D
20251,05811723,20,0,1,1,D,,H,,A
20251,05811723,20,1,1,,A,16,E,210,D
20251,05811723,20,2,1,,A,54,E,220,D
20251,05812413,48,0,1,6,D,,H,,A
20251,05812413,48,1,1,,A,253,E,210,D
20251,05812413,48,2,1,,A,247,E,220,D
20251,05813263,36,0,1,1,D,,H,,A
20251,05813263,36,1,1,,A,956,E,100,D
20251,05813263,36,2,1,,A,223,E,110,D
20251,05813263,36,3,1,,A,328,E,120,D
20251,05813263,36,4,1,,A,104,E,140,D
20251,05813263,36,5,1,,A,1577,E,150,D
20251,05813263,36,6,1,,A,250,E,160,D
20251,05813263,36,7,1,,A,312,E,210,D
20251,05813263,36,8,1,,A,250,E,220,D
20251,05815613,59,0,1,1,D,,H,,A
20251,05815613,59,1,1,,A,118,E,100,D
20251,05815613,59,2,1,,A,32,E,110,D
20251,05818543,32,0,1,1,D,,H,,A
20251,05818543,32,1,1,,A,113,E,100,D
20251,05818543,32,2,1,,A,25,E,110,D
20251,05818543,32,3,1,,A,38,E,120,D
20251,05818543,32,4,1,,A,12,E,140,D
20251,05818543,32,5,1,,A,183,E,150,D
20251,05818543,32,6,1,,A,29,E,160,D
20251,05818853,33,0,1,1,D,,H,,A
20251,05818853,33,1,1,,A,291,E,100,D
20251,05818853,33,2,1,,A,85,E,110,D
20251,05818853,33,3,1,,A,90,E,120,D
20251,05818853,33,4,1,,A,476,E,130,D
20251,05818853,33,5,1,,A,31,E,140,D
20251,05818853,33,6,1,,A,827,E,150,D
20251,05818853,33,7,1,,A,111,E,160,D
20251,05818853,33,8,1,,A,89,E,190,D
20251,05820153,36,0,1,2,D,,H,,A
20251,05820153,36,1,1,,A,281,E,100,D
20251,05820153,36,2,1,,A,110,E,110,D
20251,05820153,36,3,1,,A,113,E,120,D
20251,05820153,36,4,1,,A,462,E,130,D
20251,05820153,36,5,1,,A,1206,E,150,D
20251,05820153,36,6,1,,A,187,E,160,D
20251,05820153,36,7,1,,A,141,E,190,D
20251,05820313,53,0,1,1,D,,H,,A
20251,05820313,53,1,1,,A,109,E,100,D
20251,05820313,53,2,1,,A,42,E,110,D
20251,05820313,53,3,1,,A,21,E,120,D
20251,05820313,53,4,1,,A,300,E,130,D
20251,05820313,53,5,1,,A,295,E,150,D
20251,05820313,53,6,1,,A,64,E,190,D
20251,05820313,53,7,1,,A,169,E,210,D
20251,05821283,26,0,1,1,D,,H,,A
20251,05821283,26,1,1,,A,1064,E,100,D
20251,05821283,26,2,1,,A,417,E,110,D
20251,05821283,26,3,1,,A,414,E,120,D
20251,05821283,26,4,1,,A,1744,E,130,D
20251,05821283,26,5,1,,A,4555,E,150,D
20251,05821283,26,6,1,,A,709,E,160,D
20251,05821283,26,7,1,,A,534,E,190,D
20251,05821283,26,8,1,,A,263,E,210,D
20251,05821613,15,0,1,1,D,,H,,A
20251,05821613,15,1,1,,A,12,E,100,D
20251,05821613,15,2,1,,A,4,E,110,D
20251,05821613,15,3,1,,A,5,E,120,D
20251,05821613,15,4,1,,A,2,E,140,D
20251,05821613,15,5,1,,A,15,E,150,D
20251,05821613,15,6,1,,A,8,E,160,D
20251,05821613,15,7,1,,A,4,E,190,D
20251,05822633,42,0,1,1,D,,H,,A
20251,05822633,42,1,1,,A,153,E,100,D
20251,05822633,42,2,1,,A,46,E,110,D
20251,05822633,42,3,1,,A,47,E,120,D
20251,05822633,42,4,1,,A,16,E,140,D
20251,05822633,42,5,1,,A,434,E,150,D
20251,05822633,42,6,1,,A,58,E,160,D
20251,05822633,42,7,1,,A,46,E,190,D
20251,05823313,26,0,1,1,D,,H,,A
20251,05823313,26,1,1,,A,248,E,100,D
20251,05823313,26,2,1,,A,52,E,110,D
20251,05823404,13,0,1,2,D,,H,,A
20251,05823404,13,1,1,,A,44,E,100,D
20251,05823404,13,2,1,,A,12,E,110,D
20251,05823404,13,3,1,,A,21,E,120,D
20251,05823404,13,4,1,,A,199,E,150,D
20251,05823404,13,5,1,,A,8,E,170,D
20251,05823404,13,6,1,,A,16,E,190,D
20251,05825143,22,0,1,1,D,,H,,A
20251,05825143,22,1,1,,A,10,G,100,D
20251,05825143,22,2,1,,A,4,G,110,D
20251,05826243,31,0,1,1,D,,H,,A
20251,05826243,31,1,1,,A,28,E,100,D
20251,05826243,31,2,1,,A,8,E,110,D
20251,05826243,31,3,1,,A,8,E,120,D
20251,05826243,31,4,1,,A,3,E,140,D
20251,05826243,31,5,1,,A,81,E,150,D
20251,05826243,31,6,1,,A,10,E,160,D
20251,05826243,31,7,1,,A,12,E,190,D
20251,05827593,67,0,1,2,D,,H,,A
20251,05827593,67,1,1,,A,106,E,100,D
20251,05827593,67,2,1,,A,28,E,110,D
20251,05827593,67,3,1,,A,31,E,120,D
20251,05827593,67,4,1,,A,165,E,130,D
20251,05827593,67,5,1,,A,11,E,140,D
20251,05827593,67,6,1,,A,288,E,150,D
20251,05827593,67,7,1,,A,38,E,160,D
20251,05827593,67,8,1,,A,31,E,190,D
20251,05827593,67,9,1,,A,53,E,210,D
20251,05827593,67,10,1,,A,49,E,220,D
20251,05828623,42,0,1,1,D,,H,,A
20251,05828623,42,1,1,,A,1062,E,210,D
20251,05828623,42,2,1,,A,1038,E,220,D
20251,05829433,35,0,1,1,D,,H,,A
20251,05829433,35,1,1,,A,42,E,100,D
20251,05829433,35,2,1,,A,8,E,110,D
20251,05831862,38,0,1,2,D,,H,,A
20251,05831862,38,1,1,,A,235,E,100,D
20251,05831862,38,2,1,,A,65,E,110,D
20251,05831972,59,0,1,1,D,,H,,A
20251,05831972,59,1,1,,A,144,E,100,D
20251,05831972,59,2,1,,A,56,E,110,D
20251,05832282,31,0,1,2,D,,H,,A
20251,05832282,31,1,1,,A,83,E,100,D
20251,05832282,31,2,1,,A,19,E,110,D
20251,05832282,31,3,1,,A,31,E,120,D
20251,05832282,31,4,1,,A,9,E,140,D
20251,05832282,31,5,1,,A,137,E,150,D
20251,05832282,31,6,1,,A,21,E,160,D
20251,05832382,32,0,1,1,D,,H,,A
20251,05832382,32,1,1,,A,46,E,100,D
20251,05832382,32,2,1,,A,14,E,110,D
20251,05832512,20,0,1,1,D,,H,,A
20251,05832512,20,1,1,,A,37,E,100,D
20251,05832512,20,2,1,,A,12,E,110,D
20251,05832512,20,3,1,,A,15,E,120,D
20251,05832512,20,4,1,,A,166,E,150,D
20251,05832512,20,5,1,,A,7,E,170,D
20251,05832512,20,6,1,,A,13,E,190,D
20251,05832932,28,0,1,1,D,,H,,A
20251,05832932,28,1,1,,A,28,E,210,D
20251,05832932,28,2,1,,A,102,E,220,D
20251,05833182,52,0,1,1,D,,H,,A
20251,05833182,52,1,1,,A,217,E,100,D
20251,05833182,52,2,1,,A,62,E,110,D
20251,05833182,52,3,1,,A,115,E,210,D
20251,05833182,52,4,1,,A,106,E,220,D
20251,05835332,30,0,1,1,D,,H,,A
20251,05835332,30,1,1,,A,21,E,100,D
20251,05835332,30,2,1,,A,4,E,110,D
20251,05835502,43,0,1,1,D,,H,,A
20251,05835502,43,1,1,,A,43,E,210,D
20251,05835502,43,2,1,,A,42,E,220,D
20251,05836032,18,0,1,1,D,,H,,A
20251,05836032,18,1,1,,A,382,E,100,D
20251,05836032,18,2,1,,A,107,E,110,D
20251,05836032,18,3,1,,A,118,E,120,D
20251,05836032,18,4,1,,A,41,E,140,D
20251,05836032,18,5,1,,A,1086,E,150,D
20251,05836032,18,6,1,,A,145,E,160,D
20251,05836032,18,7,1,,A,121,E,190,D
20251,05836712,32,0,1,1,D,,H,,A
20251,05836712,32,1,1,,A,82,E,100,D
20251,05836712,32,2,1,,A,18,E,110,D
20251,05837224,17,0,1,1,D,,H,,A
20251,05837224,17,1,1,,A,10,E,100,D
20251,05837224,17,2,1,,A,4,E,110,D
20251,05838762,20,0,1,1,D,,H,,A
20251,05838762,20,1,1,,A,415,E,100,D
20251,05838762,20,2,1,,A,162,E,110,D
20251,05838762,20,3,1,,A,161,E,120,D
20251,05838762,20,4,1,,A,1776,E,150,D
20251,05838762,20,5,1,,A,275,E,160,D
20251,05838762,20,6,1,,A,211,E,190,D
20251,05838952,50,0,1,1,D,,H,,A
20251,05838952,50,1,1,,A,229,E,100,D
20251,05838952,50,2,1,,A,88,E,110,D
20251,05838952,50,3,1,,A,87,E,120,D
20251,05838952,50,4,1,,A,369,E,130,D
20251,05838952,50,5,1,,A,965,E,150,D
20251,05838952,50,6,1,,A,149,E,160,D
20251,05838952,50,7,1,,A,113,E,190,D
20251,05839712,47,0,1,2,D,,H,,A
20251,05839712,47,1,1,,A,58,E,100,D
20251,05839712,47,2,1,,A,17,E,110,D
20251,05840222,40,0,1,1,D,,H,,A
20251,05840222,40,1,1,,A,490,E,100,D
20251,05840222,40,2,1,,A,114,E,110,D
20251,05840222,40,3,1,,A,168,E,120,D
20251,05840222,40,4,1,,A,1240,E,130,D
20251,05840222,40,5,1,,A,53,E,140,D
20251,05840222,40,6,1,,A,807,E,150,D
20251,05840222,40,7,1,,A,128,E,160,D
20251,05843372,35,0,1,12,D,,H,,A
20251,05843372,35,1,1,,A,51,E,210,D
20251,05843372,35,2,1,,A,49,E,220,D
20251,05844582,46,0,1,1,D,,H,,A
20251,05844582,46,1,1,,A,69,E,100,D
20251,05844582,46,2,1,,A,27,E,110,D
20251,05844582,46,3,1,,A,29,E,120,D
20251,05844582,46,4,1,,A,296,E,150,D
20251,05844582,46,5,1,,A,45,E,160,D
20251,05844582,46,6,1,,A,34,E,190,D
20251,05845362,48,0,1,5,D,,H,,A
20251,05845362,48,1,1,,A,107,E,100,D
20251,05845362,48,2,1,,A,43,E,110,D
20251,05845592,28,0,1,1,D,,H,,A
20251,05845592,28,1,1,,A,166,E,210,D
20251,05845592,28,2,1,,A,134,E,220,D
20251,05847212,75,0,1,1,D,,H,,A
20251,05847212,75,1,1,,A,33,E,100,D
20251,05847212,75,2,1,,A,7,E,110,D
20251,05847422,34,0,1,2,D,,H,,A
20251,05847422,34,1,1,,A,64,E,100,D
20251,05847422,34,2,1,,A,23,E,110,D
20251,05847422,34,3,1,,A,19,E,120,D
20251,05847422,34,4,1,,A,6,E,140,D
20251,05847422,34,5,1,,A,181,E,150,D
20251,05847422,34,6,1,,A,24,E,160,D
20251,05847422,34,7,1,,A,19,E,190,D
20251,05847422,34,8,1,,A,33,E,210,D
20251,05847422,34,9,1,,A,31,E,220,D
20251,05847802,26,0,1,1,D,,H,,A
20251,05847802,26,1,1,,A,2,E,100,D
20251,05847802,26,2,1,,A,7,E,130,D
20251,05847802,26,3,1,,A,10,E,150,D
20251,05847802,26,4,1,,A,1,E,210,D
20251,05849402,34,0,1,1,D,,H,,A
20251,05849402,34,1,1,,A,79,E,100,D
20251,05849402,34,2,1,,A,21,E,110,D
20251,05850692,20,0,1,2,D,,H,,A
20251,05850692,20,1,1,,A,261,E,100,D
20251,05850692,20,2,1,,A,124,E,110,D
20251,05850692,20,3,1,,A,159,E,120,D
20251,05850692,20,4,1,,A,570,E,130,D
20251,05850692,20,5,1,,A,78,E,140,D
20251,05850692,20,6,1,,A,454,E,150,D
20251,05850692,20,7,1,,A,236,E,160,D
20251,05850692,20,8,1,,A,118,E,190,D
20251,05851382,10,0,1,1,D,,H,,A
20251,05851382,10,1,1,,A,124,E,100,D
20251,05851382,10,2,1,,A,60,E,110,D
20251,05851382,10,3,1,,A,16,E,210,D
20251,05851942,13,0,1,1,D,,H,,A
20251,05851942,13,1,1,,A,12,G,100,D
20251,05851942,13,2,1,,A,4,G,110,D
20251,05851942,13,3,1,,A,5,G,120,D
20251,05851942,13,4,1,,A,2,G,140,D
20251,05851942,13,5,1,,A,15,G,150,D
20251,05851942,13,6,1,,A,8,G,160,D
20251,05851942,13,7,1,,A,4,G,190,D
20251,05852452,17,0,1,1,D,,H,,A
20251,05852452,17,1,1,,A,103,E,100,D
20251,05852452,17,2,1,,A,42,E,110,D
20251,05852452,17,3,1,,A,20,E,120,D
20251,05852452,17,4,1,,A,275,E,150,D
20251,05852452,17,5,1,,A,60,E,190,D
20251,05856512,39,0,1,1,D,,H,,A
20251,05856512,39,1,1,,A,665,E,100,D
20251,05856512,39,2,1,,A,259,E,110,D
20251,05856512,39,3,1,,A,257,E,120,D
20251,05856512,39,4,1,,A,1085,E,130,D
20251,05856512,39,5,1,,A,2833,E,150,D
20251,05856512,39,6,1,,A,439,E,160,D
20251,05856512,39,7,1,,A,332,E,190,D
20251,05857382,33,0,1,1,D,,H,,A
20251,05857382,33,1,1,,A,114,E,100,D
20251,05857382,33,2,1,,A,32,E,110,D
20251,05857382,33,3,1,,A,39,E,120,D
20251,05857382,33,4,1,,A,12,E,140,D
20251,05857382,33,5,1,,A,325,E,150,D
20251,05857382,33,6,1,,A,43,E,160,D
20251,05857382,33,7,1,,A,35,E,190,D
20251,05859202,20,0,1,1,D,,H,,A
20251,05859202,20,1,1,,A,434,E,100,D
20251,05859202,20,2,1,,A,210,E,110,D
20251,05859202,20,3,1,,A,56,E,210,D
20251,05860662,13,0,1,1,D,,H,,A
20251,05860662,13,1,1,,A,132,E,120,D
20251,05860662,13,2,1,,A,41,E,140,D
20251,05860662,13,3,1,,A,628,E,150,D
20251,05860662,13,4,1,,A,99,E,160,D
20251,05863522,8,0,1,1,D,,H,,A
20251,05863522,8,1,1,,A,10,E,120,D
20251,05863522,8,2,1,,A,3,E,140,D
20251,05863522,8,3,1,,A,21,E,150,D
20251,05863522,8,4,1,,A,11,E,160,D
20251,05863522,8,5,1,,A,5,E,190,D
20251,05863622,57,0,1,1,D,,H,,A
20251,05863622,57,1,1,,A,126,E,100,D
20251,05863622,57,2,1,,A,49,E,110,D
20251,05864192,31,0,1,4,D,,H,,A
20251,05864192,31,1,1,,A,761,E,100,D
20251,05864192,31,2,1,,A,219,E,110,D
20251,05864192,31,3,1,,A,235,E,120,D
20251,05864192,31,4,1,,A,1243,E,130,D
20251,05864192,31,5,1,,A,82,E,140,D
20251,05864192,31,6,1,,A,2161,E,150,D
20251,05864192,31,7,1,,A,290,E,160,D
20251,05864192,31,8,1,,A,232,E,190,D
20251,05864192,31,9,1,,A,403,E,210,D
20251,05864192,31,10,1,,A,374,E,220,D
20251,05896161,26,0,1,1,D,,H,,A
20251,05896161,26,1,1,,A,195,E,100,D
20251,05896161,26,2,1,,A,53,E,110,D
20251,05896161,26,3,1,,A,59,E,120,D
20251,05896161,26,4,1,,A,20,E,140,D
20251,05896161,26,5,1,,A,543,E,150,D
20251,05896161,26,6,1,,A,72,E,160,D
20251,05896161,26,7,1,,A,58,E,190,D
20251,05896341,21,0,1,1,D,,H,,A
20251,05896341,21,1,1,,A,806,E,100,D
20251,05896341,21,2,1,,A,168,E,110,D
20251,05896341,21,3,1,,A,386,E,120,D
20251,05896341,21,4,1,,A,63,E,140,D
20251,05896341,21,5,1,,A,2361,E,150,D
20251,05896341,21,6,1,,A,94,E,170,D
20251,05896341,21,7,1,,A,122,E,190,D
20251,05899021,29,0,1,1,D,,H,,A
20251,05899021,29,1,1,,A,1781,E,100,D
20251,05899021,29,2,1,,A,498,E,110,D
20251,05899021,29,3,1,,A,550,E,120,D
20251,05899021,29,4,1,,A,2902,E,130,D
