QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20241,05290424,16,0,1,900,D,1,D,12,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,16,1,1,200,D,1,D,12,D,176,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,16,2,1,420,D,1,D,12,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,16,3,1,620,D,1,D,12,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,17,0,1,900,D,1,D,10,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,17,1,1,120,D,1,D,10,D,138,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,17,2,1,420,D,1,D,10,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290424,17,3,1,510,D,1,D,10,D,69,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290514,21,0,1,120,D,1,D,11,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290514,22,0,1,620,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290524,10,0,1,420,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290524,11,0,1,420,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290524,12,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290534,27,0,1,420,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290534,28,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290544,7,0,1,620,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290544,8,0,1,620,D,1,D,11,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290544,9,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290704,26,0,1,120,D,1,D,11,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290704,27,0,1,420,D,1,D,11,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290704,28,0,1,420,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290714,9,0,1,620,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290754,18,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,24,0,1,200,D,1,D,12,D,826,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,25,0,1,610,D,1,D,12,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,26,0,1,610,D,1,D,11,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,27,0,1,610,D,1,D,10,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,28,0,1,620,D,1,D,12,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290764,29,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290784,13,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290824,17,0,1,110,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290824,18,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290884,10,0,1,420,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290884,11,0,1,420,D,1,D,12,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290884,12,0,2,420,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290884,13,0,2,330,D,1,D,10,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290914,16,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290914,17,0,2,200,D,1,D,10,D,6695,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290984,13,0,1,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290984,14,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290984,15,0,1,510,D,1,D,12,D,201,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290984,16,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291004,13,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291044,18,0,1,200,D,1,D,11,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291074,17,0,1,200,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291074,18,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291084,8,0,2,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291094,17,0,1,420,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291094,18,0,1,510,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291114,15,0,1,110,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291124,18,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,18,0,1,530,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,19,0,1,420,D,1,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,20,0,1,620,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,21,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291214,6,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291214,7,0,1,655,D,1,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05291274,17,0,1,200,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291274,18,0,1,330,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291294,12,0,1,620,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291414,18,0,1,200,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291494,21,0,1,330,D,1,D,12,D,10365,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291494,22,0,1,200,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291494,23,0,1,510,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291494,24,0,1,620,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291674,25,0,1,410,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05291674,26,0,2,410,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05291674,27,0,2,200,D,1,D,10,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291674,28,0,2,530,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291694,24,0,1,510,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291694,25,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291694,26,0,2,510,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291714,25,0,1,420,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291714,26,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291714,27,0,1,655,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05291754,13,0,1,410,D,1,D,13,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05291754,14,0,1,620,D,1,D,13,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291764,9,0,1,110,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291764,10,0,1,200,D,1,D,12,D,544,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291774,18,0,1,420,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291774,19,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291814,16,0,1,200,D,1,D,12,D,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291814,17,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291814,18,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291814,19,0,2,620,D,1,D,10,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291824,13,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291824,14,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291894,13,0,1,120,D,1,D,12,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291894,14,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291914,19,0,1,420,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291914,20,0,1,620,D,1,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291974,12,0,1,410,D,1,D,12,D,2374,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05291974,13,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291974,14,0,1,620,D,1,D,13,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292094,11,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292094,12,0,1,620,D,1,D,13,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292114,27,0,1,200,D,1,D,12,D,355,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292114,28,0,1,655,D,1,D,11,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05292234,10,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292254,22,0,1,200,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292274,22,0,1,410,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05292274,23,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292384,13,0,1,120,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292384,14,0,1,410,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05292384,15,0,1,420,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292434,10,0,1,110,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292434,11,0,1,110,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292444,10,0,1,410,D,1,D,10,D,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05292444,11,0,1,410,D,1,D,11,D,357,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05292444,12,0,1,410,D,1,D,12,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05292474,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292494,12,0,1,420,D,1,D,11,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292494,13,0,1,420,D,1,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292494,14,0,1,620,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292514,24,0,1,620,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292544,47,0,1,120,D,1,D,12,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292644,15,0,1,420,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292644,16,0,1,620,D,1,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292644,17,0,1,635,D,1,D,11,D,334,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05292644,18,0,1,635,D,1,D,12,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05292684,13,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292684,14,0,1,130,D,1,D,12,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292684,14,1,1,120,D,1,D,12,D,154,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292684,14,2,1,110,D,1,D,12,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292684,15,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292794,23,0,1,620,D,1,D,13,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292794,24,0,1,655,D,1,D,10,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05292824,17,0,1,420,D,1,D,11,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292824,18,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292844,13,0,1,200,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292844,14,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292854,9,0,1,110,D,1,D,10,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292854,10,0,1,620,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292894,18,0,1,420,D,1,D,13,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292914,13,0,1,420,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292934,19,0,1,200,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292934,20,0,1,200,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292934,21,0,1,330,D,1,D,10,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292934,22,0,1,410,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05292934,23,0,1,620,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292954,27,0,1,200,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292954,28,0,1,620,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292984,11,0,1,200,D,1,D,10,D,395,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292984,12,0,1,120,D,1,D,10,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292984,13,0,1,110,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292984,14,0,1,620,D,1,D,12,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,27,0,1,410,D,1,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05293014,28,0,1,420,D,1,D,10,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,29,0,1,420,D,1,D,11,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,30,0,1,420,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,31,0,2,200,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,32,0,2,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293014,33,0,2,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293254,13,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293374,14,0,1,120,D,1,D,11,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293374,15,0,1,410,D,1,D,13,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05293374,16,0,1,620,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293374,17,0,2,120,D,1,D,10,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293424,15,0,1,200,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293424,16,0,1,420,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293424,17,0,2,200,D,1,D,10,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293524,11,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293554,20,0,1,620,D,1,D,10,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293554,21,0,1,620,D,1,D,12,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293634,13,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293634,14,0,2,420,D,1,D,10,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293634,15,0,2,510,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293644,16,0,1,620,D,1,D,12,D,79,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293684,13,0,2,410,D,1,D,10,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05293694,35,0,1,620,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293694,36,0,1,635,D,1,D,12,D,505,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05293774,14,0,1,620,D,1,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293784,16,0,1,200,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293784,17,0,1,200,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293784,18,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293784,19,0,2,620,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293844,17,0,1,120,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293844,18,0,1,200,D,1,D,10,D,6695,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293844,19,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293874,24,0,1,620,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293874,25,0,1,620,D,1,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293874,26,0,1,620,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293954,34,0,1,200,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293954,35,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294074,23,0,1,200,D,1,D,11,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294084,19,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294124,18,0,1,110,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294124,19,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294124,20,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294214,19,0,1,110,D,1,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294214,20,0,1,120,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294214,21,0,1,410,D,1,D,11,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20241,05294214,22,0,1,635,D,1,D,11,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05294214,23,0,2,420,D,1,D,10,D,621,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294214,24,0,2,635,D,1,D,10,D,505,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20241,05294254,24,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294254,25,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294284,10,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,19,0,1,900,D,1,D,10,D,,H,420,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,19,1,1,420,D,1,D,10,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,19,2,1,510,D,1,D,10,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,20,0,1,510,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,21,0,1,510,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,22,0,1,510,D,1,D,11,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,23,0,1,510,D,1,D,12,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,24,0,1,510,D,1,D,10,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,25,0,1,510,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,26,0,1,510,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,27,0,1,510,D,1,D,12,D,627,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,28,0,1,620,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294314,29,0,1,620,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294394,27,0,1,420,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294394,28,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294434,5,0,1,410,D,1,D,11,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20241,05294474,13,0,1,120,D,1,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294474,14,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294504,10,0,1,420,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294504,11,0,1,620,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294544,14,0,1,200,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294544,15,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
