QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX,CHGPURCH
20241,05293074,34,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293084,18,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293184,23,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293254,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293274,32,0,1,1395,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05293324,29,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293344,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293374,38,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293424,37,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293434,65,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293524,33,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293534,21,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293554,47,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293574,21,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293594,18,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293604,46,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293634,40,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293644,34,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293674,59,0,1,300,D,900,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293684,32,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05293694,66,0,1,564,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293774,29,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293784,40,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293824,14,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293844,36,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293854,40,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293874,49,0,1,153,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293894,41,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293954,70,0,1,357,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05293984,24,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294024,24,0,1,255,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294074,45,0,1,2400,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294084,46,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294114,17,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294124,37,0,1,420,D,180,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294164,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294214,43,0,1,390,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294254,44,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294284,27,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294314,51,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294394,64,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294434,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294474,30,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294484,20,0,1,,A,,A,300,D,,A,100,D,,A,1,D,,2,D,1,100,D,,,A,A,A,D,
20241,05294504,24,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294514,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294544,23,0,1,1125,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294564,37,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294594,31,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294664,48,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294694,27,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294704,35,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294774,32,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294794,14,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294834,16,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294844,26,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294854,44,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294864,81,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294924,84,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294944,24,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05294994,9,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295014,27,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295034,28,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295104,80,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05295134,33,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295204,26,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295214,29,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295234,24,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295254,32,0,1,240,D,,A,225,D,,A,75,D,,A,1,D,,2,D,1,75,D,,,A,A,A,D,1
20241,05295344,26,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295384,51,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295414,54,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295474,46,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295484,12,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295514,40,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295534,47,0,1,780,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295554,39,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295564,106,0,1,4260,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295584,34,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295624,39,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295634,54,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295644,36,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295734,45,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295744,27,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295754,15,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295774,34,0,1,150,D,750,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295834,52,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295894,9,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295924,24,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295964,15,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295974,65,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05295984,30,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05295994,22,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296064,44,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296104,65,0,1,2700,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05296214,33,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296254,51,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296264,60,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05296274,32,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296314,40,0,1,600,D,600,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296324,30,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05296334,83,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296384,41,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296394,10,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296414,32,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296424,20,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296524,39,0,1,135,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296584,47,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296634,42,0,1,1425,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296644,49,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296684,11,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296724,21,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296734,51,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296754,20,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296764,41,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296774,36,0,1,444,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296804,32,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296814,40,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296834,35,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296844,37,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296894,95,0,1,615,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05296904,33,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296934,17,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296944,81,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05296964,22,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296984,35,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05296994,16,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297024,55,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297124,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297134,20,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297164,34,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297184,29,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297274,41,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297344,50,0,1,570,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297364,20,0,1,654,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297374,21,0,1,1140,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297394,36,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297404,20,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297444,28,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297504,18,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297544,34,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297594,34,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05297604,32,0,1,780,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297614,21,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297644,34,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05297654,27,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343734,21,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343864,30,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343894,28,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343904,19,0,1,30,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343924,28,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05343964,56,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344034,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344084,54,0,1,1008,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344114,26,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344144,13,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344164,37,0,1,630,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344234,51,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344244,40,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344274,31,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344324,57,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344334,17,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344354,35,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344364,37,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05344424,19,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344444,33,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344514,43,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05344524,19,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344544,20,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344564,58,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344624,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344634,37,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344664,25,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344704,22,0,1,1950,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344714,29,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344724,70,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344744,38,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344764,21,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344774,42,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344794,49,0,1,3600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344834,34,0,1,4500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344884,41,0,1,960,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344904,55,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344964,43,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05344974,31,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345004,25,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345024,69,0,1,1800,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345034,9,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345064,51,0,1,780,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345124,60,0,1,330,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345194,60,0,1,222,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345214,29,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345254,31,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345284,10,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345304,38,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345324,64,0,1,1170,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345334,24,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345394,34,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345414,16,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345434,33,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345464,43,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345484,53,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345534,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345554,32,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345584,41,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345594,10,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345634,51,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345674,18,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345684,49,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345704,38,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345714,30,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345754,40,0,1,1500,D,300,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345764,41,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345814,42,0,1,153,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345844,45,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345874,18,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345894,27,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345924,38,0,1,960,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345944,36,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345954,31,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345964,39,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05345974,38,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346014,28,0,1,135,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346034,38,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346044,40,0,1,1440,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346074,46,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346094,36,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346104,35,0,1,945,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346114,18,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346124,28,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346134,20,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346174,31,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346184,36,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346214,32,0,1,690,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346244,36,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20241,05346264,13,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346274,25,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346284,8,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346294,17,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346344,26,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346364,52,0,1,1650,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346384,38,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346404,85,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346414,31,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346434,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346444,21,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346454,45,0,1,900,D,300,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346484,24,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20241,05346504,29,0,1,12,D,3,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
