QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20241,05416283,3,0,1,380,D,1,D,10,D,22,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416393,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416533,5,0,1,380,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416533,6,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416543,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05416653,1,0,1,380,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417603,3,0,1,380,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417663,7,0,1,120,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417663,8,0,1,470,D,2,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417773,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,20,0,1,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,21,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417853,22,0,2,380,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05417973,2,0,1,380,D,1,D,12,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418013,1,0,1,370,D,2,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,1,0,1,490,D,1,D,10,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,2,0,1,490,D,1,D,11,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418293,3,0,1,490,D,1,D,12,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418373,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418373,2,0,1,380,D,2,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418863,1,0,2,460,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05418913,6,0,1,380,D,2,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419063,4,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419323,1,0,1,470,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419363,1,0,1,380,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419363,2,0,1,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419393,2,0,1,380,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419493,1,0,1,380,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05419723,2,0,1,380,D,1,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05419963,1,0,1,370,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,6,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,7,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420713,8,0,1,370,D,1,D,11,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05420763,9,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05420763,10,0,1,460,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05420763,11,0,2,370,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421503,1,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421563,2,0,1,450,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05421773,2,0,1,470,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422003,1,0,1,120,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422543,2,0,1,120,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422803,1,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05422843,6,0,1,470,D,1,D,10,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05422883,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423063,2,0,1,380,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423073,3,0,1,370,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423073,4,0,1,470,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423323,5,0,2,490,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423613,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05423993,1,0,1,380,D,1,D,11,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05424033,2,0,1,460,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424473,1,0,1,380,D,2,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424573,5,0,1,380,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05424903,3,0,2,480,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425153,3,0,1,470,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425153,4,0,1,460,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425503,2,0,1,380,D,1,D,11,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425503,3,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05425573,6,0,1,380,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05425573,7,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05426253,4,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05426673,2,0,2,380,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05426783,1,0,1,120,D,1,D,12,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427113,4,0,1,380,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427373,1,0,1,380,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427433,2,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427683,3,0,2,450,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427843,5,0,2,120,D,1,D,11,D,402,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05427953,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428313,5,0,1,380,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428353,2,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428433,5,0,1,470,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428473,4,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428623,3,0,1,380,D,1,D,12,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428693,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428693,3,0,1,380,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428733,1,0,1,370,D,2,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428833,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05428973,4,0,1,380,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429323,1,0,1,370,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429493,4,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05429933,1,0,1,450,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430063,1,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430283,6,0,1,380,D,1,D,12,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430743,4,0,1,370,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430743,5,0,1,380,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05430763,4,0,1,370,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05431633,2,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05431793,1,0,2,370,D,1,D,11,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432173,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432353,3,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432603,2,0,1,370,D,2,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432763,7,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05432903,2,0,1,380,D,1,D,11,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05433183,2,0,1,400,D,1,D,11,D,,H,400,D,380,D,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,1,1,120,D,1,D,11,D,382,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,2,1,370,D,1,D,11,D,106,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433183,2,3,1,380,D,1,D,11,D,212,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433213,3,0,1,380,D,2,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433383,1,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433663,2,0,1,380,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433723,7,0,1,380,D,1,D,12,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433913,4,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05433933,4,0,1,470,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434033,1,0,1,380,D,2,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434033,2,0,2,380,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434173,4,0,1,370,D,1,D,11,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05434473,1,0,1,370,D,2,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434533,6,0,1,460,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434533,7,0,1,450,D,1,D,01,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434693,5,0,1,380,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434743,8,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434863,2,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434963,10,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05434963,11,0,1,450,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05435403,1,0,1,480,D,1,D,01,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436443,2,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436443,3,0,1,460,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436613,1,0,1,370,D,1,D,02,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436903,3,0,1,380,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05436903,4,0,1,470,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05437233,2,0,1,470,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05438163,2,0,1,400,D,2,D,12,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A,
20241,05438163,2,1,1,120,D,2,D,12,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05438163,2,2,1,370,D,2,D,12,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439563,1,0,2,380,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439693,14,0,2,370,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439743,2,0,1,380,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05439783,6,0,2,380,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440053,2,0,1,450,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05440283,1,0,1,470,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442003,4,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442003,5,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442163,1,0,1,370,D,1,D,01,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442163,2,0,1,460,D,1,D,01,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442283,1,0,1,120,D,2,D,12,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442463,4,0,1,370,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442523,1,0,1,380,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442623,1,0,2,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05442683,13,0,1,380,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442683,14,0,1,450,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05442783,1,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05443163,3,0,1,380,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05443323,1,0,1,380,D,1,D,12,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05443823,2,0,2,120,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444043,1,0,1,470,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444683,2,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444683,3,0,1,460,D,2,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05444683,4,0,1,490,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445743,1,0,1,370,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05445803,4,0,1,470,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446033,4,0,2,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446203,1,0,1,370,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05446533,4,0,1,380,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05538032,6,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05539362,4,0,1,370,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05539772,2,0,1,370,D,1,D,11,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05539862,3,0,1,380,D,1,D,12,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05540033,1,0,1,120,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540152,1,0,1,380,D,2,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540232,1,0,1,380,D,1,D,11,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540262,1,0,2,120,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05540312,1,0,1,380,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540402,3,0,1,380,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540662,1,0,2,380,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05540992,3,0,1,380,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541522,1,0,1,380,D,1,D,10,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541553,1,0,1,490,D,1,D,10,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541553,2,0,1,490,D,1,D,11,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541553,3,0,1,490,D,1,D,12,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541553,4,0,1,380,D,2,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05541553,5,0,2,490,D,1,D,10,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541622,5,0,1,400,D,1,D,10,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A,
20241,05541622,5,1,1,120,D,1,D,10,D,83,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541622,5,2,1,370,D,1,D,10,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541622,5,3,1,380,D,1,D,10,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541642,9,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05541642,10,0,1,480,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05542022,1,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05542072,1,0,1,370,D,1,D,12,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05542162,7,0,1,380,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05542452,1,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05543382,5,0,1,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05543462,1,0,2,470,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05543842,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05543912,2,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05543922,1,0,1,380,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544072,2,0,1,370,D,2,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544072,3,0,1,370,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544072,4,0,1,380,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544192,1,0,1,450,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544262,3,0,1,370,D,1,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544422,2,0,1,380,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544422,3,0,1,450,D,1,D,12,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544432,4,0,1,380,D,1,D,11,D,1203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544432,5,0,1,370,D,1,D,12,D,226,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05544492,4,0,1,380,D,2,D,12,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545342,4,0,1,380,D,2,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05545382,3,0,1,370,D,1,D,12,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545502,1,0,1,370,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545542,12,0,1,370,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545652,4,0,1,120,D,1,D,11,D,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545652,5,0,1,450,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545802,1,0,1,120,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05545952,8,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546102,5,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546202,2,0,1,370,D,1,D,11,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546202,3,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546422,2,0,1,470,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546432,3,0,1,370,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546432,4,0,1,380,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546522,3,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546712,6,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546712,7,0,1,450,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546842,2,0,1,120,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546912,2,0,1,380,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05546912,3,0,1,380,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05547052,1,0,2,470,D,1,D,10,D,283,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05547312,4,0,1,370,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05547312,5,0,1,380,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05547382,11,0,1,370,D,1,D,11,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05547382,12,0,1,470,D,1,D,10,D,336,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05548072,4,0,1,380,D,1,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05548352,1,0,1,450,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05548972,8,0,1,120,D,1,D,12,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05548982,14,0,1,450,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05549112,2,0,1,380,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05549302,1,0,1,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05549592,1,0,1,120,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05549822,7,0,1,380,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05549912,1,0,1,470,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05550402,2,0,2,450,D,1,D,11,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05551152,3,0,1,460,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05551442,3,0,1,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05551692,3,0,1,120,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05551802,1,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05551992,1,0,1,370,D,1,D,01,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05552172,5,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05552172,6,0,1,450,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05552252,3,0,1,370,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
