QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CGTEXPW,CGTEXPW_,OTOBQ,OTOBQ_,JFDBAWQV,JFDB_WQV,JALCHMQV,JALC_MQV,JGREXPQV,JGRE_PQV,JCGEXPQV,JCGE_PQV,JOTOBQV,JOTOBQV_,JFDGFTQV,JFDG_TQV,CGTPURCH,OTBPURCH
20251,05668454,3,0,1,2,D,2,D,0,D,325,D,1950,D,,A,,A,0,D,,
20251,05668484,9,0,1,2,D,2,D,104,D,0,D,1820,D,,A,,A,0,D,,
20251,05668564,5,0,1,2,D,2,D,975,D,195,D,3900,D,,A,,A,0,D,,
20251,05668584,6,0,1,2,D,2,D,0,D,65,D,3250,D,,A,,A,0,D,,
20251,05668604,5,0,1,2,D,2,D,0,D,130,D,1300,D,,A,,A,0,D,,
20251,05668624,6,0,1,2,D,2,D,1300,D,260,D,4290,D,,A,,A,450,D,,
20251,05668684,8,0,1,2,D,2,D,1950,D,390,D,1820,D,,A,,A,225,D,,
20251,05668704,5,0,1,2,D,2,D,520,D,0,D,2600,D,,A,,A,0,D,,
20251,05668724,25,0,1,2,D,2,D,4186,D,0,D,4511,D,,A,,A,200,D,,
20251,05668784,3,0,1,2,D,2,D,0,D,0,D,1235,D,,A,,A,0,D,,
20251,05668824,3,0,1,2,D,2,D,520,D,0,D,3900,D,,A,,A,0,D,,
20251,05668834,3,0,1,2,D,2,D,260,D,0,D,975,D,,A,,A,0,D,,
20251,05668854,4,0,1,2,D,2,D,0,D,0,D,1040,D,,A,,A,0,D,,
20251,05668864,9,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,500,D,,
20251,05668874,8,0,1,2,D,2,D,1950,D,195,D,975,D,,A,,A,350,D,,
20251,05668884,5,0,1,2,D,2,D,975,D,260,D,1950,D,,A,,A,0,D,,
20251,05668894,9,0,1,2,D,2,D,1950,D,650,D,4550,D,,A,,A,0,D,,
20251,05668914,3,0,1,2,D,2,D,1300,D,0,D,6500,D,,A,,A,0,D,,
20251,05668944,10,0,1,2,D,2,D,975,D,65,D,1950,D,,A,,A,120,D,,
20251,05669014,4,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20251,05669034,4,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,0,D,,
20251,05669074,5,0,1,2,D,2,D,2600,D,130,D,5200,D,,A,,A,200,D,,
20251,05669104,7,0,1,2,D,2,D,13000,D,585,D,3250,D,,A,,A,1000,D,,
20251,05669134,5,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05669144,8,0,1,2,D,2,D,325,D,65,D,3250,D,,A,,A,300,D,,
20251,05669164,3,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05669204,4,0,1,2,D,2,D,650,D,130,D,1300,D,,A,,A,0,D,,
20251,05669224,5,0,1,2,D,2,D,650,D,325,D,585,D,,A,,A,0,D,,
20251,05669294,12,0,1,2,D,2,D,2600,D,0,D,1300,D,,A,,A,40,D,,
20251,05669354,4,0,1,1,D,2,D,0,D,0,D,1300,D,273,D,,A,0,D,,
20251,05669364,5,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20251,05669374,3,0,1,2,D,2,D,1040,D,650,D,2600,D,,A,,A,0,D,,
20251,05669384,3,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05669404,5,0,1,2,D,2,D,325,D,130,D,2925,D,,A,,A,0,D,,
20251,05669434,5,0,1,2,D,2,D,3029,D,130,D,3250,D,,A,,A,30,D,,
20251,05669494,3,0,1,1,D,2,D,0,D,0,D,520,D,455,D,,A,0,D,,
20251,05669574,8,0,1,2,D,2,D,1300,D,130,D,2951,D,,A,,A,200,D,,
20251,05669674,6,0,1,2,D,2,D,1300,D,0,D,2275,D,,A,,A,500,D,,
20251,05669684,6,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20251,05669694,3,0,1,,C,,C,1212,F,374,F,2177,F,,A,,A,224,F,,
20251,05669744,6,0,1,2,D,2,D,650,D,0,D,2405,D,,A,,A,0,D,,
20251,05669754,4,0,1,2,D,2,D,520,D,520,D,1300,D,,A,,A,500,D,,
20251,05669774,3,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20251,05669784,4,0,1,2,D,2,D,1443,D,195,D,5252,D,,A,,A,150,D,,
20251,05669824,4,0,1,2,D,2,D,260,D,0,D,780,D,,A,,A,0,D,,
20251,05669884,4,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20251,05669904,10,0,1,2,D,2,D,2782,D,780,D,2353,D,,A,,A,250,D,,
20251,05669914,6,0,1,2,D,2,D,325,D,65,D,1560,D,,A,,A,0,D,,
20251,05669964,7,0,1,2,D,2,D,845,D,0,D,2600,D,,A,,A,0,D,,
20251,05669994,6,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05670034,3,0,1,2,D,2,D,1040,D,325,D,2600,D,,A,,A,0,D,,
20251,05670074,5,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,0,D,,
20251,05670134,7,0,1,1,D,2,D,2600,D,0,D,4550,D,8580,D,,A,0,D,,
20251,05670144,6,0,1,2,D,2,D,520,D,65,D,2600,D,,A,,A,225,D,,
20251,05670154,5,0,1,2,D,1,D,260,D,0,D,1950,D,,A,130,D,0,D,,
20251,05670194,9,0,1,2,D,2,D,650,D,0,D,1040,D,,A,,A,0,D,,
20251,05670204,3,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20251,05670284,3,0,1,2,D,2,D,390,D,0,D,1950,D,,A,,A,0,D,,
20251,05670404,11,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,100,D,,
20251,05670424,10,0,1,1,D,2,D,975,D,156,D,3250,D,910,D,,A,200,D,,
20251,05670464,6,0,1,2,D,2,D,195,D,0,D,3250,D,,A,,A,0,D,,
20251,05670474,5,0,1,2,D,2,D,325,D,650,D,2860,D,,A,,A,50,D,,
20251,05670484,7,0,1,2,D,2,D,2600,D,260,D,5200,D,,A,,A,0,D,,
20251,05670594,9,0,1,2,D,2,D,520,D,0,D,1300,D,,A,,A,50,D,,
20251,05670604,4,0,1,2,D,2,D,1300,D,0,D,2340,D,,A,,A,0,D,,
20251,05670624,12,0,1,2,D,2,D,520,D,0,D,3900,D,,A,,A,150,D,,
20251,05670654,8,0,1,2,D,2,D,338,D,0,D,1898,D,,A,,A,45,D,,
20251,05670734,3,0,1,2,D,2,D,5200,D,0,D,7800,D,,A,,A,0,D,,
20251,05670744,6,0,1,2,D,2,D,910,D,0,D,1040,D,,A,,A,0,D,,
20251,05670824,10,0,1,2,D,2,D,156,D,0,D,1885,D,,A,,A,45,D,,
20251,05670834,3,0,1,2,D,2,D,0,D,0,D,1625,D,,A,,A,0,D,,
20251,05670844,4,0,1,2,D,1,D,0,D,0,D,1144,D,,A,104,D,0,D,,
20251,05670864,9,0,1,2,D,2,D,520,D,0,D,2275,D,,A,,A,300,D,,
20251,05670884,10,0,1,2,D,2,D,2600,D,0,D,1950,D,,A,,A,0,D,,
20251,05670904,3,0,1,2,D,2,D,1040,D,0,D,2600,D,,A,,A,0,D,,
20251,05670914,4,0,1,2,D,2,D,1950,D,0,D,1560,D,,A,,A,100,D,,
20251,05670924,6,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20251,05670974,9,0,1,2,D,2,D,1950,D,0,D,7150,D,,A,,A,0,D,,
20251,05671034,4,0,1,2,D,2,D,0,D,0,D,455,D,,A,,A,0,D,,
20251,05671064,6,0,1,2,D,1,D,4550,D,0,D,1040,D,,A,390,D,0,D,,
20251,05671074,3,0,1,2,D,2,D,1950,D,260,D,5200,D,,A,,A,0,D,,
20251,05671084,3,0,1,2,D,2,D,1040,D,195,D,1560,D,,A,,A,0,D,,
20251,05671114,8,0,1,1,D,2,D,520,D,0,D,1950,D,260,D,,A,0,D,,
20251,05671124,7,0,1,2,D,2,D,780,D,0,D,650,D,,A,,A,110,D,,
20251,05671184,5,0,1,2,D,2,D,390,D,0,D,1508,D,,A,,A,0,D,,
20251,05671194,7,0,1,1,D,2,D,2600,D,0,D,2600,D,260,D,,A,0,D,,
20251,05671224,3,0,1,2,D,2,D,520,D,65,D,1950,D,,A,,A,0,D,,
20251,05671234,3,0,1,2,D,2,D,520,D,0,D,1300,D,,A,,A,0,D,,
20251,05671244,3,0,1,1,D,2,D,0,D,0,D,650,D,65,D,,A,0,D,,
20251,05671274,3,0,1,2,D,2,D,1950,D,0,D,0,D,,A,,A,100,D,,
20251,05671294,8,0,1,2,D,2,D,2600,D,650,D,650,D,,A,,A,100,D,,
20251,05671314,3,0,1,2,D,2,D,1300,D,0,D,1300,D,,A,,A,0,D,,
20251,05671324,4,0,1,2,D,2,D,195,D,0,D,585,D,,A,,A,0,D,,
20251,05671424,3,0,1,2,D,2,D,0,D,0,D,325,D,,A,,A,0,D,,
20251,05671434,4,0,1,2,D,2,D,260,D,0,D,1300,D,,A,,A,0,D,,
20251,05671464,14,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20251,05671514,3,0,1,2,D,2,D,1040,D,0,D,2600,D,,A,,A,0,D,,
20251,05671544,5,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20251,05671564,7,0,1,1,D,1,D,1300,D,0,D,3900,D,1300,D,1300,D,0,D,2,2
20251,05671584,5,0,1,1,D,2,D,975,D,650,D,2275,D,390,D,,A,0,D,,
20251,05671624,5,0,1,1,D,2,D,2600,D,1300,D,650,D,260,D,,A,0,D,,
20251,05671674,10,0,1,2,D,2,D,1300,D,0,D,520,D,,A,,A,75,D,,
20251,05671724,5,0,1,2,D,2,D,325,D,650,D,1625,D,,A,,A,2000,D,,
20251,05671734,5,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20251,05671754,3,0,1,2,D,2,D,1950,D,0,D,2080,D,,A,,A,0,D,,
20251,05671824,8,0,1,1,D,2,D,585,D,0,D,1625,D,1950,D,,A,75,D,,
20251,05671864,5,0,1,2,D,2,D,1300,D,0,D,2795,D,,A,,A,95,D,,
20251,05671874,5,0,1,2,D,2,D,208,D,0,D,1300,D,,A,,A,0,D,,
20251,05671894,3,0,1,2,D,2,D,130,D,0,D,650,D,,A,,A,10,D,,
20251,05671914,5,0,1,2,D,2,D,325,D,0,D,2275,D,,A,,A,0,D,,
20251,05671924,3,0,1,2,D,2,D,650,D,260,D,975,D,,A,,A,0,D,,
20251,05671934,23,0,1,2,D,2,D,208,D,0,D,1339,D,,A,,A,113,D,,
20251,05671944,9,0,1,2,D,2,D,390,D,0,D,650,D,,A,,A,0,D,,
20251,05672024,3,0,1,2,D,2,D,156,D,325,D,1950,D,,A,,A,0,D,,
20251,05672064,3,0,1,2,D,2,D,325,D,0,D,2600,D,,A,,A,0,D,,
20251,05672074,3,0,1,2,D,2,D,650,D,390,D,1950,D,,A,,A,0,D,,
20251,05672124,3,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20251,05672144,8,0,1,2,D,1,D,1300,D,0,D,2275,D,,A,780,D,0,D,,
20251,05672154,5,0,1,2,D,2,D,390,D,0,D,1040,D,,A,,A,0,D,,
20251,05672184,6,0,1,1,D,1,D,104,D,390,D,650,D,65,D,65,D,20,D,2,2
20251,05672254,9,0,1,2,D,2,D,325,D,0,D,2886,D,,A,,A,175,D,,
20251,05672274,3,0,1,2,D,2,D,390,D,0,D,1040,D,,A,,A,0,D,,
20251,05672294,4,0,1,2,D,2,D,975,D,0,D,1625,D,,A,,A,0,D,,
20251,05672304,7,0,1,2,D,2,D,1300,D,325,D,975,D,,A,,A,0,D,,
20251,05672334,12,0,1,2,D,2,D,1300,D,0,D,4225,D,,A,,A,300,D,,
20251,05672354,3,0,1,1,D,2,D,0,D,325,D,3900,D,650,D,,A,0,D,,
20251,05672364,9,0,1,2,D,2,D,1950,D,1625,D,1690,D,,A,,A,1200,D,,
20251,05672374,8,0,1,1,D,2,D,325,D,260,D,2600,D,390,D,,A,0,D,,
20251,05672404,3,0,1,2,D,2,D,1560,D,260,D,2080,D,,A,,A,0,D,,
20251,05672434,4,0,1,2,D,2,D,0,D,0,D,260,D,,A,,A,0,D,,
20251,05672484,3,0,1,2,D,2,D,3900,D,0,D,1300,D,,A,,A,25,D,,
20251,05672494,3,0,1,2,D,2,D,0,D,0,D,845,D,,A,,A,0,D,,
20251,05672614,3,0,1,2,D,2,D,780,D,65,D,2340,D,,A,,A,0,D,,
20251,05672624,3,0,1,2,D,2,D,975,D,0,D,1274,D,,A,,A,45,D,,
20251,05672654,31,0,1,2,D,2,D,2275,D,650,D,6500,D,,A,,A,150,D,,
20251,05672674,3,0,1,2,D,2,D,650,D,0,D,1170,D,,A,,A,0,D,,
20251,05672694,5,0,1,2,D,2,D,650,D,0,D,1300,D,,A,,A,0,D,,
20251,05672734,4,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20251,05672784,4,0,1,2,D,2,D,0,D,0,D,3250,D,,A,,A,0,D,,
20251,05672824,3,0,1,2,D,2,D,0,D,0,D,3900,D,,A,,A,0,D,,
20251,05672844,4,0,1,2,D,2,D,650,D,0,D,4550,D,,A,,A,50,D,,
20251,05672874,4,0,1,2,D,2,D,520,D,0,D,1430,D,,A,,A,0,D,,
20251,05672894,5,0,1,2,D,2,D,0,D,0,D,5200,D,,A,,A,0,D,,
20251,05672974,4,0,1,1,D,2,D,65,D,0,D,1560,D,650,D,,A,0,D,2,
20251,05672994,4,0,1,2,D,2,D,65,D,0,D,1300,D,,A,,A,0,D,,
20251,05673004,4,0,1,2,D,2,D,65,D,0,D,390,D,,A,,A,0,D,,
20251,05673074,4,0,1,2,D,2,D,780,D,0,D,2600,D,,A,,A,0,D,,
20251,05673104,5,0,1,2,D,2,D,195,D,0,D,650,D,,A,,A,0,D,,
20251,05673114,6,0,1,1,D,2,D,156,D,0,D,2600,D,1625,D,,A,0,D,,
20251,05673184,4,0,1,2,D,2,D,65,D,0,D,780,D,,A,,A,0,D,,
20251,05673194,8,0,1,1,D,2,D,520,D,0,D,1625,D,260,D,,A,0,D,,
20251,05673204,5,0,1,2,D,2,D,1300,D,0,D,1950,D,,A,,A,500,D,,
20251,05673224,5,0,1,2,D,1,D,156,D,520,D,1300,D,,A,260,D,0,D,,
20251,05673264,6,0,1,2,D,2,D,325,D,130,D,910,D,,A,,A,200,D,,
20251,05673314,3,0,1,2,D,2,D,520,D,0,D,1690,D,,A,,A,0,D,,
20251,05673414,12,0,1,2,D,1,D,1040,D,1040,D,1300,D,,A,780,D,100,D,,
20251,05673434,20,0,1,2,D,2,D,0,D,0,D,1313,D,,A,,A,0,D,,
20251,05673484,6,0,1,2,D,2,D,1950,D,650,D,1625,D,,A,,A,0,D,,
20251,05673504,3,0,1,2,D,2,D,0,D,0,D,3250,D,,A,,A,0,D,,
20251,05673534,3,0,1,2,D,2,D,1560,D,390,D,5850,D,,A,,A,0,D,,
20251,05673574,6,0,1,2,D,2,D,936,D,195,D,2340,D,,A,,A,0,D,,
20251,05673624,4,0,1,2,D,2,D,650,D,0,D,3250,D,,A,,A,0,D,,
20251,05673684,9,0,1,2,D,2,D,1300,D,65,D,650,D,,A,,A,240,D,,
20251,05673744,4,0,1,2,D,2,D,195,D,234,D,1560,D,,A,,A,0,D,,
20251,05673774,4,0,1,2,D,2,D,650,D,0,D,0,D,,A,,A,0,D,,
20251,05673814,3,0,1,2,D,2,D,975,D,0,D,1690,D,,A,,A,0,D,,
20251,05673874,8,0,1,2,D,2,D,130,D,130,D,1950,D,,A,,A,0,D,,
20251,05673904,13,0,1,2,D,2,D,260,D,0,D,4875,D,,A,,A,0,D,,
20251,05673954,8,0,1,1,D,2,D,1950,D,0,D,2600,D,260,D,,A,200,D,,
20251,05673964,11,0,1,2,D,1,D,455,D,260,D,2600,D,,A,390,D,180,D,,
20251,05674074,3,0,1,2,D,2,D,520,D,0,D,1950,D,,A,,A,0,D,,
20251,05674134,3,0,1,2,D,2,D,3250,D,0,D,2470,D,,A,,A,0,D,,
20251,05674224,5,0,1,2,D,2,D,1196,D,0,D,5733,D,,A,,A,0,D,,
20251,05674274,4,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20251,05674284,26,0,1,1,D,1,D,650,D,0,D,9100,D,546,D,910,D,100,D,,
20251,05674364,4,0,1,2,D,2,D,3900,D,0,D,13000,D,,A,,A,0,D,,
20251,05674404,3,0,1,2,D,2,D,1950,D,0,D,3250,D,,A,,A,0,D,,
20251,05674424,4,0,1,2,D,2,D,780,D,260,D,2210,D,,A,,A,200,D,,
20251,05674454,6,0,1,2,D,2,D,975,D,0,D,3250,D,,A,,A,0,D,,
20251,05674464,6,0,1,2,D,2,D,390,D,390,D,1040,D,,A,,A,0,D,,
20251,05674544,3,0,1,2,D,2,D,0,D,0,D,1625,D,,A,,A,0,D,,
20251,05674584,3,0,1,2,D,2,D,780,D,0,D,2275,D,,A,,A,0,D,,
20251,05674644,4,0,1,2,D,2,D,520,D,0,D,130,D,,A,,A,100,D,,
20251,05674684,4,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20251,05674694,6,0,1,2,D,2,D,1755,D,195,D,1755,D,,A,,A,0,D,,
20251,05674714,6,0,1,2,D,2,D,975,D,0,D,13000,D,,A,,A,100,D,,
20251,05674744,11,0,1,2,D,2,D,1040,D,0,D,3900,D,,A,,A,0,D,,
20251,05674764,13,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,600,D,,
20251,05674774,6,0,1,2,D,2,D,325,D,0,D,650,D,,A,,A,30,D,,
20251,05674844,5,0,1,1,D,2,D,156,D,0,D,2210,D,156,D,,A,0,D,,
20251,05674864,5,0,1,2,D,1,D,260,D,0,D,260,D,,A,195,D,150,D,,
20251,05674874,6,0,1,2,D,2,D,845,D,0,D,2600,D,,A,,A,20,D,,
20251,05674894,3,0,1,1,D,2,D,0,D,195,D,325,D,234,D,,A,0,D,,
20251,05674904,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20251,05674924,3,0,1,2,D,1,D,260,D,0,D,1950,D,,A,1040,D,0,D,,
20251,05674934,3,0,1,2,D,2,D,520,D,0,D,1300,D,,A,,A,0,D,,
20251,05674964,3,0,1,2,D,2,D,0,D,0,D,975,D,,A,,A,0,D,,
20251,05675124,12,0,1,2,D,2,D,1300,D,325,D,3900,D,,A,,A,0,D,,
20251,05675144,5,0,1,1,D,2,D,260,D,0,D,1300,D,975,D,,A,300,D,,
20251,05675154,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20251,05675184,4,0,1,2,D,1,D,975,D,325,D,1950,D,,A,91,D,0,D,,
20251,05675194,3,0,1,2,D,2,D,780,D,0,D,650,D,,A,,A,0,D,,
20251,05675204,9,0,1,2,D,2,D,1300,D,910,D,1950,D,,A,,A,0,D,,
20251,05675264,3,0,1,2,D,2,D,0,D,0,D,975,D,,A,,A,0,D,,
20251,05675284,3,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20251,05675314,3,0,1,2,D,2,D,455,D,0,D,1300,D,,A,,A,0,D,,
20251,05675334,9,0,1,2,D,2,D,325,D,65,D,2600,D,,A,,A,0,D,,
20251,05675384,3,0,1,2,D,2,D,0,D,0,D,0,D,,A,,A,0,D,,
20251,05675394,4,0,1,2,D,2,D,650,D,260,D,3900,D,,A,,A,450,D,,
20251,05675414,11,0,1,2,D,2,D,520,D,0,D,2145,D,,A,,A,20,D,,
20251,05675434,3,0,1,2,D,2,D,520,D,0,D,1950,D,,A,,A,0,D,,
20251,05675514,3,0,1,2,D,2,D,260,D,0,D,1950,D,,A,,A,100,D,,
20251,05675554,5,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20251,05675574,15,0,1,2,D,2,D,1950,D,130,D,2275,D,,A,,A,300,D,,
20251,05675644,8,0,1,2,D,2,D,1300,D,390,D,2600,D,,A,,A,0,D,,
20251,05675654,4,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20251,05675754,4,0,1,2,D,2,D,650,D,260,D,2925,D,,A,,A,0,D,,
20251,05675774,3,0,1,2,D,2,D,1690,D,0,D,1950,D,,A,,A,90,D,,
20251,05675824,6,0,1,1,D,1,D,650,D,195,D,1950,D,1028,F,580,F,400,D,,
20251,05675884,4,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05675904,6,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20251,05675924,4,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,50,D,,
20251,05675964,9,0,1,2,D,2,D,975,D,234,D,1560,D,,A,,A,900,D,,
20251,05675984,6,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,0,D,,
20251,05675994,9,0,1,2,D,1,D,650,D,520,D,6500,D,,A,52,D,100,D,,
20251,05676044,3,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20251,05676084,6,0,1,2,D,2,D,0,D,0,D,1495,D,,A,,A,0,D,,
20251,05676104,3,0,1,2,D,2,D,325,D,0,D,1560,D,,A,,A,0,D,,
20251,05676134,10,0,1,2,D,2,D,650,D,0,D,650,D,,A,,A,30,D,,
20251,05676224,3,0,1,2,D,2,D,1950,D,0,D,1300,D,,A,,A,0,D,,
20251,05676234,3,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20251,05676314,3,0,1,2,D,2,D,780,D,0,D,520,D,,A,,A,0,D,,
20251,05676344,7,0,1,2,D,2,D,598,D,0,D,2678,D,,A,,A,46,D,,
20251,05676394,3,0,1,2,D,2,D,520,D,0,D,2600,D,,A,,A,0,D,,
20251,05676434,9,0,1,2,D,1,D,3250,D,585,D,3250,D,,A,780,D,0,D,,
20251,05676454,6,0,1,2,D,2,D,910,D,0,D,975,D,,A,,A,1200,D,,
20251,05676484,3,0,1,2,D,2,D,1040,D,260,D,5200,D,,A,,A,0,D,,
20251,05676494,3,0,1,2,D,2,D,0,D,130,D,1950,D,,A,,A,0,D,,
20251,05676524,5,0,1,2,D,2,D,0,D,0,D,780,D,,A,,A,0,D,,
20251,05676554,9,0,1,2,D,2,D,1625,D,650,D,1625,D,,A,,A,0,D,,
20251,05676564,9,0,1,2,D,2,D,650,D,0,D,975,D,,A,,A,300,D,,
20251,05676574,7,0,1,1,D,2,D,650,D,130,D,5525,D,1300,D,,A,75,D,2,
20251,05676594,4,0,1,2,D,2,D,455,D,195,D,1300,D,,A,,A,0,D,,
20251,05676624,4,0,1,2,D,2,D,650,D,390,D,2600,D,,A,,A,600,D,,
20251,05676634,6,0,1,2,D,2,D,3575,D,0,D,1625,D,,A,,A,0,D,,
20251,05676654,3,0,1,1,D,2,D,1300,D,0,D,1950,D,780,D,,A,0,D,2,
20251,05676664,4,0,1,2,D,2,D,1950,D,0,D,3900,D,,A,,A,0,D,,
20251,05676684,5,0,1,1,D,2,D,819,D,0,D,1768,D,1950,D,,A,0,D,,
20251,05676694,3,0,1,1,D,2,D,78,D,0,D,390,D,260,D,,A,100,D,,
20251,05676804,4,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20251,05676824,5,0,1,2,D,2,D,1040,D,0,D,2600,D,,A,,A,0,D,,
20251,05676924,5,0,1,2,D,2,D,650,D,26,D,1950,D,,A,,A,100,D,,
20251,05676944,8,0,1,2,D,2,D,780,D,520,D,6500,D,,A,,A,150,D,,
20251,05676984,5,0,1,2,D,2,D,1170,D,156,D,1300,D,,A,,A,0,D,,
20251,05677034,11,0,1,2,D,2,D,2340,D,130,D,4550,D,,A,,A,0,D,,
20251,05677134,4,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20251,05677164,5,0,1,2,D,2,D,65,D,0,D,1040,D,,A,,A,0,D,,
20251,05677194,9,0,1,2,D,2,D,169,D,0,D,975,D,,A,,A,10,D,,
20251,05677224,11,0,1,2,D,2,D,1950,D,325,D,2600,D,,A,,A,400,D,,
20251,05677404,5,0,1,1,D,2,D,2600,D,390,D,3900,D,975,D,,A,0,D,,
20251,05677414,6,0,1,2,D,2,D,0,D,715,D,6500,D,,A,,A,0,D,,
20251,05677444,6,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20251,05677454,3,0,1,1,D,2,D,780,D,0,D,0,D,182,D,,A,0,D,,
20251,05677464,8,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20251,05677484,4,0,1,2,D,2,D,0,D,0,D,1690,D,,A,,A,0,D,,
20251,05677514,11,0,1,2,D,2,D,975,D,0,D,1300,D,,A,,A,300,D,,
20251,05677554,5,0,1,2,D,2,D,0,D,130,D,1300,D,,A,,A,0,D,,
20251,05677594,4,0,1,2,D,2,D,780,D,0,D,3900,D,,A,,A,0,D,,
20251,05677644,6,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20251,05677724,4,0,1,2,D,2,D,325,D,0,D,1040,D,,A,,A,50,D,,
20251,05677734,7,0,1,2,D,2,D,650,D,260,D,2600,D,,A,,A,100,D,,
20251,05677744,11,0,1,2,D,2,D,390,D,0,D,1560,D,,A,,A,0,D,,
20251,05677774,3,0,1,2,D,1,D,845,D,130,D,2340,D,,A,65,D,150,D,,
20251,05677894,3,0,1,2,D,2,D,3900,D,0,D,6500,D,,A,,A,0,D,,
20251,05678024,4,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,500,D,,
20251,05678054,4,0,1,2,D,2,D,1950,D,572,D,1105,D,,A,,A,0,D,,
20251,05678074,13,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20251,05678134,5,0,1,2,D,2,D,1820,D,0,D,1300,D,,A,,A,20,D,,
20251,05678184,4,0,1,2,D,2,D,2925,D,0,D,520,D,,A,,A,150,D,,
20251,05678194,10,0,1,1,D,2,D,520,D,130,D,3510,D,390,D,,A,0,D,,
20251,05678204,3,0,1,2,D,2,D,910,D,0,D,325,D,,A,,A,0,D,,
20251,05678214,3,0,1,2,D,2,D,0,D,260,D,650,D,,A,,A,0,D,,
20251,05678234,9,0,1,1,D,2,D,1690,D,260,D,1755,D,624,D,,A,0,D,,
20251,05678274,6,0,1,1,D,2,D,1950,D,1300,D,1950,D,1300,D,,A,0,D,,
20251,05678314,4,0,1,2,D,2,D,1625,D,0,D,2600,D,,A,,A,0,D,,
20251,05678404,3,0,1,2,D,2,D,780,D,0,D,2564,F,,A,,A,2000,D,,
20251,05678414,5,0,1,2,D,2,D,975,D,0,D,2600,D,,A,,A,0,D,,
20251,05678464,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20251,05678494,3,0,1,2,D,2,D,1950,D,260,D,3250,D,,A,,A,0,D,,
20251,05678514,5,0,1,2,D,2,D,0,D,0,D,1560,D,,A,,A,0,D,,
20251,05678584,4,0,1,2,D,2,D,0,D,0,D,3250,D,,A,,A,0,D,,
20251,05678694,3,0,1,2,D,2,D,390,D,0,D,1560,D,,A,,A,0,D,,
20251,05678714,4,0,1,2,D,2,D,650,D,0,D,3250,D,,A,,A,0,D,,
20251,05678754,7,0,1,2,D,2,D,2600,D,650,D,2600,D,,A,,A,0,D,,
20251,05678784,3,0,1,2,D,2,D,3900,D,1300,D,6500,D,,A,,A,0,D,,
20251,05678794,8,0,1,2,D,2,D,2600,D,390,D,3250,D,,A,,A,250,D,,
20251,05678814,6,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,300,D,,
