QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20251,05850432,3,0,1,160,D,13,D,50,D
20251,05850532,5,0,1,170,D,12,D,100,D
20251,05850532,6,0,1,150,D,12,D,50,D
20251,05850532,7,0,2,150,D,11,D,50,D
20251,05850542,2,0,1,160,D,01,D,200,D
20251,05850563,3,0,1,100,D,12,D,200,D
20251,05850602,3,0,1,160,D,12,D,430,D
20251,05850602,4,0,2,160,D,11,D,1100,D
20251,05850652,5,0,1,170,D,12,D,100,D
20251,05850652,6,0,1,160,D,13,D,25,D
20251,05850652,7,0,1,150,D,13,D,20,D
20251,05850692,3,0,1,150,D,13,D,500,D
20251,05850742,3,0,1,100,D,13,D,300,D
20251,05850742,4,0,1,170,D,12,D,500,D
20251,05850742,5,0,1,170,D,01,D,100,D
20251,05850752,2,0,1,150,D,13,D,25,D
20251,05850852,3,0,1,170,D,12,D,200,D
20251,05850852,4,0,1,110,D,13,D,424,F
20251,05850902,2,0,1,170,D,01,D,50,D
20251,05850972,7,0,1,150,D,13,D,125,D
20251,05851022,2,0,1,140,D,13,D,50,D
20251,05851142,2,0,1,100,D,13,D,500,D
20251,05851142,3,0,1,150,D,13,D,150,D
20251,05851212,3,0,1,150,D,12,D,1000,D
20251,05851212,4,0,2,170,D,11,D,200,D
20251,05851252,2,0,1,150,D,13,D,200,D
20251,05851302,2,0,1,120,D,13,D,180,D
20251,05851322,4,0,1,170,D,12,D,500,D
20251,05851322,5,0,1,150,D,11,D,80,D
20251,05851322,6,0,1,150,D,12,D,80,D
20251,05851352,3,0,1,170,D,11,D,300,D
20251,05851352,4,0,1,130,D,12,D,150,D
20251,05851352,5,0,1,160,D,11,D,75,D
20251,05851382,2,0,1,150,D,13,D,300,D
20251,05851412,3,0,1,170,D,12,D,1000,D
20251,05851412,4,0,1,170,D,01,D,800,D
20251,05851512,2,0,1,140,D,13,D,100,D
20251,05851522,2,0,1,130,D,13,D,105,D
20251,05851522,3,0,1,140,D,01,D,510,D
20251,05851522,4,0,1,140,D,12,D,50,D
20251,05851522,5,0,1,150,D,11,D,275,D
20251,05851522,6,0,1,150,D,01,D,36,D
20251,05851522,7,0,1,160,D,12,D,255,D
20251,05851522,8,0,1,160,D,01,D,225,D
20251,05851602,6,0,1,170,D,12,D,700,D
20251,05851602,7,0,1,130,D,12,D,50,D
20251,05851602,8,0,1,160,D,12,D,75,D
20251,05851732,6,0,1,150,D,01,D,25,D
20251,05851732,7,0,1,150,D,12,D,2074,D
20251,05851732,8,0,1,150,D,13,D,300,D
20251,05851732,9,0,1,150,D,11,D,670,D
20251,05851732,10,0,1,150,D,12,D,900,D
20251,05851732,11,0,1,150,D,01,D,460,D
20251,05851732,12,0,1,150,D,01,D,300,D
20251,05851732,13,0,1,150,D,12,D,2518,D
20251,05851732,14,0,1,160,D,11,D,100,D
20251,05851732,15,0,1,160,D,11,D,150,D
20251,05851732,16,0,1,160,D,11,D,20,D
20251,05851732,17,0,1,160,D,12,D,200,D
20251,05851732,18,0,1,160,D,12,D,25,D
20251,05851732,19,0,1,160,D,11,D,25,D
20251,05851732,20,0,1,160,D,01,D,50,D
20251,05851732,21,0,2,150,D,11,D,150,D
20251,05851732,22,0,2,150,D,11,D,25,D
20251,05851732,23,0,2,150,D,11,D,25,D
20251,05851832,3,0,1,150,D,13,D,180,D
20251,05851842,3,0,1,170,D,12,D,500,D
20251,05851862,2,0,1,170,D,12,D,125,D
20251,05851922,5,0,1,170,D,12,D,300,D
20251,05851962,4,0,1,170,D,01,D,100,D
20251,05851962,5,0,2,160,D,11,D,25,D
20251,05851992,6,0,1,170,D,12,D,300,D
20251,05851992,7,0,1,110,D,13,D,300,D
20251,05852022,4,0,1,170,D,12,D,170,D
20251,05852022,5,0,1,160,D,11,D,1400,D
20251,05852042,3,0,1,150,D,13,D,280,D
20251,05852192,5,0,1,160,D,11,D,40,D
20251,05852192,6,0,1,160,D,12,D,50,D
20251,05852222,3,0,1,150,D,13,D,80,D
20251,05852312,3,0,1,150,D,13,D,60,D
20251,05852352,3,0,1,150,D,13,D,300,D
20251,05852392,7,0,1,170,D,13,D,316,D
20251,05852392,8,0,1,170,D,11,D,2500,D
20251,05852392,9,0,1,170,D,01,D,150,D
20251,05852392,10,0,1,160,D,12,D,25,D
20251,05852482,3,0,1,130,D,13,D,400,D
20251,05852642,5,0,1,160,D,13,D,25,D
20251,05852682,4,0,1,160,D,13,D,100,D
20251,05852692,2,0,1,150,D,13,D,692,F
20251,05852712,2,0,1,160,D,01,D,300,D
20251,05852712,3,0,2,160,D,11,D,300,D
20251,05852752,2,0,1,170,D,13,D,50,D
20251,05852752,3,0,1,150,D,13,D,600,D
20251,05852752,4,0,1,160,D,13,D,200,D
20251,05852782,2,0,1,150,D,13,D,80,D
20251,05852802,3,0,1,150,D,13,D,30,D
20251,05852952,4,0,1,150,D,11,D,655,D
20251,05852952,5,0,1,150,D,12,D,1125,D
20251,05852952,6,0,1,150,D,01,D,840,D
20251,05853082,4,0,1,160,D,12,D,200,D
20251,05853082,5,0,1,150,D,12,D,100,D
20251,05853112,6,0,2,160,D,11,D,550,D
20251,05853142,3,0,1,160,D,12,D,10,D
20251,05853192,4,0,1,170,D,12,D,500,D
20251,05853202,10,0,1,170,D,13,D,1500,D
20251,05853202,11,0,1,130,D,12,D,100,D
20251,05853202,12,0,1,130,D,01,D,2000,D
20251,05853202,13,0,1,140,D,01,D,100,D
20251,05853202,14,0,1,160,D,11,D,241,D
20251,05853202,15,0,1,160,D,12,D,740,D
20251,05853202,16,0,1,160,D,01,D,600,D
20251,05853222,2,0,1,170,D,01,D,200,D
20251,05853252,6,0,1,170,D,12,D,100,D
20251,05853252,7,0,2,170,D,11,D,50,D
20251,05853562,3,0,1,150,D,13,D,20,D
20251,05853642,2,0,1,100,D,11,D,100,D
20251,05853642,3,0,1,160,D,11,D,100,D
20251,05853642,4,0,1,160,D,11,D,100,D
20251,05853782,5,0,1,160,D,01,D,250,D
20251,05853782,6,0,2,170,D,12,D,100,D
20251,05853832,5,0,1,110,D,13,D,750,D
20251,05853842,2,0,1,160,D,13,D,105,D
20251,05853862,2,0,1,110,D,13,D,250,D
20251,05853862,3,0,1,150,D,12,D,100,D
20251,05853862,4,0,1,150,D,01,D,50,D
20251,05853862,5,0,1,150,D,02,D,25,D
20251,05853892,9,0,1,150,D,02,D,1840,D
20251,05853892,10,0,1,150,D,01,D,960,D
20251,05853892,11,0,1,150,D,12,D,3460,D
20251,05853892,12,0,1,160,D,13,D,400,D
20251,05853982,6,0,1,160,D,13,D,12,D
20251,05854072,3,0,1,100,D,12,D,200,D
20251,05854072,4,0,1,100,D,12,D,100,D
20251,05854112,6,0,1,130,D,01,D,50,D
20251,05854172,5,0,1,150,D,13,D,320,D
20251,05854232,2,0,1,100,D,12,D,200,D
20251,05854232,3,0,1,130,D,02,D,50,D
20251,05854402,3,0,1,160,D,02,D,25,D
20251,05854512,8,0,1,160,D,02,D,200,D
20251,05854512,9,0,1,160,D,01,D,200,D
20251,05854512,10,0,2,170,D,12,D,330,D
20251,05854532,2,0,1,160,D,12,D,100,D
20251,05854542,4,0,1,150,D,13,D,100,D
20251,05854542,5,0,1,160,D,02,D,25,D
20251,05854542,6,0,2,170,D,12,D,100,D
20251,05854582,4,0,1,170,D,12,D,400,D
20251,05854582,5,0,2,160,D,12,D,340,D
20251,05854582,6,0,2,160,D,12,D,50,D
20251,05854652,2,0,1,160,D,12,D,9100,D
20251,05854652,3,0,1,150,D,02,D,1000,D
20251,05854762,7,0,1,170,D,01,D,300,D
20251,05854782,4,0,1,140,D,02,D,1240,D
20251,05854802,5,0,1,150,D,13,D,100,D
20251,05854802,6,0,1,160,D,13,D,50,D
20251,05854822,4,0,1,160,D,13,D,12,D
20251,05854822,5,0,1,160,D,01,D,100,D
20251,05854842,2,0,1,170,D,13,D,60,D
20251,05854842,3,0,2,150,D,12,D,100,D
20251,05854892,2,0,1,150,D,13,D,400,D
20251,05854922,2,0,1,160,D,13,D,50,D
20251,05854932,4,0,1,160,D,13,D,190,D
20251,05854932,5,0,1,130,D,13,D,180,D
20251,05854942,5,0,1,100,D,13,D,200,D
20251,05854942,6,0,1,100,D,13,D,320,D
20251,05854942,7,0,1,150,D,12,D,2200,D
20251,05854942,8,0,2,100,D,12,D,300,D
20251,05854942,9,0,2,160,D,12,D,25,D
20251,05854972,2,0,1,150,D,13,D,320,D
20251,05854982,2,0,1,150,D,13,D,900,D
20251,05855052,2,0,1,150,D,13,D,40,D
20251,05855232,3,0,1,170,D,01,D,12,D
20251,05855242,3,0,1,120,D,13,D,1000,D
20251,05855302,5,0,1,130,D,12,D,300,D
20251,05855302,6,0,1,160,D,12,D,200,D
20251,05855322,8,0,1,170,D,12,D,400,D
20251,05855322,9,0,1,160,D,13,D,20,D
20251,05855322,10,0,2,170,D,12,D,500,D
20251,05855372,2,0,1,150,D,13,D,20,D
20251,05855512,2,0,1,160,D,13,D,30,D
20251,05855522,2,0,1,150,D,13,D,3000,D
20251,05855522,3,0,1,130,D,02,D,5000,D
20251,05855522,4,0,1,160,D,01,D,31209,T
20251,05855572,3,0,1,170,D,12,D,200,D
20251,05855572,4,0,1,160,D,13,D,50,D
20251,05855602,2,0,2,170,D,12,D,340,D
20251,05855712,2,0,1,150,D,13,D,20,D
20251,05855722,2,0,1,170,D,12,D,250,D
20251,05855762,2,0,1,170,D,13,D,100,D
20251,05855762,3,0,1,170,D,12,D,5000,D
20251,05855762,4,0,2,170,D,12,D,100,D
20251,05855802,5,0,1,160,D,13,D,45,D
20251,05855882,4,0,1,100,D,02,D,200,D
20251,05855882,5,0,1,150,D,13,D,25,D
20251,05855912,10,0,1,130,D,13,D,40,D
20251,05855912,11,0,1,150,D,13,D,1200,D
20251,05855922,3,0,1,160,D,01,D,110,D
20251,05855942,2,0,1,150,D,13,D,100,D
20251,05856072,2,0,1,170,D,01,D,200,D
20251,05856102,2,0,1,150,D,13,D,208,D
20251,05856114,2,0,1,110,D,13,D,550,D
20251,05856132,2,0,1,150,D,01,D,100,D
20251,05856302,5,0,2,170,D,12,D,50,D
20251,05856372,5,0,1,100,D,12,D,50,D
20251,05856372,6,0,1,170,D,12,D,400,D
20251,05856372,7,0,1,170,D,12,D,300,D
20251,05856372,8,0,1,160,D,02,D,120,D
20251,05856372,9,0,1,160,D,02,D,50,D
20251,05856372,10,0,1,150,D,13,D,120,D
20251,05856372,11,0,2,170,D,12,D,740,D
20251,05856372,12,0,2,160,D,12,D,35,D
20251,05856432,3,0,1,170,D,13,D,500,D
20251,05856522,4,0,1,170,D,13,D,150,D
20251,05856522,5,0,1,150,D,13,D,10,D
20251,05856522,6,0,1,160,D,02,D,150,D
20251,05856542,2,0,1,150,D,13,D,400,D
20251,05856552,3,0,1,160,D,13,D,150,D
20251,05856552,4,0,1,150,D,13,D,25,D
20251,05856642,2,0,1,170,D,02,D,300,D
20251,05856642,3,0,1,150,D,13,D,150,D
20251,05856692,3,0,1,170,D,12,D,55,D
20251,05856792,3,0,1,150,D,13,D,200,D
20251,05856872,2,0,1,170,D,12,D,500,D
20251,05856872,3,0,1,160,D,12,D,100,D
20251,05857072,9,0,1,170,D,12,D,1070,D
20251,05857072,10,0,1,160,D,12,D,15,D
20251,05857072,11,0,1,160,D,01,D,15,D
20251,05857072,12,0,1,160,D,02,D,15,D
20251,05857222,2,0,1,150,D,13,D,100,D
20251,05857252,2,0,1,160,D,02,D,165,D
20251,05857262,3,0,1,170,D,13,D,250,D
20251,05857262,4,0,1,160,D,12,D,500,D
20251,05857382,2,0,1,160,D,12,D,10,D
20251,05857432,9,0,1,150,D,13,D,300,D
20251,05857432,10,0,1,160,D,02,D,400,D
20251,05857462,2,0,1,160,D,13,D,60,D
20251,05857532,5,0,1,160,D,01,D,300,D
20251,05857642,2,0,1,170,D,13,D,1000,D
20251,05857652,5,0,1,170,D,02,D,100,D
20251,05857652,6,0,1,150,D,02,D,50,D
20251,05857682,4,0,1,150,D,13,D,100,D
20251,05857732,7,0,1,150,D,13,D,102,D
20251,05857752,3,0,1,150,D,13,D,300,D
20251,05857782,2,0,1,160,D,13,D,100,D
20251,05857782,3,0,1,150,D,13,D,100,D
20251,05857802,2,0,1,150,D,13,D,400,D
20251,05857832,2,0,1,170,D,12,D,2000,D
20251,05857832,3,0,1,160,D,12,D,550,D
20251,05857832,4,0,1,150,D,02,D,500,D
20251,05857842,2,0,1,170,D,01,D,31209,T
20251,05857852,2,0,1,100,D,02,D,300,D
20251,05857852,3,0,1,150,D,12,D,1000,D
20251,05857852,4,0,1,150,D,12,D,1500,D
20251,05857872,3,0,1,150,D,13,D,607,D
20251,05857872,4,0,1,160,D,13,D,300,D
20251,05857932,3,0,1,110,D,13,D,800,D
20251,05857962,2,0,1,170,D,12,D,50,D
20251,05858032,2,0,1,170,D,12,D,100,D
20251,05858032,3,0,1,150,D,13,D,500,D
20251,05858032,4,0,1,160,D,13,D,500,D
20251,05858032,5,0,2,170,D,12,D,200,D
20251,05858032,6,0,2,160,D,12,D,31209,T
20251,05858062,4,0,1,170,D,12,D,150,D
20251,05858062,5,0,1,170,D,01,D,125,D
20251,05858062,6,0,1,150,D,01,D,60,D
20251,05858062,7,0,1,150,D,02,D,821,D
20251,05858062,8,0,2,150,D,12,D,200,D
20251,05858132,4,0,1,150,D,13,D,25,D
20251,05858162,4,0,1,160,D,01,D,500,D
20251,05858182,3,0,1,150,D,13,D,80,D
20251,05858182,4,0,1,140,D,13,D,20,D
20251,05858202,3,0,1,170,D,12,D,200,D
20251,05858202,4,0,1,150,D,13,D,30,D
20251,05858252,2,0,1,150,D,13,D,300,D
20251,05858402,3,0,1,150,D,13,D,340,D
20251,05858432,2,0,1,170,D,12,D,200,D
20251,05858432,3,0,1,160,D,13,D,20,D
20251,05858462,5,0,1,160,D,13,D,435,D
20251,05858462,6,0,2,170,D,12,D,450,D
20251,05858492,6,0,1,170,D,01,D,218,D
20251,05858492,7,0,1,160,D,12,D,150,D
20251,05858492,8,0,2,160,D,12,D,200,D
20251,05858542,2,0,1,170,D,12,D,400,D
20251,05858552,3,0,1,170,D,12,D,60,D
20251,05858592,5,0,1,160,D,02,D,20,D
20251,05858632,4,0,1,110,D,13,D,800,D
20251,05858632,5,0,1,160,D,02,D,50,D
20251,05858652,5,0,1,100,D,12,D,50,D
20251,05858652,6,0,1,160,D,02,D,100,D
20251,05858722,3,0,1,170,D,13,D,25,D
20251,05858782,3,0,1,150,D,01,D,200,D
20251,05858782,4,0,1,160,D,02,D,100,D
20251,05858792,2,0,1,170,D,12,D,500,D
20251,05858792,3,0,1,170,D,13,D,500,D
20251,05858802,4,0,1,150,D,13,D,200,D
20251,05858812,3,0,1,150,D,02,D,517,F
20251,05859032,5,0,1,110,D,13,D,500,D
20251,05859032,6,0,1,180,D,13,D,350,D
20251,05859092,3,0,1,100,D,13,D,200,D
20251,05859092,4,0,1,170,D,13,D,200,D
20251,05859092,5,0,1,110,D,13,D,400,D
20251,05859092,6,0,1,150,D,13,D,10,D
20251,05859102,3,0,1,130,D,12,D,1000,D
20251,05859102,4,0,1,160,D,12,D,3100,D
20251,05859142,2,0,1,150,D,13,D,820,D
20251,05859182,2,0,1,100,D,02,D,250,D
20251,05859202,3,0,1,170,D,12,D,300,D
20251,05859272,2,0,1,160,D,01,D,200,D
20251,05859272,3,0,1,180,D,12,D,2959,F
20251,05859312,3,0,1,160,D,12,D,100,D
20251,05859312,4,0,1,160,D,12,D,100,D
20251,05859342,4,0,1,150,D,13,D,40,D
20251,05859352,3,0,1,170,D,13,D,25,D
20251,05859372,5,0,1,140,D,13,D,20,D
20251,05859372,6,0,1,150,D,13,D,10,D
20251,05859562,2,0,1,170,D,12,D,40,D
20251,05859562,3,0,1,170,D,01,D,30,D
20251,05859562,4,0,1,170,D,02,D,10,D
20251,05859602,2,0,1,100,D,13,D,400,D
20251,05859612,3,0,1,130,D,01,D,100,D
20251,05859622,2,0,1,150,D,13,D,25,D
20251,05859622,3,0,1,160,D,13,D,50,D
20251,05859632,3,0,1,130,D,13,D,15,D
20251,05859692,6,0,1,160,D,12,D,100,D
20251,05859742,3,0,1,150,D,13,D,40,D
20251,05859752,3,0,1,170,D,02,D,200,D
20251,05859752,4,0,1,150,D,13,D,20,D
20251,05859832,2,0,1,150,D,13,D,200,D
20251,05859872,5,0,1,150,D,13,D,100,D
20251,05859872,6,0,2,170,D,12,D,120,D
20251,05859982,3,0,1,170,D,13,D,1500,D
20251,05859982,4,0,1,160,D,13,D,30,D
20251,05860012,3,0,1,140,D,01,D,60,D
20251,05860012,4,0,1,160,D,13,D,10,D
20251,05860012,5,0,1,160,D,13,D,30,D
20251,05860072,4,0,1,170,D,02,D,200,D
20251,05860162,5,0,1,160,D,01,D,400,D
20251,05860162,6,0,1,150,D,02,D,200,D
20251,05860182,3,0,1,160,D,13,D,25,D
20251,05860192,4,0,1,160,D,12,D,150,D
20251,05860192,5,0,2,170,D,12,D,125,D
20251,05860242,3,0,1,170,D,12,D,1100,D
20251,05860242,4,0,1,160,D,12,D,50,D
20251,05860362,3,0,1,150,D,13,D,130,D
20251,05860402,3,0,1,170,D,01,D,200,D
20251,05860502,6,0,1,150,D,12,D,150,D
20251,05860502,7,0,1,150,D,01,D,550,D
20251,05860602,2,0,1,150,D,13,D,40,D
20251,05860622,6,0,1,170,D,12,D,200,D
20251,05860762,2,0,1,150,D,13,D,400,D
20251,05860842,2,0,1,160,D,02,D,25,D
20251,05860842,3,0,1,160,D,12,D,20,D
20251,05860892,2,0,1,160,D,13,D,100,D
20251,05860932,6,0,1,100,D,12,D,50,D
20251,05860932,7,0,2,170,D,12,D,50,D
20251,05861062,3,0,1,150,D,13,D,200,D
20251,05861062,4,0,2,170,D,12,D,25,D
20251,05861082,3,0,1,170,D,12,D,400,D
20251,05861082,4,0,1,150,D,13,D,25,D
20251,05861312,2,0,1,160,D,12,D,2000,D
20251,05861312,3,0,1,160,D,13,D,75,D
20251,05861362,2,0,1,150,D,13,D,500,D
20251,05861592,3,0,1,150,D,13,D,515,F
20251,05861652,2,0,1,160,D,13,D,20,D
20251,05861652,3,0,1,150,D,13,D,7,D
20251,05861712,3,0,1,150,D,13,D,360,D
20251,05861712,4,0,2,170,D,12,D,400,D
20251,05861772,4,0,1,160,D,12,D,1800,D
20251,05861802,4,0,1,170,D,13,D,50,D
20251,05861882,9,0,1,100,D,02,D,300,D
20251,05861882,10,0,1,170,D,01,D,500,D
20251,05861942,4,0,1,170,D,13,D,250,D
20251,05861942,5,0,1,170,D,13,D,120,D
20251,05862082,2,0,2,170,D,12,D,500,D
20251,05862092,3,0,1,150,D,13,D,650,D
20251,05862102,4,0,1,160,D,12,D,150,D
20251,05862192,2,0,1,150,D,13,D,70,D
20251,05862202,5,0,1,170,D,12,D,220,D
20251,05862202,6,0,1,170,D,01,D,2575,D
20251,05862202,7,0,1,170,D,02,D,150,D
20251,05862202,8,0,1,150,D,12,D,1216,D
20251,05862202,9,0,2,170,D,12,D,300,D
20251,05862302,2,0,1,150,D,13,D,60,D
20251,05862382,2,0,1,170,D,12,D,2000,D
20251,05862382,3,0,1,160,D,12,D,300,D
20251,05862392,2,0,1,130,D,02,D,100,D
20251,05862392,3,0,1,150,D,13,D,300,D
20251,05862402,3,0,1,170,D,12,D,150,D
20251,05862562,4,0,1,150,D,13,D,200,D
20251,05862562,5,0,2,160,D,12,D,25,D
20251,05862572,3,0,1,110,D,13,D,200,D
20251,05862702,5,0,2,160,D,12,D,40,D
20251,05862752,5,0,1,160,D,12,D,2,D
20251,05862832,4,0,1,170,D,13,D,1400,D
20251,05862832,5,0,1,160,D,13,D,100,D
20251,05862842,2,0,1,160,D,13,D,10,D
20251,05862892,3,0,1,170,D,12,D,1500,D
20251,05862902,7,0,1,160,D,12,D,250,D
20251,05862902,8,0,1,160,D,01,D,2135,D
20251,05863052,4,0,1,160,D,13,D,42,D
20251,05863052,5,0,2,160,D,12,D,125,D
20251,05863132,2,0,1,170,D,12,D,500,D
20251,05863162,4,0,1,170,D,02,D,150,D
20251,05863162,5,0,1,170,D,02,D,50,D
20251,05863162,6,0,1,170,D,01,D,100,D
20251,05863172,3,0,1,100,D,12,D,200,D
20251,05863202,2,0,1,170,D,12,D,100,D
20251,05863202,3,0,2,170,D,12,D,20,D
20251,05863212,2,0,1,170,D,02,D,100,D
20251,05863222,6,0,1,170,D,02,D,150,D
20251,05863222,7,0,1,150,D,13,D,80,D
20251,05863262,3,0,1,100,D,12,D,200,D
20251,05863262,4,0,1,150,D,13,D,692,F
20251,05863302,3,0,1,150,D,13,D,200,D
20251,05863332,8,0,1,170,D,12,D,300,D
20251,05863422,4,0,1,170,D,13,D,500,D
20251,05863422,5,0,1,160,D,13,D,800,D
20251,05863482,2,0,1,150,D,13,D,400,D
20251,05863482,3,0,1,160,D,12,D,20,D
20251,05863482,4,0,1,160,D,12,D,30,D
20251,05863482,5,0,1,160,D,12,D,20,D
20251,05863482,6,0,1,160,D,12,D,20,D
20251,05863492,4,0,1,170,D,12,D,400,D
20251,05863512,4,0,1,170,D,12,D,100,D
20251,05863622,5,0,1,130,D,02,D,50,D
20251,05863622,6,0,1,150,D,13,D,80,D
20251,05863622,7,0,1,160,D,12,D,50,D
20251,05863622,8,0,1,160,D,13,D,20,D
20251,05863662,5,0,1,170,D,12,D,600,D
20251,05863662,6,0,1,160,D,12,D,500,D
20251,05863662,7,0,1,160,D,01,D,1000,D
20251,05863662,8,0,1,160,D,02,D,250,D
20251,05863772,2,0,1,170,D,02,D,225,D
20251,05863772,3,0,1,160,D,13,D,15,D
20251,05863772,4,0,1,160,D,13,D,20,D
20251,05863822,4,0,1,170,D,13,D,60,D
20251,05863822,5,0,1,170,D,02,D,150,D
20251,05863822,6,0,1,170,D,01,D,150,D
20251,05863832,3,0,2,160,D,12,D,150,D
20251,05864022,3,0,1,150,D,13,D,80,D
20251,05864022,4,0,1,160,D,02,D,10,D
20251,05864022,5,0,1,160,D,02,D,10,D
20251,05864022,6,0,1,160,D,02,D,10,D
20251,05864022,7,0,1,160,D,02,D,10,D
20251,05864182,6,0,1,150,D,02,D,1800,D
20251,05864192,3,0,1,160,D,13,D,600,D
20251,05864242,4,0,1,170,D,02,D,250,D
20251,05864242,5,0,1,160,D,01,D,100,D
20251,05864252,2,0,1,100,D,01,D,3000,D
20251,05864252,3,0,1,170,D,01,D,9000,D
20251,05864252,4,0,1,170,D,02,D,31209,T
20251,05864372,2,0,1,170,D,01,D,500,D
20251,05864432,2,0,1,150,D,01,D,200,D
20251,05864482,5,0,2,170,D,12,D,50,D
20251,05864632,5,0,1,170,D,12,D,100,D
20251,05864632,6,0,1,150,D,13,D,500,D
20251,05864632,7,0,1,130,D,12,D,2200,D
20251,05864632,8,0,1,160,D,01,D,500,D
20251,05864802,3,0,1,100,D,13,D,400,D
20251,05864802,4,0,1,170,D,13,D,1000,D
20251,05864982,2,0,1,150,D,13,D,40,D
20251,05865022,4,0,1,170,D,12,D,1000,D
20251,05865042,3,0,1,160,D,13,D,40,D
20251,05865142,2,0,1,170,D,12,D,700,D
20251,05865142,3,0,1,150,D,12,D,80,D
20251,05865142,4,0,1,150,D,12,D,100,D
20251,05865202,5,0,1,140,D,13,D,50,D
20251,05865202,6,0,1,150,D,13,D,150,D
20251,05865202,7,0,1,160,D,13,D,200,D
20251,05865332,2,0,1,160,D,13,D,50,D
20251,05865352,7,0,1,160,D,13,D,15,D
20251,05865392,4,0,1,170,D,12,D,200,D
20251,05865432,7,0,1,100,D,13,D,200,D
20251,05865432,8,0,1,140,D,13,D,16,D
20251,05865462,3,0,1,160,D,13,D,60,D
20251,05865462,4,0,1,160,D,13,D,735,F
20251,05896161,3,0,1,160,D,12,D,150,D
20251,05896371,5,0,1,100,D,13,D,150,D
20251,05896391,2,0,1,150,D,13,D,1000,D
20251,05896391,3,0,1,160,D,13,D,70,D
20251,05896411,4,0,1,150,D,13,D,140,D
20251,05896411,5,0,1,160,D,13,D,20,D
20251,05896411,6,0,1,150,D,13,D,20,D
20251,05896421,3,0,1,110,D,13,D,580,F
20251,05896551,4,0,1,170,D,12,D,400,D
20251,05896571,2,0,1,150,D,13,D,80,D
20251,05896631,3,0,1,150,D,13,D,550,D
20251,05896641,3,0,1,150,D,13,D,100,D
20251,05896701,3,0,1,170,D,11,D,1000,D
20251,05896701,4,0,1,150,D,13,D,675,D
20251,05896701,5,0,1,180,D,10,D,7000,D
20251,05896701,6,0,1,180,D,11,D,7000,D
20251,05896701,7,0,1,180,D,12,D,7000,D
20251,05896711,2,0,1,170,D,13,D,150,D
20251,05896711,3,0,1,150,D,13,D,400,D
20251,05896812,2,0,1,150,D,13,D,100,D
20251,05896871,2,0,1,160,D,11,D,50,D
20251,05896871,3,0,1,160,D,11,D,50,D
20251,05896911,2,0,1,150,D,11,D,50,D
20251,05896911,3,0,1,150,D,10,D,100,D
20251,05896911,4,0,1,150,D,12,D,50,D
20251,05896911,5,0,1,160,D,12,D,2000,D
20251,05896921,6,0,1,100,D,12,D,100,D
20251,05896921,7,0,1,170,D,12,D,200,D
20251,05896921,8,0,1,160,D,12,D,2000,D
20251,05896981,4,0,1,170,D,13,D,5,D
20251,05896981,5,0,1,160,D,12,D,1300,D
20251,05896991,2,0,1,150,D,13,D,300,D
20251,05897031,10,0,1,170,D,12,D,400,D
20251,05897051,2,0,1,150,D,13,D,125,D
20251,05897061,2,0,1,150,D,10,D,300,D
20251,05897061,3,0,1,150,D,11,D,400,D
20251,05897061,4,0,1,150,D,12,D,400,D
20251,05897101,6,0,1,170,D,12,D,300,D
20251,05897101,7,0,1,160,D,12,D,85,D
20251,05897101,8,0,1,160,D,12,D,50,D
20251,05897101,9,0,1,160,D,12,D,200,D
20251,05897101,10,0,1,160,D,12,D,6500,D
20251,05897101,11,0,1,160,D,12,D,1500,D
20251,05897121,2,0,1,150,D,13,D,300,D
20251,05897191,4,0,1,170,D,12,D,240,D
20251,05897191,5,0,1,160,D,13,D,20,D
20251,05897291,3,0,1,170,D,12,D,150,D
20251,05897331,2,0,1,150,D,13,D,517,F
20251,05897421,2,0,1,100,D,10,D,250,D
20251,05897461,2,0,1,160,D,13,D,25,D
20251,05897461,3,0,1,160,D,12,D,50,D
20251,05897471,2,0,1,170,D,12,D,300,D
20251,05897521,3,0,1,150,D,12,D,40,D
20251,05897531,2,0,1,150,D,13,D,400,D
20251,05897531,3,0,1,160,D,12,D,100,D
20251,05897531,4,0,1,160,D,12,D,50,D
20251,05897671,2,0,1,170,D,12,D,250,D
20251,05897811,2,0,1,150,D,12,D,2800,D
20251,05897911,2,0,1,160,D,13,D,80,D
20251,05897921,10,0,1,100,D,13,D,800,D
20251,05897921,11,0,1,170,D,12,D,100,D
20251,05897921,12,0,1,140,D,10,D,200,D
20251,05897921,13,0,1,160,D,10,D,100,D
20251,05897921,14,0,1,160,D,10,D,500,D
20251,05897921,15,0,1,160,D,13,D,10,D
20251,05897931,4,0,1,180,D,13,D,200,D
20251,05898011,5,0,1,170,D,12,D,1000,D
20251,05898011,6,0,1,140,D,13,D,200,D
20251,05898051,2,0,1,170,D,13,D,10,D
20251,05898101,3,0,1,160,D,10,D,315,D
20251,05898123,2,0,1,100,D,12,D,200,D
20251,05898171,7,0,1,170,D,12,D,4000,D
20251,05898171,8,0,1,110,D,13,D,600,D
20251,05898211,3,0,1,160,D,13,D,1000,D
20251,05898241,2,0,1,140,D,10,D,400,D
20251,05898291,2,0,1,150,D,13,D,300,D
20251,05898291,3,0,1,160,D,12,D,200,D
20251,05898291,4,0,1,160,D,12,D,300,D
20251,05898291,5,0,1,160,D,12,D,200,D
