QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20242,05580992,7,0,1,321,D,,A,,A,5,D,200,D,,,200,A,D
20242,05581002,4,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20242,05581002,4,1,1,345,D,,A,13,D,,A,,A,,,11539,A,E
20242,05581002,4,2,1,365,D,,A,13,D,,A,,A,,,3461,A,E
20242,05581392,7,0,1,365,D,,A,01,D,,A,,A,,,80,A,D
20242,05581682,7,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20242,05582022,9,0,2,345,D,,A,01,D,,A,,A,,,60,A,D
20242,05582092,6,0,1,365,D,,A,01,D,,A,,A,,1,750,A,D
20242,05582092,7,0,1,303,D,,A,02,D,,A,,A,,1,300,A,D
20242,05582192,6,0,1,365,D,,A,13,D,,A,,A,,,30,A,D
20242,05582432,5,0,1,310,D,,A,13,D,,A,,A,,,2637,A,D
20242,05582492,8,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20242,05582642,5,0,1,310,D,,A,13,D,,A,,A,,,3000,A,D
20242,05582652,8,0,1,200,D,,A,13,D,,A,,A,,,1500,A,D
20242,05582892,5,0,1,100,D,2,D,13,D,,A,,A,,,1470,A,D
20242,05583092,7,0,1,225,D,,A,13,D,,A,,A,,,1440,A,D
20242,05583162,6,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20242,05583322,12,0,2,302,D,,A,01,D,,A,,A,,,44,A,D
20242,05583622,9,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20242,05583672,4,0,1,365,D,,A,01,D,,A,,A,,,150,A,D
20242,05583802,8,0,1,365,D,,A,13,D,,A,,A,,,39,A,D
20242,05583802,9,0,1,365,D,,A,03,D,,A,,A,,,40,A,D
20242,05583842,6,0,1,321,D,,A,,A,5,D,67,D,,,67,A,D
20242,05583882,6,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20242,05583982,8,0,1,100,D,1,D,03,D,,A,,A,,,500,A,D
20242,05583982,9,0,1,345,D,,A,13,D,,A,,A,,,996,A,D
20242,05584042,6,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20242,05584042,7,0,1,200,D,,A,13,D,,A,,A,,,2250,A,D
20242,05584162,11,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20242,05584242,14,0,1,301,D,,A,13,D,,A,,A,,,1500,A,D
20242,05584242,15,0,1,345,D,,A,02,D,,A,,A,,,60,A,D
20242,05584342,6,0,1,303,D,,A,13,D,,A,,A,,,4446,A,D
20242,05584342,7,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20242,05584392,4,0,1,225,D,,A,01,D,,A,,A,,,98,A,D
20242,05584392,5,0,1,225,D,,A,02,D,,A,,A,,,96,A,D
20242,05584392,6,0,1,225,D,,A,03,D,,A,,A,,,65,A,D
20242,05584402,10,0,1,303,D,,A,01,D,,A,,A,,,177,A,D
20242,05584502,7,0,1,700,D,,A,13,D,,A,,A,,,720,A,D
20242,05584502,8,0,2,700,D,,A,01,D,,A,,A,,,60,A,D
20242,05584522,9,0,2,303,D,,A,01,D,,A,,A,,,14000,A,D
20242,05584862,6,0,1,225,D,,A,13,D,,A,,A,,,900,A,D
20242,05584972,10,0,1,303,D,,A,01,D,,A,,A,,,5000,A,D
20242,05585092,4,0,1,302,D,,A,13,D,,A,,A,,,150,A,D
20242,05585272,9,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20242,05585272,10,0,1,200,D,,A,13,D,,A,,A,,,5325,A,D
20242,05585292,6,0,1,100,D,,A,13,D,,A,,A,,,75,A,D
20242,05585292,7,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20242,05585642,7,0,1,303,D,,A,03,D,,A,,A,,,2800,A,D
20242,05585652,7,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20242,05585652,7,1,1,310,D,,A,13,D,,A,,A,,,3280,A,E
20242,05585652,7,2,1,321,D,,A,13,D,,A,,A,,,320,A,E
20242,05586002,11,0,1,301,D,,A,13,D,,A,,A,,,756,A,D
20242,05586012,7,0,1,100,D,1,D,13,D,,A,,A,,,1998,A,D
20242,05586382,11,0,1,310,D,,A,02,D,,A,,A,,,1300,A,D
20242,05586382,12,0,1,310,D,,A,03,D,,A,,A,,,1400,A,D
20242,05586382,13,0,1,321,D,,A,,A,5,D,1000,D,,2,1000,A,D
20242,05586472,12,0,1,225,D,,A,04,D,,A,,A,,,200,A,D
20242,05586682,15,0,1,321,D,,A,,A,4,D,,A,3,,90,D,D
20242,05586742,7,0,1,200,D,,A,13,D,,A,,A,,2,900,A,D
20242,05586772,4,0,1,321,D,,A,,A,2,D,,A,1,,200,D,D
20242,05586782,10,0,1,303,D,,A,02,D,,A,,A,,,600,A,D
20242,05586782,11,0,1,365,D,,A,02,D,,A,,A,,,300,A,D
20242,05587212,24,0,1,200,D,,A,13,D,,A,,A,,,645,A,D
20242,05587292,9,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20242,05587452,10,0,1,225,D,,A,02,D,,A,,A,,,700,A,D
20242,05587452,11,0,1,225,D,,A,02,D,,A,,A,,,700,A,D
20242,05587452,12,0,1,225,D,,A,04,D,,A,,A,,,635,A,D
20242,05587472,11,0,1,100,D,1,D,13,D,,A,,A,,,540,A,D
20242,05587472,12,0,1,321,D,,A,,A,4,D,,A,3,,159,D,D
20242,05587702,5,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20242,05587722,6,0,1,225,D,,A,13,D,,A,,A,,,435,A,D
20242,05587722,7,0,1,321,D,,A,,A,4,D,,A,3,2,420,D,D
20242,05587802,4,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20242,05587882,9,0,1,303,D,,A,02,D,,A,,A,,,9000,A,D
20242,05588172,6,0,1,321,D,,A,,A,4,D,,A,3,,60,D,D
20242,05588232,4,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20242,05588302,4,0,1,303,D,,A,04,D,,A,,A,,,1500,A,D
20242,05588572,7,0,1,345,D,,A,13,D,,A,,A,,,1020,A,D
20242,05588662,5,0,1,303,D,,A,02,D,,A,,A,,,3780,A,D
20242,05588662,6,0,1,303,D,,A,04,D,,A,,A,,,3780,A,D
20242,05588662,7,0,1,365,D,,A,02,D,,A,,A,,,200,A,D
20242,05588662,8,0,1,365,D,,A,04,D,,A,,A,,,180,A,D
20242,05588882,6,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20242,05589152,8,0,1,225,D,,A,13,D,,A,,A,,,720,A,D
20242,05589502,10,0,1,302,D,,A,02,D,,A,,A,,,5000,A,D
20242,05589502,11,0,1,365,D,,A,03,D,,A,,A,,,220,A,D
20242,05589772,6,0,1,200,D,,A,02,D,,A,,A,,,725,A,D
20242,05589772,7,0,1,200,D,,A,03,D,,A,,A,,,1450,A,D
20242,05589772,8,0,1,200,D,,A,04,D,,A,,A,,,1450,A,D
20242,05589912,10,0,1,365,D,,A,04,D,,A,,A,,,45,A,D
20242,05589952,7,0,1,365,D,,A,02,D,,A,,A,,,75,A,D
20242,05590092,5,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20242,05590232,11,0,1,301,D,,A,02,D,,A,,A,,,300,A,D
20242,05590232,12,0,1,365,D,,A,03,D,,A,,A,,,150,A,D
20242,05590262,7,0,1,200,D,,A,13,D,,A,,A,,1,3300,A,D
20242,05590262,8,0,1,200,D,,A,03,D,,A,,A,,2,180,A,D
20242,05590262,9,0,1,345,D,,A,13,D,,A,,A,,,900,A,D
20242,05590332,6,0,1,303,D,,A,04,D,,A,,A,,,7500,A,D
20242,05590332,7,0,1,310,D,,A,13,D,,A,,A,,,5100,A,D
20242,05590332,8,0,1,365,D,,A,13,D,,A,,A,,,600,A,D
20242,05590422,6,0,1,301,D,,A,13,D,,A,,A,,,9000,A,D
20242,05590622,4,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20242,05590622,5,0,1,225,D,,A,02,D,,A,,A,,,15,A,D
20242,05590642,7,0,1,200,D,,A,13,D,,A,,A,,,4620,A,D
20242,05590862,5,0,1,345,D,,A,13,D,,A,,A,,,2640,A,D
20242,05590862,6,0,1,365,D,,A,13,D,,A,,A,,,60,A,D
20242,05590962,5,0,1,100,D,2,D,04,D,,A,,A,,,6000,A,D
20242,05591052,5,0,1,200,D,,A,13,D,,A,,A,,,7500,A,D
20242,05591154,6,0,1,200,D,,A,13,D,,A,,A,,,141,A,D
20242,05591402,11,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20242,05591452,15,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20242,05591532,4,0,1,302,D,,A,13,D,,A,,A,,,237,A,D
20242,05591542,10,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20242,05591702,7,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20242,05591712,4,0,1,365,D,,A,02,D,,A,,A,,,40,A,D
20242,05591772,5,0,1,301,D,,A,03,D,,A,,A,,,300,A,D
20242,05591992,6,0,1,303,D,,A,13,D,,A,,A,,,345,A,D
20242,05592022,4,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20242,05592022,4,1,1,365,D,,A,13,D,,A,,A,,,390,A,E
20242,05592022,4,2,1,303,D,,A,13,D,,A,,A,,,5610,A,E
20242,05592302,6,0,1,302,D,,A,13,D,,A,,A,,,1500,A,D
20242,05592662,6,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20242,05592662,6,1,1,310,D,,A,13,D,,A,,A,,,1656,A,E
20242,05592662,6,2,1,321,D,,A,13,D,,A,,A,,,163,A,E
20242,05592662,6,3,1,345,D,,A,13,D,,A,,A,,,358,A,E
20242,05592662,6,4,1,301,D,,A,13,D,,A,,A,,,895,A,E
20242,05592662,7,0,1,301,D,,A,13,D,,A,,A,,,900,A,D
20242,05592662,8,0,1,303,D,,A,03,D,,A,,A,,,15000,A,D
20242,05592782,8,0,1,301,D,,A,13,D,,A,,A,,,165,A,D
20242,05593052,16,0,1,303,D,,A,02,D,,A,,A,,,1475,A,D
20242,05593262,6,0,1,100,D,1,D,13,D,,A,,A,,,2400,A,D
20242,05593262,7,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20242,05593302,5,0,1,303,D,,A,02,D,,A,,A,,1,25000,A,D
20242,05593302,6,0,1,400,D,,A,02,D,,A,,A,,,,A,H
20242,05593302,6,1,1,345,D,,A,02,D,,A,,A,,,5000,A,E
20242,05593302,6,2,1,365,D,,A,02,D,,A,,A,,,1500,A,E
20242,05593452,6,0,1,301,D,,A,04,D,,A,,A,,,2300,A,D
20242,05593452,7,0,1,321,D,,A,,A,4,D,,A,3,,255,D,D
20242,05593492,9,0,1,200,D,,A,13,D,,A,,A,,,3150,A,D
20242,05593572,11,0,1,200,D,,A,13,D,,A,,A,,,3300,A,D
20242,05593572,12,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20242,05593642,7,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20242,05593732,6,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20242,05593862,7,0,1,303,D,,A,02,D,,A,,A,,,600,A,D
20242,05593882,8,0,1,365,D,,A,03,D,,A,,A,,,75,A,D
20242,05593902,6,0,1,303,D,,A,03,D,,A,,A,,2,3000,A,D
20242,05594672,10,0,1,301,D,,A,13,D,,A,,A,,,1800,A,D
20242,05594812,5,0,1,301,D,,A,13,D,,A,,A,,,3000,A,D
20242,05595792,6,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20242,05595912,5,0,1,200,D,,A,13,D,,A,,A,,,1380,A,D
20242,05595912,6,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20242,05596302,6,0,1,321,D,,A,,A,4,D,,A,1,,110,D,D
20242,05596542,5,0,1,200,D,,A,13,D,,A,,A,,2,360,A,D
20242,05596542,6,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20242,05596672,5,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20242,05597322,8,0,1,345,D,,A,04,D,,A,,A,,,2000,A,D
20242,05597382,6,0,1,303,D,,A,05,D,,A,,A,,,530,A,D
20242,05597502,14,0,1,365,D,,A,04,D,,A,,A,,,200,A,D
20242,05597642,5,0,1,200,D,,A,13,D,,A,,A,,,2850,A,D
20242,05597792,14,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20242,05597912,4,0,1,225,D,,A,13,D,,A,,A,,,900,A,D
20242,05597912,5,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20242,05597912,6,0,2,225,D,,A,03,D,,A,,A,,,300,A,D
20242,05598032,12,0,1,200,D,,A,13,D,,A,,A,,,2880,A,D
20242,05598122,6,0,1,200,D,,A,03,D,,A,,A,,,60,A,D
20242,05598122,7,0,1,200,D,,A,04,D,,A,,A,,,60,A,D
20242,05598122,8,0,1,200,D,,A,05,D,,A,,A,,,60,A,D
20242,05598122,9,0,2,200,D,,A,03,D,,A,,A,,,60,A,D
20242,05598232,5,0,1,321,D,,A,,A,5,D,300,D,,,300,A,D
20242,05598244,11,0,1,365,D,,A,05,D,,A,,A,,,40,A,D
20242,05598252,5,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20242,05598252,6,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20242,05598522,9,0,1,303,D,,A,13,D,,A,,A,,,150,A,D
20242,05598532,12,0,1,365,D,,A,04,D,,A,,A,,,50,A,D
20242,05598532,13,0,2,303,D,,A,03,D,,A,,A,,,2500,A,D
20242,05598722,4,0,1,303,D,,A,13,D,,A,,A,,1,2400,A,D
20242,05598732,5,0,1,200,D,,A,13,D,,A,,A,,,195,A,D
20242,05598832,10,0,1,365,D,,A,13,D,,A,,A,,,600,A,D
20242,05598872,6,0,2,100,D,1,D,03,D,,A,,A,,,900,A,D
20242,05599952,11,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20242,05599972,17,0,2,303,D,,A,03,D,,A,,A,,,350,A,D
20242,05600062,8,0,1,340,D,,A,03,D,,A,,A,,,1800,A,D
20242,05600092,7,0,1,303,D,,A,03,D,,A,,A,,,28000,A,D
20242,05600232,10,0,1,321,D,,A,,A,1,D,,A,10,,250,D,D
20242,05600452,13,0,1,200,D,,A,13,D,,A,,A,,,1167,A,D
20242,05600502,6,0,1,100,D,2,D,13,D,,A,,A,,,2100,A,D
20242,05600782,9,0,1,200,D,,A,03,D,,A,,A,,,1145,A,D
20242,05600782,10,0,1,200,D,,A,04,D,,A,,A,,,1145,A,D
20242,05600782,11,0,1,200,D,,A,05,D,,A,,A,,,1145,A,D
20242,05601272,8,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20242,05601292,7,0,1,200,D,,A,13,D,,A,,A,,1,3600,A,D
20242,05601392,12,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20242,05601482,6,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20242,05601732,16,0,1,302,D,,A,03,D,,A,,A,,,5000,A,D
20242,05601732,17,0,1,365,D,,A,03,D,,A,,A,,,500,A,D
20242,05601822,7,0,1,365,D,,A,03,D,,A,,A,,,150,A,D
20242,05602012,6,0,1,303,D,,A,13,D,,A,,A,,,6000,A,D
20242,05602072,11,0,1,303,D,,A,04,D,,A,,A,,,600,A,D
20242,05602142,9,0,1,710,D,,A,13,D,,A,,A,,,750,A,D
20242,05602302,4,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20242,05602302,5,0,1,340,D,,A,13,D,,A,,A,,,210,A,D
20242,05602522,12,0,1,365,D,,A,03,D,,A,,A,,,75,A,D
20242,05602522,13,0,1,365,D,,A,05,D,,A,,A,,,60,A,D
20242,05602572,5,0,1,225,D,,A,13,D,,A,,A,,,90,A,D
20242,05603352,12,0,1,200,D,,A,04,D,,A,,A,,,990,A,D
20242,05603352,13,0,1,200,D,,A,05,D,,A,,A,,,1335,A,D
20242,05603352,14,0,1,200,D,,A,03,D,,A,,A,,,990,A,D
20242,05603422,7,0,1,225,D,,A,13,D,,A,,A,,,2400,A,D
20242,05603692,5,0,1,303,D,,A,13,D,,A,,A,,1,750,A,D
20242,05603722,10,0,1,303,D,,A,04,D,,A,,A,,,4750,A,D
20242,05603722,11,0,1,365,D,,A,04,D,,A,,A,,,200,A,D
20242,05603722,12,0,1,321,D,,A,,A,4,D,,A,2,,600,D,D
20242,05604072,5,0,1,345,D,,A,13,D,,A,,A,,,300,A,D
20242,05604262,4,0,1,200,D,,A,13,D,,A,,A,,,795,A,D
20242,05604422,4,0,1,303,D,,A,05,D,,A,,A,,,250,A,D
20242,05604632,10,0,1,301,D,,A,04,D,,A,,A,,,600,A,D
20242,05604692,7,0,1,365,D,,A,05,D,,A,,A,,2,40,A,D
20242,05604782,9,0,1,301,D,,A,05,D,,A,,A,,,80,A,D
20242,05604842,6,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20242,05604842,7,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20242,05604902,4,0,1,303,D,,A,13,D,,A,,A,,,30000,A,D
20242,05605162,5,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20242,05605282,5,0,1,321,D,,A,,A,2,D,,A,12,,240,D,D
20242,05605352,4,0,1,225,D,,A,13,D,,A,,A,,,975,A,D
20242,05606412,6,0,1,365,D,,A,05,D,,A,,A,,,70,A,D
20242,05606482,6,0,1,365,D,,A,03,D,,A,,A,,,60,A,D
20242,05606892,6,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20242,05607882,5,0,1,301,D,,A,13,D,,A,,A,,,1644,A,D
20242,05607992,8,0,1,303,D,,A,13,D,,A,,A,,,7500,A,D
20242,05654651,10,0,1,303,D,,A,01,D,,A,,A,,,300,A,D
20242,05654691,8,0,1,303,D,,A,13,D,,A,,A,,,300,A,D
20242,05654771,7,0,1,303,D,,A,13,D,,A,,A,,1,3000,A,D
20242,05654861,5,0,1,400,D,,A,01,D,,A,,A,,,,A,H
20242,05654861,5,1,1,321,D,,A,01,D,,A,,A,,,3637,A,E
20242,05654861,5,2,1,303,D,,A,01,D,,A,,A,,,12073,A,E
20242,05654861,6,0,1,365,D,,A,01,D,,A,,A,,,400,A,D
20242,05655071,6,0,1,200,D,,A,01,D,,A,,A,,,670,A,D
20242,05655071,7,0,1,200,D,,A,02,D,,A,,A,,,870,A,D
20242,05655071,8,0,1,200,D,,A,03,D,,A,,A,,,792,A,D
20242,05655561,8,0,1,301,D,,A,13,D,,A,,A,,,1710,A,D
20242,05655681,6,0,1,310,D,,A,13,D,,A,,A,,,7500,A,D
20242,05655681,7,0,1,345,D,,A,13,D,,A,,A,,,840,A,D
20242,05655681,8,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20242,05655701,5,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20242,05655761,7,0,1,321,D,,A,,A,2,D,,A,1,,45,D,D
20242,05655931,12,0,1,100,D,2,D,03,D,,A,,A,,,5000,A,D
20242,05655931,13,0,1,301,D,,A,13,D,,A,,A,,,7956,A,D
20242,05655991,7,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20242,05656021,6,0,1,303,D,,A,01,D,,A,,A,,,3600,A,D
20242,05656021,7,0,1,365,D,,A,01,D,,A,,A,,,110,A,D
20242,05656091,6,0,1,303,D,,A,01,D,,A,,A,,,400,A,D
20242,05656131,4,0,1,200,D,,A,13,D,,A,,A,,,420,A,D
20242,05656131,5,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20242,05656353,6,0,1,303,D,,A,02,D,,A,,A,,,4000,A,D
20242,05656391,15,0,1,302,D,,A,03,D,,A,,A,,,950,A,D
20242,05656471,6,0,1,225,D,,A,13,D,,A,,A,,,4500,A,D
20242,05656541,4,0,1,200,D,,A,13,D,,A,,A,,,15000,A,D
20242,05656681,6,0,1,301,D,,A,01,D,,A,,A,,,600,A,D
20242,05656681,7,0,1,301,D,,A,02,D,,A,,A,,,600,A,D
20242,05656681,8,0,1,301,D,,A,03,D,,A,,A,,,600,A,D
20242,05656741,14,0,1,200,D,,A,13,D,,A,,A,,,840,A,D
20242,05656741,15,0,1,365,D,,A,01,D,,A,,A,,,260,A,D
20242,05657051,8,0,1,225,D,,A,01,D,,A,,A,,,120,A,D
20242,05657251,7,0,1,303,D,,A,01,D,,A,,A,,,29,A,D
20242,05657301,5,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20242,05657361,6,0,1,301,D,,A,13,D,,A,,A,,,2250,A,D
20242,05657741,10,0,1,100,D,1,D,13,D,,A,,A,,,900,A,D
20242,05657741,11,0,1,321,D,,A,,A,5,D,400,D,,,400,A,D
20242,05658381,5,0,1,303,D,,A,13,D,,A,,A,,,12000,A,D
20242,05658621,4,0,1,321,D,,A,,A,4,D,,A,1,,60,D,D
20242,05658701,10,0,1,303,D,,A,01,D,,A,,A,,1,420,A,D
20242,05658701,11,0,1,200,D,,A,13,D,,A,,A,,2,360,A,D
20242,05659071,10,0,1,335,D,,A,03,D,,A,,A,,,,A,H
20242,05659071,10,1,1,310,D,,A,03,D,,A,,A,,,5681,A,E
20242,05659071,10,2,1,321,D,,A,03,D,,A,,A,,,476,A,E
20242,05659071,10,3,1,303,D,,A,03,D,,A,,A,,,1843,A,E
20242,05659071,11,0,1,365,D,,A,01,D,,A,,A,,,320,A,D
20242,05659071,12,0,1,365,D,,A,03,D,,A,,A,,,160,A,D
20242,05659091,4,0,1,302,D,,A,13,D,,A,,A,,,225,A,D
20242,05659371,8,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20242,05659371,9,0,1,225,D,,A,01,D,,A,,A,,,30,A,D
20242,05659371,10,0,1,225,D,,A,02,D,,A,,A,,,30,A,D
20242,05659371,11,0,1,225,D,,A,03,D,,A,,A,,,30,A,D
20242,05659411,7,0,1,345,D,,A,02,D,,A,,A,,,225,A,D
20242,05659541,5,0,1,303,D,,A,01,D,,A,,A,,,3000,A,D
20242,05659541,6,0,1,365,D,,A,01,D,,A,,A,,,800,A,D
20242,05659751,11,0,1,302,D,,A,03,D,,A,,A,,,80,A,D
20242,05659771,7,0,1,340,D,,A,13,D,,A,,A,,,300,A,D
20242,05659771,8,0,1,400,D,,A,01,D,,A,,A,,,,A,H
20242,05659771,8,1,1,365,D,,A,01,D,,A,,A,,,584,A,E
20242,05659771,8,2,1,303,D,,A,01,D,,A,,A,,,8416,A,E
20242,05660201,6,0,1,400,D,,A,01,D,,A,,A,,,,A,H
20242,05660201,6,1,1,321,D,,A,01,D,,A,,A,,,90,A,E
20242,05660201,6,2,1,365,D,,A,01,D,,A,,A,,,32,A,E
20242,05660201,6,3,1,310,D,,A,01,D,,A,,A,,,1078,A,E
20242,05660241,10,0,1,100,D,2,D,03,D,,A,,A,,,6000,A,D
20242,05660261,12,0,1,303,D,,A,01,D,,A,,A,,,150,A,D
20242,05660261,13,0,1,301,D,,A,02,D,,A,,A,,,400,A,D
20242,05660381,4,0,1,303,D,,A,01,D,,A,,A,,,400,A,D
20242,05660381,5,0,1,303,D,,A,03,D,,A,,A,,,300,A,D
20242,05660811,6,0,1,301,D,,A,13,D,,A,,A,,,6900,A,D
20242,05660811,7,0,1,345,D,,A,13,D,,A,,A,,,1500,A,D
20242,05660901,8,0,1,700,D,,A,13,D,,A,,A,,,7200,A,D
20242,05661021,6,0,1,225,D,,A,13,D,,A,,A,,,1350,A,D
20242,05661051,5,0,1,303,D,,A,01,D,,A,,A,,,12,A,D
20242,05661051,6,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20242,05661161,8,0,1,200,D,,A,13,D,,A,,A,,,3240,A,D
20242,05661671,8,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20242,05661671,9,0,1,301,D,,A,13,D,,A,,A,,,6750,A,D
20242,05661691,5,0,1,303,D,,A,01,D,,A,,A,,,32000,A,D
20242,05661721,7,0,1,303,D,,A,01,D,,A,,A,,,23000,A,D
20242,05661791,6,0,1,100,D,2,D,03,D,,A,,A,,,250,A,D
20242,05661831,13,0,1,303,D,,A,01,D,,A,,A,,,2875,A,D
20242,05661831,14,0,1,301,D,,A,13,D,,A,,A,,,5700,A,D
20242,05661991,9,0,1,100,D,2,D,03,D,,A,,A,,,500,A,D
20242,05662021,8,0,1,303,D,,A,01,D,,A,,A,,,3248,A,D
20242,05662314,7,0,1,200,D,,A,03,D,,A,,A,,2,600,A,D
20242,05662411,23,0,1,100,D,2,D,13,D,,A,,A,,,951,A,D
20242,05662411,24,0,1,200,D,,A,02,D,,A,,A,,,8,A,D
20242,05662411,25,0,1,200,D,,A,01,D,,A,,A,,,54,A,D
20242,05662411,26,0,1,301,D,,A,13,D,,A,,A,,,12030,A,D
20242,05662701,8,0,1,321,D,,A,,A,4,D,,A,3,,30,D,D
20242,05662941,8,0,1,303,D,,A,01,D,,A,,A,,,3000,A,D
20242,05662941,9,0,1,303,D,,A,02,D,,A,,A,,,2000,A,D
20242,05662941,10,0,1,303,D,,A,03,D,,A,,A,,,600,A,D
20242,05662941,11,0,1,365,D,,A,13,D,,A,,A,,,180,A,D
20242,05662981,4,0,1,303,D,,A,01,D,,A,,A,,,3300,A,D
20242,05663111,13,0,1,200,D,,A,13,D,,A,,A,,,2250,A,D
20242,05663261,8,0,1,303,D,,A,01,D,,A,,A,,,3700,A,D
20242,05663941,12,0,1,200,D,,A,13,D,,A,,A,,,4500,A,D
20242,05664001,8,0,1,303,D,,A,01,D,,A,,A,,,200,A,D
20242,05664001,9,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20242,05664011,18,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20242,05664011,19,0,1,200,D,,A,13,D,,A,,A,,,7950,A,D
20242,05664011,20,0,1,225,D,,A,13,D,,A,,A,,,2100,A,D
20242,05664041,5,0,1,303,D,,A,13,D,,A,,A,,,4104,A,D
20242,05664111,9,0,1,302,D,,A,01,D,,A,,A,,,800,A,D
20242,05664131,15,0,1,100,D,1,D,13,D,,A,,A,,,1500,A,D
20242,05664131,16,0,1,200,D,,A,03,D,,A,,A,,,1322,A,D
20242,05664251,10,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20242,05664251,11,0,1,303,D,,A,01,D,,A,,A,,,250,A,D
20242,05664251,12,0,1,365,D,,A,01,D,,A,,A,,,500,A,D
20242,05664251,13,0,1,365,D,,A,03,D,,A,,A,,,60,A,D
20242,05664251,14,0,1,345,D,,A,13,D,,A,,A,,,600,A,D
20242,05664301,6,0,1,100,D,1,D,13,D,,A,,A,,,900,A,D
20242,05664301,7,0,1,321,D,,A,,A,4,D,,A,3,,120,D,D
20242,05664321,13,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20242,05664321,14,0,1,200,D,,A,13,D,,A,,A,,,4977,A,D
20242,05664321,15,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20242,05664581,9,0,1,301,D,,A,02,D,,A,,A,,,160,A,D
20242,05664581,10,0,1,365,D,,A,02,D,,A,,A,,,39,A,D
20242,05664751,4,0,1,302,D,,A,01,D,,A,,A,,,2300,A,D
20242,05665401,6,0,1,303,D,,A,03,D,,A,,A,,,1080,A,D
20242,05665501,4,0,1,200,D,,A,13,D,,A,,A,,,999,A,D
20242,05665531,9,0,1,303,D,,A,01,D,,A,,A,,,11000,A,D
20242,05665531,10,0,1,365,D,,A,01,D,,A,,A,,,90,A,D
20242,05665761,12,0,1,100,D,2,D,13,D,,A,,A,,,750,A,D
20242,05665771,5,0,1,200,D,,A,13,D,,A,,A,,,3180,A,D
